,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days,"(12995.0, 43440.0]","(43440.0, 73885.0]","(73885.0, 104330.0]","(104330.0, 134775.0]","(134775.0, 165220.0]","(165220.0, 195665.0]","(195665.0, 226110.0]","(226110.0, 256555.0]","(256555.0, 287000.0]","(18500.0, 61555.556]","(61555.556, 104611.111]","(104611.111, 147666.667]","(147666.667, 190722.222]","(190722.222, 233777.778]","(233777.778, 276833.333]","(276833.333, 319888.889]","(319888.889, 362944.444]","(362944.444, 406000.0]",Екатеринбург,Краснодар,Новосибирск,Самара,Челябинск,Более 6 лет,Нет опыта,От 1 года до 3 лет,От 3 до 6 лет,Вахтовый метод,Гибкий график,Полный день,Сменный график,Удаленная работа,Полная занятость,Проектная работа,Стажировка,Частичная занятость,Без ключевых навыков,JavaScript,Git,jQuery,Другое
14,14,frontend,Новосибирск,73750.0,118000.0,Космос-Веб,2019-10-19T10:57:41+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Основная задача — кроссбраузерная, аккуратная верстка дизайн-макетов. Работаем по Scrum (недельными спринтами). (Работа в офисе) Обязательно владеть: HTML; CSS; js, jQuery. Желательно владеть: git; CMS Битрикс; less; npm; pug; gulp, webpack; reactjs. Условия работы: работа в офисе; испытательный срок 2 месяца; возможность карьерного роста; официальное трудоустройство; демократические взаимоотношения, быстрое и оперативное принятие любых решений; классный молодой, дружный, интересный и веселый коллектив; стабильность (более 15 лет на рынке); удобное расположение офиса; мы приветствуем саморазвитие человека и выделяем для этого время; у нас не запрещены ICQ, Skype, Twitter, FB и ВКонтакте — это для нас эффективные коммуникации; офис на 12-ом этаже с панорамным видом на город. О нас: Интернет-агентство «Космос-Веб» — ведущий эксперт Сибири в области разработки и продвижения сайтов. За 15 лет компанией реализовано более 500 проектов, направленных на развитие бизнеса клиентов и построение эффективных коммуникаций с их аудиторией. Компания регулярно занимает высокие места в профессиональных рейтингах. Обладатель наград «Золотой сайт» и «Премия Рунета». Среди клиентов: ТНК-BP, Dow Jones, «Ланта-банк», «Интер РАО», Банк «Левобережный», Аэропорт «Толмачево», «Lukse», «Электронный город», «Вира-строй», «iDent» и другие замечательные компании.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,0.06666666666666668,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
197,197,frontend,Новосибирск,73750.0,118000.0,Капкейк Девелопмент,2019-10-21T00:13:27+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы хотим аккумулировать мировой опыт по созданию IT-продуктов в своей Команде. Кто мы? Мы Agile команда, специализирующаяся на собственных продуктах, наша цель построить лучшую продуктовую команду, благодаря участию в проектах по всему Миру и собственным разработкам. Мы показываем лучшую экспертизу в области проектирования, разработки, внедрения и сопровождения высоконагруженных и комплексных информационных систем. Наша команда состоит из пятнадцати человек в Новосибирске и мы растем дальше! Хочешь чувствовать гордость и свой неоценимый вклад? Хочешь творчески решать сложные задачи, инвестировать в свою компетентность и развиваться вместе со своей командой? Мы предлагаем тебе самому влиять на результат и приходить на работу за интересными задачами! Мы ищем увлеченных и командных людей, которым важно гордиться результатом. Для сотрудников Cupcake Development, это место самореализации. Многие сотрудники открывают в себе таланты и с удовольствием работают, имея возможность попробовать и экспериментировать в разных областях. Мы ценим индивидуальность. Обязанности: Разработка сайтов, адаптивная верстка Разработка сложных Web-приложений и расширений. Основные требования: Хорошие знания - HTML5, CSS3, JavaScript Знание библиотек/фреймворков: ReactJS/AngularJS, SASS/LESS, Gulp/Webpack Условия: Достойный оклад обговаривается на собеседовании Бонусная часть по результатам работы Гибкий график работы, отсутствие дресскода Командная работа в офисе Дружная команда Обучение опытными тим-лидами Инвестируем в личное развитие Адекватное и демократичное начальство Работа рядом с метро Березовая Роща, вкусняшки в офисе Чем предстоит заниматься: Работа в собственных проектах и продуктах Компании Работа на заказчиков в проектах на весь Мир (Австралия, Европа, США) Разработка успешных Продуктов с миллионами пользователей ежедневно",Без требований,Без обязанностей," Достойный оклад обговаривается на собеседовании Бонусная часть по результатам работы Гибкий график работы, отсутствие дресскода Командная работа в офисе Дружная команда Обучение опытными тим-лидами Инвестируем в личное развитие Адекватное и демократичное начальство Работа рядом с метро Березовая Роща, вкусняшки в офисе Чем предстоит заниматься: Работа в собственных проектах и продуктах Компании Работа на заказчиков в проектах на весь Мир (Австралия, Европа, США) Разработка успешных Продуктов с миллионами пользователей ежедневно",Веб-программирование|Разработка ПО|Работа в команде|JavaScript|AngularJS|Git|CSS3|HTML5|React.JS|Bootstrap|Vue.JS,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
9,9,frontend,Новосибирск,73750.0,118000.0,BookingBoard,2019-10-21T11:35:48+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В связи с активной разработкой и развитием уникальной онлайн - площадки, объединяющей рекламодателей и операторов наружной рекламы, расширяем нашу команду специалистов и приглашаем к сотрудничеству Frontend разработчика: Обязанности: Поддержка существующих проектов компании (frontend); Участие в разработке новых проектов компании (frontend) Необходимые навыки: Знание HTML, CSS, JS Опыт использования ES6/ES7 Желание учиться и изучать новое. Будет плюсом: Использовали Bootstrap Знаете диалекты JavaScript Желательно опыт работы с Vue JS Готовы рассмотреть кандидатов из других городов, работающих удаленно.",Без требований,Без обязанностей,Без условий,JavaScript|Bootstrap|CSS|HTML|HTML5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
78,78,frontend,Новосибирск,73750.0,118000.0,Моё дело,2019-09-23T10:53:32+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Компания &quot;Моё дело&quot; занимается разработкой одноименного облачного сервиса для комплексного ведения ​бухгалтерии. Чтобы охватить все тонкости этого процесса, мы постоянно расширяем функционал, и сейчас настал момент, когда занятых в этом деле рук в нашем офисе стало не хватать. В связи с этим мы ищем удаленных сотрудников на полную занятость, которым мы готовы доверить массу интересной и творческой работы. Что мы можем Вам предложить: Удаленная работа, полная занятость Продуктовая разработка, sсrum, аgile Интересные задачи, требующие творческого подхода Обучение внутри компании, оплачиваемое работодателем Пятидневная рабочая неделя Оформление согласно ТК РФ Стабильный доход, возможность роста зарплаты Возможности карьерного и профессионального роста! Вам предстоит: Реализация пользовательского интерфейса (frontend) облачного сервиса с использованием HTML, CSS, JavaScript Работа с системами контроля версий и таск трекинга Оценка времени выполнения поставленных задач Взаимодействие с сервером Continous Integration Общение с командой тестирования продукта Покрытие тестами написанного кода Ведение документации в Confluence Взаимодействие с аналитиками и методологами. Мы будем рады в Вас увидеть: Уверенное знание JavaScript, Html, Css Опыт работы с одним или несколькими фреймворками (React, Angular, Vue и т.п) Готовность заниматься как интересными, так и скучными задачами; Желание и умение работать в команде (у нас Scrum) Понимать, что такое асинхронность и как с ней работать Желание и умение общаться с дизайнерами, тестировщиками, аналитиками. Любопытство и любовь к новым технологиям. Желательно: Знание Node.js Английский для чтения Опыт работы с системами контроля версий (git) Опыт написания приложений с использованием Webpack, Babel Опыт работы с React (Mobx) Опыт тестирования клиентского приложения Использование Less / Sass / PostCSS Использование npm / yarn.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,0.9333333333333332,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
210,210,frontend,Новосибирск,73750.0,118000.0,Зарплата.ру,2019-09-24T08:44:58+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Привет! Меня зовут Антон, я тимлид команды HR в компании Зарплата.ру. Моя команда занимается разработкой и поддержкой личного кабинета работодателя. Мы хотим расширить команду на еще одного разработчика фронтенда. А кто мы вообще такие и что делаем? В июне Зарплате.ру исполнилось 4 года. На сегодняшний день наша компания входит в ТОП-3 сайтов по поиску работы и персонала в России. В Сибири и на Урале мы лидируем, и ежемесячно наш ресурс посещает 4 миллиона уникальных пользователей. Это значит, что мы делаем действительно полезный и нужный продукт, мы им гордимся и хотим, чтобы он развивался, и день ото дня становился только лучше:) Общее число наших сотрудников перевалило за 250, в команде разработки 55 человек, и мы постоянно растем. Мы используем в работе Scrum и Kanban, проводим митинги/ретроспективы/демонстрации. Как и с чем работаем: Используем React.js, redux/reflux; jsx; ES6+, babel, eslint - мы любим сахар и чистый код; Для сборки Webpack; Нравится красота и скорость создания интерфейсов на Semantic-UI, LESS, postcss; Flow для типизации данных. Наш идеальный кандидат имеет 3 и более лет опыта коммерческой разработки, умеет играючи кодить на JS, пишет тесты, может в React/Vue/Angular, понимает принципы функционирования сети. Он отвечает за проект до уровня деплоя и направлен на бизнес. Мы предлагаем: Мы официально устраиваем своих сотрудников в первый рабочий день. Никаких зарплат в конверте и срочных договоров – все по закону и по красоте. Мы предоставляем комфортное рабочее место в нашем уютном опенспейсе в самом центре города в двух минутах ходьбы от метро «Площадь Ленина». Мы поддерживаем желание сотрудников учиться и профессионально расти, поэтому постоянно участвуем в профильных конференциях, тренингах и семинарах, а также создаем внутренние проекты по обмену знаниями. В офисе расположена удобная обеденная зона, кстати, завтраки/печеньки/фрукты мы предоставляем за счет компании, а также тебя ждут две кофемашины и бесконечные Дни рождения с пиццей и пирогами (не забывай, что нас 250 человек). В свободное время ты можешь играть в настолки, пить кофе на террасе, рубиться в кикер или Sega и пытаться удержаться на балансборде. Любишь спорт? У нас есть корпоративные скидки на фитнес, а еще футбольная и волейбольная команды. Откликайся уже:)",Без требований,Без обязанностей,Без условий,React|Redux,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16,16,frontend,Новосибирск,73750.0,118000.0,UGET GROUP s.r.o.,2019-10-11T16:39:34+0300,Нет опыта,Удаленная работа,Полная занятость,"Uget — это облачное решение для оптимизации и автоматизации заказов, платежей и поиска контрагентов на рынке гастрономии. Мы хотим, чтобы поставщики еды и рестораны тратили меньше времени на взаимодействие друг с другом и больше занимались своим бизнесом. Мы — стартап. Это значит, что команда будет небольшой, а спектр задач — обширным. Мы все неистово топим за свой проект и надеемся, что ты тоже вложишь в него частичку своей души. Мы участвовали в куче инвест-тусовок, и инвесторы буквально стоят в очереди, пытаясь занести нам денег. Наша цель-построить глобальный маркетплейс, который изменит всю цепочку поставок продуктов навсегда. Оплата будет официальной и сразу, а для ключевых сотрудников предлагается опционный план. Именно таким мы и хотим видеть тебя. Главный офис (он же единственный ) находится в Праге (Чешская Республика) . То есть скоро ты можешь стать жителем одного из красивейших европейских городов. А до этого момента работа будет удалённой . Вся команда русскоговорящая — бежать учить язык пока не нужно. Сейчас нам нужен умелый фронтендер, способный делать крутые вещи на JS и не смеяться при прослушивании чешской речи. У тебя будет возможность работать и строить свой собственный продукт и принимать самостоятельные решения в рамках разработки. Видеть мгновенный результат, что клиенты выстраиваются в очередь за твоей новой фичей, анализировать и подстраиваться под нужды рынка. Наши формальные хотелки Понимание основных принципов разработки софта Уверенные знания разметки HTML5 + CSS3 Владение Angular, TypeScript git Самостоятельность Найс ту хэв SASS, LESS, Bootstrap Адаптивная верстка Умение разрабатывать WEB-интерфейс с нуля SOLID NgRx Фронтенд написан на Angular 7, бэкенд — на C#. Работаем по Agile, CI/CD, спринты, митинги, вот это всё.",Без требований,Без обязанностей,Без условий,Angular|JavaScript|CSS3|HTML5|Bootstrap|Git,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
249,249,frontend,Новосибирск,73750.0,118000.0,ВЕЛВЕТЕК Системз,2019-10-18T12:24:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Velvetech – это международная компания с 15-летней историей разработки передовых программных и аппаратных продуктов для компаний по всему миру. Компания Velvetech Systems является официальным партнером Microsoft уровня Gold по компетенции Application Development. Локации: офисы в Чикаго, Новосибирске и Омске. Специализация: консультирование, разработка, внедрение и обслуживание ПО, а также аппаратного обеспечения: IoT, Blockchain, Machine Learning и др. Инструменты: мы работаем с самыми современными технологиями, включая последние версии SQL Server, Visual Studio, ASP.NET MVC, EntityFramework, React, Angular, ASP.NET Core, JIRA, Confluence, TeamCity, ReSharper, а также со многими другими языками и фреймворками. Клиенты: крупные американские медицинские ассоциации; ведущие фармацевтические и энергетические компании; производители оборудования; трейдинговые и финансовые организации; страховые компании. Коллектив: дружная команда профессионалов, в которой каждый добивается высоких результатов и профессионально растет не только благодаря своим собственным знаниям и навыкам, но и благодаря помощи и поддержке коллег. Мы внимательно следим за трендами в мире технологий и активно сотрудничаем со стартапами на таких прорывных направлениях как Blockchain, Machine Learning, Internet of Things, FPGA и AI. Требования: знание и опыт Javascript, Typescript, Angular и/или React/Redux, HTML, CSS , Bootstrap , responsive верстки. желательно умение писать unit tests, опыт с web pack, yarn. английский язык не ниже Intermediate. Условия: В нашей компании вы найдете массу возможностей для своего профессионального и карьерного роста, будете частью дружного коллектива, а также поучаствуете в создании востребованных продуктов, которыми реально пользуется огромное количество людей! А также, работа в Velvetech - это официальное трудоустройство, соблюдение ТК; возможность адаптировать рабочий график под себя; проектные премии; корпоративное обучение, курсы английского языка, сертификация от Microsoft за счет компании, бесплатный доступ на online learning platform (software/devops/project management/design/business); ДМС для сотрудников; компенсация занятий спортом; комфортный офис в двухэтажном здании (1 минута пешком от станции &quot;Сеятель&quot;). Сотрудники занимают кабинеты на 5-6 человек, есть несколько переговорных комнат и оборудованных кухонь (вкусный натуральный кофе, чай, молоко и печеньки включены). Рядом с офисом есть продуктовые магазины, на расстоянии 5 минут - две столовые. Для отдыха есть библиотека, настольный теннис и хоккей, турник и боксерская груша."," знание и опыт Javascript, Typescript, Angular и/или React/Redux, HTML, CSS , Bootstrap , responsive верстки. желательно умение писать unit tests, опыт с web pack, yarn. английский язык не ниже Intermediate. ",Без обязанностей," В нашей компании вы найдете массу возможностей для своего профессионального и карьерного роста, будете частью дружного коллектива, а также поучаствуете в создании востребованных продуктов, которыми реально пользуется огромное количество людей! А также, работа в Velvetech - это официальное трудоустройство, соблюдение ТК; возможность адаптировать рабочий график под себя; проектные премии; корпоративное обучение, курсы английского языка, сертификация от Microsoft за счет компании, бесплатный доступ на online learning platform (software/devops/project management/design/business); ДМС для сотрудников; компенсация занятий спортом; комфортный офис в двухэтажном здании (1 минута пешком от станции &quot;Сеятель&quot;). Сотрудники занимают кабинеты на 5-6 человек, есть несколько переговорных комнат и оборудованных кухонь (вкусный натуральный кофе, чай, молоко и печеньки включены). Рядом с офисом есть продуктовые магазины, на расстоянии 5 минут - две столовые. Для отдыха есть библиотека, настольный теннис и хоккей, турник и боксерская груша.",Без ключевых навыков,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
106,106,frontend,Новосибирск,73750.0,118000.0,СКБ Контур,2019-10-07T12:18:17+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы ищем frontend-разработчика в команду внутренней разработки. Но начнем издалека :) О проекте и задачах Управление клиентского сервиса Контура — это «скорая помощь» для пользователей. 1 100 человек спасают наших клиентов от сложностей перевода с языка законов на человеческий и от всевозможных технических неурядиц. С этого сентября мы формируем отдельную команду разработки, которая будет помогать управлению клиентского сервиса улучшать инструменты для технической поддержки. Сейчас команда состоит из двух системных аналитиков, менеджера проекта, frontend- и backend-разработчиков. Что крутого уже есть: Виджетчат для общения пользователей и консультантов. Через него ежемесячно проходит более полумиллиона сообщений. Проверенные каналы связи с клиентами. Один из них наш whatsappбот, про который вы могли слышать на митапах. Мониторинг для специалиста технической поддержки — удобный инструмент, агрегирующий информацию по пользователям и организациям. Десятки продуктов пользователя видны консультанту на одной странице без дополнительных поисков. Свобода в выборе инструментов и возможность добавить пару пунктов в этот раздел :) Roadmap: Улучшить инструмент для упрощения внедрения техподдержки в продукты Контура Оптимизировать ресурсы с помощью сокращения потерь времени при взаимодействии с клиентами Стек технологий React, TypeScript, MobX, Redux, JS (ES6+) Вы наш идеальный кандидат, если: Разрабатываете на React Можете рассказать о том, какие инструменты для разработки frontend’а используете и почему Знакомы с ES6+, промисами и функциональным программированием Уверенно используете git или любую другую систему контроля версий Готовы вникнуть в сложную, динамичную предметную область и не раз хвалили себя за отличные аналитические способности Хотите попасть во фронтендерское комьюнити, где можно обменяться опытом, обсудить успехи и грабли Полный восторг, если: Писали, пишете и/или будете писать тесты Не просто слышали, что существует TypeScript, а знаете, зачем он нужен и от чего он вас не спасет Знакомы с Redux Что мы предлагаем: Разнообразные возможности для профессионального роста: участие в конференциях, обмен опытом, внутренние профсообщества, огромная библиотека — выбираете вы Просторный и уютный офис с зонами отдыха, панорамным видом на город, душем, кухней Корпоративные мероприятия, командные выезды Творческую атмосферу: никаких рамок и формальностей, отсутствие дресс-кода и трекинга рабочего времени",Без требований,Без обязанностей,Без условий,Git|React|TypeScript|MobX|JavaScript,0.4666666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
194,194,frontend,Новосибирск,73750.0,130000.0,РобоФинанс,2019-10-10T10:12:48+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Крупная международная IT компания ООО «РобоФинанс» - разработчик fintech-продуктов, решений и технологий международного сервиса онлайн-кредитования и частных инвестиций, приглашает в свою команду Frontend-разработчика. Наши проекты действуют в 8 странах мира (Россия, Казахстан, Испания, Латвия, Филиппины, Индонезия, Вьетнам и Индия). Мы постоянно расширяем географию нашего присутствия, выходим на новые рынки, ставим перед собой новые амбициозные задачи. Почему к нам? Высоконагруженный сервис - более 2 000 000 посещений сайтов ежемесячно. Используем современный стек технологий. Задачи: Писать эффективный, поддерживаемый и красивый код в соответствии со стандартами компании; Оценивать, проектировать, выбирать технологии и реализацию задач в области интерфейса проектов компании; Разработка и поддержка веб-сайтов, библиотек и SPA. Требования: Отличное знание HTML и CSS; Знание и опыт использования CSS препроцессоров; Уверенные навыки адаптивной, кроссбраузерной и кроссплатформенной верстки; Уверенные знания JavaScript (как ES5, так и ES6); Опыт работы с jQuery; Опыт работы с фреймворками JavaScript (Vue.js, React, Angular); Понимание типовых проблем и задач, возникающих при разработке ПО для Web; Знание инструментов менеджера пакетов (npm/yarn); Опыт работы с инструментами автоматизации сборки ( webpack/gulp). Будет плюсом, если Вы владеете: Опытом использования SASS; Опытом работы в Vue.js и Vuex; Пониманием специфики работы с SPA; Умением аргументированно выбирать программные и архитектурные решения; Умением производить декомпозицию и адекватную оценку поставленной задачи, соблюдать согласованные сроки; Опытом работы в команде. Условия: Официальное трудоустройство согласно ТК РФ; Профессионально сильная команда и адекватное руководство; Возможность обучаться и расти вместе с командой; Комфортный график работы (начало рабочего дня с 08:00 до 11:00); Удобный современный офис в центре с большой парковкой; Бесплатный чай, кофе, шоколадки, йогурты, фрукты; Льготный ДМС; Индивидуальные уроки по изучению английского языка; Корпоративные мероприятия и многое другое."," Отличное знание HTML и CSS; Знание и опыт использования CSS препроцессоров; Уверенные навыки адаптивной, кроссбраузерной и кроссплатформенной верстки; Уверенные знания JavaScript (как ES5, так и ES6); Опыт работы с jQuery; Опыт работы с фреймворками JavaScript (Vue.js, React, Angular); Понимание типовых проблем и задач, возникающих при разработке ПО для Web; Знание инструментов менеджера пакетов (npm/yarn); Опыт работы с инструментами автоматизации сборки ( webpack/gulp). Будет плюсом, если Вы владеете: Опытом использования SASS; Опытом работы в Vue.js и Vuex; Пониманием специфики работы с SPA; Умением аргументированно выбирать программные и архитектурные решения; Умением производить декомпозицию и адекватную оценку поставленной задачи, соблюдать согласованные сроки; Опытом работы в команде. ",Без обязанностей," Официальное трудоустройство согласно ТК РФ; Профессионально сильная команда и адекватное руководство; Возможность обучаться и расти вместе с командой; Комфортный график работы (начало рабочего дня с 08:00 до 11:00); Удобный современный офис в центре с большой парковкой; Бесплатный чай, кофе, шоколадки, йогурты, фрукты; Льготный ДМС; Индивидуальные уроки по изучению английского языка; Корпоративные мероприятия и многое другое.",Без ключевых навыков,0.36666666666666653,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,frontend,Новосибирск,73750.0,118000.0,Agiloft,2019-09-30T23:59:58+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Удалённая работа. Долгосрочный контракт. Фултайм. Прямой работодатель. Гибкий график. The Senior Front-end Developer will join the development team responsible for implementation, improvement and maintenance of the Agiloft front-end architecture. The ideal candidate will have demonstrated experience with the development and maintenance of Enterprise-grade applications as well as the application of modern frontend frameworks. This is a remote-only position. You must be comfortable with setting your own schedule and proactively collaborating in a globally dispersed team using a variety of communication channels. Job Responsibilities Design, build, and maintain efficient, reusable, and reliable front-end code. Build cross-browser solutions optimized for a wide range of devices. Identify UI problems and bugs and devise elegant solutions. Make strategic technical decisions related to new products and functionalities. Help maintain code quality. Onboard and mentor new team members. Job Requirements A minimum of three years of experience in working on large projects/Enterprise applications including, but not limited to version control tools, automated software testing, automating software build tools Strong knowledge of HTML5, CSS3, JavaScript and modern frontend development frameworks Knowledgeable about UI development concepts like Responsive Design, SPA, Modular Design Working knowledge of Java Experience with Struts 2, JSP Popular JS frameworks like Vue, React, Angular Relational databases such as MySQL, MSSQL, Oracle Rest API implementation ABOUT COMPANY AGILOFT.com is an award-winning provider of business software trusted by more than 3 million users at Fortune 100 companies, startups, and public-sector organizations worldwide. One of the fastest-growing companies in Silicon Valley, it continues to win industry awards including a gold Stevie award for platform as a service, PC Magazine&#39;s best contract management system, and Info-Tech&#39;s best value for money for its Service Desk application. Agiloft is also the only company with the confidence to provide an unconditional satisfaction guarantee on both software and implementation services, a distinction that has earned it a five-star rating on review sites like Gartner&#39;s Capterra. Our clients ranging in size from tiny startups to giants like - CHEVRON, NASA, NEC. Product suite includes: Contract management, Customer support, ITIL service management, Workflow management, Licence management, Regulatory compliance.",Без требований,Без обязанностей,Без условий,Vue|React|AngularJS|MySQL|ORACLE|Struts|JSP|JavaScript|HTML5|CSS3|API|REST,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
242,242,frontend,Новосибирск,80000.0,100000.0,Группа Компаний СТАРТЕКС,2019-10-18T21:02:30+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Frontend разработчику с горящими глазами и жаждой знаний предлагаем интересную и творческую работу над интернет-магазином федерального масштаба (10+ лет на рынке), а также рядом других интернет-проектов компании. Работа в Agile команде 10+ человек. Внимание! Удаленная работа допустима, но только для жителей Новосибирска, потому что требуется посещение офиса раз в неделю на планерку и обмен информацией с коллегами! Задачи: Участвовать в разработке веб-систем с применением релевантных технологий, платформ и фреймворков (включая JavaScript, ReactJS 15/16, Redux, less); Писать эффективный, поддерживаемый и красивый код в соответствии со стандартами компании; Оценивать, проектировать, выбирать технологии и реализация задач в области интерфейса проектов компании. Требования: Умение проектировать современные UI; Хорошее знание HTML5, CSS3; Уверенные навыки адаптивной верстки; Умение оценивать трудоемкость и сроки выполнения задач. Условия работы: Заработная плата выше рынка; работа в компании, которая растет каждый год уже более 10 лет; возможности для серьезного профессионального и личного роста; корпоративные мероприятия за счет компании.",Без требований,Без обязанностей,Без условий,HTML5|CSS3|JavaScript|React.JS|Less,0.06666666666666668,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
77,77,frontend,Новосибирск,80000.0,118000.0,АйТи Мегастар,2019-10-21T11:24:56+0300,Нет опыта,Полный день,Полная занятость,"Megastar — команда из более чем 50 специалистов, которая знает как делать IT/digital - продукты, предназначенные как для широкой, так и узкоспециализированной аудитории. Лидеры внутренних команд компании — истинные профессионалы, контролирующие выполнение задач и отвечающие за здравый смысл в разработке. К каждой задаче мы относимся как к продукту, думая не только о её прямом выполнении, но и стараемся заложить собственную экспертизу, в том числе и в её постановку. Мы делаем всё от нас зависящее, чтобы определить реальные цели наших партнеров и достичь их оптимальным способом.Наши ключевые ценности- компетентность, ответственность, гибкость и клиентоориентированность. В связи с расширением, приглашаем в нашу команду Frontend developer. Пожелания к будущему сотруднику: опыт разработки на HTML5 и CSS3 (кроссбраузерность, адаптивность, табличная и блочная верстка); опыт разработки на последних версиях ECMAScript либо на Typescript; опыт работы с Angular,Vuejs; опыт использования SASS/LESS; знание CSS методологий (BEM, SMACSS); опыт работы с системами контроля версий, Mercurial/Git; Будет плюсом: понимание принципов RESTful APIs и опыт их построения; Чем предстоит заниматься: разработка и поддержка проектов на angular/ vue.js. Мы предлагаем: оформление по ТК РФ; гибкий график; команды профессионалов, искренне заинтересованных в развитии проектов, с продуктовым подходом; интересные проекты различной сложности; возможность профессионального и карьерного роста до Team/Tech Lead; достойный уровень заработной платы (обсуждается на собеседовании); безлимит чай, кофе, печеньки,корпоративы; удобная парковка с большим количеством парковочных мест; комфортные, стильные офисы в Новосибирске и Академгородке. Даже если Вы не нашли какой -то пункт у себя в резюме, мы все равно будем рады познакомиться и рассмотреть Вашу кандидатуру, поэтому смело откликайтесь, даем обратную связь! В случае, если мы не ответили Вам в течение 14 календарных дней, значит мы пока не можем предложить Вам дальнейшее взаимодействие и сотрудничество. Но! Мы сохраняем отклик на перспективу, на будущие проекты. «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».",Без требований,Без обязанностей,Без условий,JavaScript|Git|CSS|Typescript|HTML|Rest API|AngularJS|Vue.js,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
