,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
647,647,веб разработчик bitrix web программист php,Новосибирск,50000.0,80000.0,Ай Ти Констракт,2019-10-14T12:29:13+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Хватит сидеть на попе ровно. Приходи в крутую компанию работать над сложными задачами! (их много и мы готовы поделиться) Работа в стабильной компании, лидере партнерской сети 1С-Битрикс, где рядом с тобой сидят настоящие профессионалы, а зарплата своевременна и не ограничена по потолку. Что у нас есть: отличные условия для профессионального роста: отлаженная система обучения, помощь коллег, возможность проходить профессиональные курсы. Мы – как Xzibit: научились прокачивать программистов за короткий срок; интересные разнообразные задачи, которые не дадут устать от рутины. Чем круче ваш уровень, тем круче задачи вам достаются; реально дружный коллектив, позитивная рабочая атмосфера; комфортные рабочие условия; справедливая система вознаграждения, которая чётко коррелирует с вашим профессиональным уровнем; зарплата всегда вовремя, как швейцарские часы; всегда приветствуются инициативы по улучшениям; адекватное руководство; трудоустройство согласно ТК РФ, социальный пакет; офис рядом с ТРК Горский, 500 метров от метро: хватает, чтобы размяться, но не хватает, чтобы устать от дороги. Чего у нас нет: лишней бюрократии; принуждения работать до потери пульса: у нас стандартный 8-часовой рабочий день с перерывом на обед 1 час. Все это можно увидеть своими глазами, если прийти к нам на собеседование. Что нужно делать: разработка и доработка проектов и сервисов на основе CMS 1C-Битрикс; выполнение сопровождения сайтов в рамках абонентского обслуживания и разовых обращений; разработка модулей для 1C-Битрикс; участие в архитектурном проектировании сайтов; интеграция сайтов с различными сторонними сервисами (1С, платежные системы, кассы и пр.). Что ждем от вас: знание и опыт разработки на 1С-Битрикс;. хорошее знание PHP (в том числе ООП); хорошее знание MySQL, понимание принципов оптимизации запросов БД; знание HTML/CSS/JS/jQuery. Верстать не нужно, но какие-то мелочи надо уметь сделать самостоятельно; опыт работы с системами контроля версий – ваше преимущество. Мы используем git на наших проектах. Если вы опытный разработчик и не знаете Битрикс, но хотите узнать, тоже приходите – научим.",,,,1С-Битрикс|PHP|HTML|CSS|JavaScript|PHP5|MySQL|Git
259,259,программист 1c,Новосибирск,50000.0,80000.0,СовПлим-Сибирь,2019-10-13T12:19:05+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Сопровождение информационных систем 1С 8.3 (конфигурации 1С: Бухгалтерия, 1С Зарплата и Управление Персоналом, 1С УПП). Создание, доработка и поддержка внешних отчетов и обработок, участков кода в соответствии с ТЗ, своевременное обновление информационных баз; Поддержка обменов как между системами на базе 1С, так между сторонними системами; Текущая поддержка и консультирование пользователей по общим вопросам работы 1С; Поддержка БП 2.0; Поддержка самописной CRM; Поддержка модифицированной УПП. Требования: Высшее профильное образование; Опыт работы с ПО 1С 8 от 1 года. Твердые знания типовых конфигураций &quot;1С: Бухгалтерия предприятия&quot;, &quot;1С Зарплата и управления персоналом&quot;, &quot;1С: УПП&quot;; Знание клиент-серверной архитектуры 1С, управляемых форм, СКД; Умение разбираться в &quot;чужом&quot; коде; Готовность к высокоинтенсивной работе и самообучению; Отличное знание Excel; Желательно наличие сертификатов 1С:Профессионал и 1С:Специалист; Ответственность, стрессоустойчивость, умение общаться с людьми, желание разбираться в бизнес-процессах . Условия: Официальное трудоустройство; Удобный офис с хорошей транспортной развязкой; Дружный коллектив с богатой корпоративной культурой; Повышение квалификации и обучение за счет компании; Возможность профессионального роста и развития."," Высшее профильное образование; Опыт работы с ПО 1С 8 от 1 года. Твердые знания типовых конфигураций &quot;1С: Бухгалтерия предприятия&quot;, &quot;1С Зарплата и управления персоналом&quot;, &quot;1С: УПП&quot;; Знание клиент-серверной архитектуры 1С, управляемых форм, СКД; Умение разбираться в &quot;чужом&quot; коде; Готовность к высокоинтенсивной работе и самообучению; Отличное знание Excel; Желательно наличие сертификатов 1С:Профессионал и 1С:Специалист; Ответственность, стрессоустойчивость, умение общаться с людьми, желание разбираться в бизнес-процессах . "," Сопровождение информационных систем 1С 8.3 (конфигурации 1С: Бухгалтерия, 1С Зарплата и Управление Персоналом, 1С УПП). Создание, доработка и поддержка внешних отчетов и обработок, участков кода в соответствии с ТЗ, своевременное обновление информационных баз; Поддержка обменов как между системами на базе 1С, так между сторонними системами; Текущая поддержка и консультирование пользователей по общим вопросам работы 1С; Поддержка БП 2.0; Поддержка самописной CRM; Поддержка модифицированной УПП. ", Официальное трудоустройство; Удобный офис с хорошей транспортной развязкой; Дружный коллектив с богатой корпоративной культурой; Повышение квалификации и обучение за счет компании; Возможность профессионального роста и развития.,
480,480,"c# разработчик (unity3d, mmo игры)",Новосибирск,50000.0,90000.0,Скайтек,2019-10-13T07:23:07+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Предлагаем вам поучаствовать в создании масштабных игр, которые собирают миллионы игроков и получают высокие оценки. Наши проекты быстро растут и развиваются, в связи с чем мы активно расширяем нашу команду перспективными сотрудниками. Мы ищем: талантливого Unity 3D/ C# разработчика, для работы над мобильными играми. Если вы всегда мечтали работать в геймдеве или привлекают сложные высоконагруженные проекты с десятками тысяч игроков онлайн, тогда это вакансия для вас. Необходимые навыки: Хорошее знание C# Высшее образование или последние курсы университета Умение быстро и лихо делать сложные задачки Самостоятельность. Высокая скорость работы. Ответственность. Желание делать классные игры. Желание учиться и развиваться как профессионал Будет плюсом: Опыт работы с Unity 3D (большой плюс!) Опыт работы над игровыми проектами Задачи: Разработка внутреннего серверного движка для многопользовательских игр (C#) Разработка клиентской и серверной части нашего нового проекта Мы предлагаем: Белую зарплату и официальное трудоустройство Гибкий график работы Оплачиваемый отпуск и больничный Компенсация посещения спортзалов Офис компании представляет собой отдельно стоящее 2-этажное здание на огороженной территории, с деревьями, лавочками, площадкой для мангала и удобной парковкой Своя кухня, сладости, фрукты, чай и кофе. Теннис, настольный футбол и игровая комната с PS4 Интересная и творческая работа, возможность учиться у профессиональных коллег Мы ждем от Вас: Резюме Готовность выполнить тестовое задание Напишите нам прямо сейчас и кто знает, может быть мы вместе с вами создадим новый шедевр в игровой индустрии?",,,,
350,350,программист 1с,Новосибирск,50000.0,75000.0,Город Медиа Софт,2019-10-14T00:01:22+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Доработка/разработка нового функционала в 1С. Сопровождение существующих систем. Консультация пользователей. Требования: Базовые знания бухгалтерского и налогового учета; Знание прикладных областей (зарплата и кадры, производство); Обязателен опыт разработки решений на платформе 1С 8.2/8.3 (в том числе в Управляемых формах); Желательно знание конфигураций 1С КА 1.1, 1С КА 2.4, 1С ЗУП 3.1, 1С-Рарус:Авто-Альфа 5.1; Знание типового функционала 1С КА 2.4 - преимущественно. Опыт самостоятельного ведения проектов, успешных внедрений продуктов на базе платформы 1С; Опыт написания правил обмена между информационными базами 1С (&quot;Конвертация данных&quot;). Условия: Работа в издательстве печатных изданий (в офисе) Взрослая (более 17 лет) и известная компания на рынке, с развитой дистрибьюцией по России Возможность безграничной самореализации, много интересных задач Возможность развития в компании, посещения обучений и конференций Официальное трудоустройство; Своевременная выплата заработной платы (2 раза в месяц) График работы с 9.00 до 18.00 Дружный коллектив Современный офис в 10 мин. ходьбы от станции метро &quot;Студенческая&quot; (дополнительно оборудованная кухня, чай-кофе в наличии). Заработанная плата обсуждается по итогам собеседования"," Базовые знания бухгалтерского и налогового учета; Знание прикладных областей (зарплата и кадры, производство); Обязателен опыт разработки решений на платформе 1С 8.2/8.3 (в том числе в Управляемых формах); Желательно знание конфигураций 1С КА 1.1, 1С КА 2.4, 1С ЗУП 3.1, 1С-Рарус:Авто-Альфа 5.1; Знание типового функционала 1С КА 2.4 - преимущественно. Опыт самостоятельного ведения проектов, успешных внедрений продуктов на базе платформы 1С; Опыт написания правил обмена между информационными базами 1С (&quot;Конвертация данных&quot;). ", Доработка/разработка нового функционала в 1С. Сопровождение существующих систем. Консультация пользователей. ," Работа в издательстве печатных изданий (в офисе) Взрослая (более 17 лет) и известная компания на рынке, с развитой дистрибьюцией по России Возможность безграничной самореализации, много интересных задач Возможность развития в компании, посещения обучений и конференций Официальное трудоустройство; Своевременная выплата заработной платы (2 раза в месяц) График работы с 9.00 до 18.00 Дружный коллектив Современный офис в 10 мин. ходьбы от станции метро &quot;Студенческая&quot; (дополнительно оборудованная кухня, чай-кофе в наличии). Заработанная плата обсуждается по итогам собеседования",
583,583,front end разработчик (javascript),Новосибирск,50000.0,70000.0,ЭМА,2019-10-14T06:53:55+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: участие в проектах в роли разработчика frontend. Требования: javascript + npm Bootstrap 4 + jQuery ES6 + Webpack leaflet.js socket.io git Требуемый опыт работы: Middle Software Developer опыт работы с системами контроля версий Mercurial, Git технический английский язык. Условия: официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования."," javascript + npm Bootstrap 4 + jQuery ES6 + Webpack leaflet.js socket.io git Требуемый опыт работы: Middle Software Developer опыт работы с системами контроля версий Mercurial, Git технический английский язык. ", участие в проектах в роли разработчика frontend. , официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования.,
471,471,"web developer (php, mysql, js)",Новосибирск,50000.0,90000.0,Ganymeda,2019-09-23T20:42:06+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"WowVendor – компания занимающаяся оказанием внутриигровых услуг с 2014 года. Мы помогаем геймерам получать игровые достижения, награды и максимальное удовольствие от любимых онлайн игр! На наш сайт круглосуточно заходят тысячи игроков со всего мира, мы хотим, чтобы наш сервис был быстрым и работал как часы! В связи с развитием проекта, мы ищем в команду дополнительных разработчиков. Нам нужен Web Developer, который будет заниматься поддержанием работоспособности существующих сервисов и развитием новых. ЧЕМ ТЕБЕ ПРЕДСТОИТ ЗАНИМАТЬСЯ: - поддержка работоспособности сайта; - доработка функционала и исправление багов; - проектирование и разработка сервисов компании; - расширение и поддержка существующих сервисов; - интеграция со сторонними поставщиками услуг; ТЫ МОЖЕШЬ СТАТЬ ЧАСТЬЮ КОМАНДЫ, ЕСЛИ: - ты усидчивый, ответственный, обучаемый; - ты умеешь работать как в одиночку так и в команде; - у тебя есть опыт работы по специальности от 1 года; - ты умеешь детально разбираться в работе чужого кода; - ты знаешь английский язык на уровне чтения технической документации; НЕОБХОДИМЫЕ НАВЫКИ: - знание PHP 5.6, 7+; - знание MySQL (понимание JOIN-ов); - понимание ООП; - знание JavaScript (jQuery); - умение пользоваться GIT; - умение пользоваться PhpStorm; БУДЕТ ПРЕИМУЩЕСТВОМ: - понимание MVC; - понимание SOLID; - знание Design patterns; - знание Vue.js; - опыт администрирования Ubuntu server; - опыт администрирования Nginx; - опыт администрирования Apache; МЫ ПРЕДЛАГАЕМ: - з/п от 50 000 до 90 000 руб в месяц, определяется по результатам собеседования; - ЕЖЕНЕДЕЛЬНЫЕ выплаты зарплаты на банковскую карту; - полностью УДАЛЁННАЯ работа в Ирландской компании; - график работы - 6/7, гибкий 8 часовой рабочий день; - полная адаптация и обучение с напарником по всем аспектам; ПРЕИМУЩЕСТВА РАБОТЫ У НАС: - Тебе не нужно париться в неудобном офисе, соблюдать скучный дресскод или тратить время на дорогу в забитом общественном транспорте! Работа на дому комфортна и сэкономит кучу сил! - У нас доверительная атмосфера, нет корпоративных сплетен, никто никого не «подсиживает». В основе корпоративной культуры лежат честность и взаимопомощь. - Неформальное общение с руководством, все свои мысли, пожелания или недовольства можно смело выражать начальству. Важные вопросы решаются оперативно. - Участие в уникальном проекте, в котором любители онлайн игр создают крутую платформу для геймеров со всего мира! Присоединяйся к нашей команде и работай над уникальным проектом! Мы ждем твое резюме! Если вы дочитали до конца и заинтересовались этой вакансией, то, пожалуйста, заполните анкету в контактной информации .",,,,PHP|MySQL|ООП|Git|Jetbrains Phpstorm|JavaScript|jQuery|MVC|Ubuntu Server|Nginx
492,492,android разработчик,Новосибирск,50000.0,100000.0,FullStack,2019-10-14T23:58:54+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Требуется Android разработчик для работы в команде над мульти-платформенным продуктом (Android, iOS) в сфере горнолыжного спорта. Продукт свой, никакого аутсорса, поэтому самые высокие требования к качеству кода и приложения в целом. Что из себя представляет продукт и остальные детали расскажем на собеседовании. Основные требования: Умение писать качественный ООП код; Знание Kotlin либо возможность быстро его освоить; Способность делать оценки и укладываться в них; Android Studio; RxJava; REST. Не технические требования: Английский на уровне чтения/понимания без словаря. Обязанности и задачи: Разработка; Поддержание стиля и архитектуры кода; Code review. Условия работы: 40 часовая рабочая неделя в офисе в Новосибирске (гибкий график). Оформление в соответствии с ТК РФ; Оплачиваемые занятия спортом; Оплачиваемое питание; Гибкий график работы.",,,,
891,891,game designer (гейм дизайнер),Новосибирск,50000.0,100000.0,Скайтек,2019-10-13T07:26:49+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Работа в офисе в Академгородке, удаленных сотрудников не рассматриваем. Задачи Разрабатывать концепции новых игр и создавать игровые механики Прорабатывать игровой баланс и экономику Участвовать в левел-дизайне и концептах игровых уровней (карт) Проектировать интерфейсы и продумывать эргономику Писать тексты, описания, лор Проводить анализ внутригровой статистики и экономики Требования: Опыт работы в должности Game Designer не менее 2 лет над мидкорными или хардкорными играми Хорошее понимание F2P монетизации в мобильных играх Высшее образование, отличная математическая база Богатый игровой опыт от мобильных игр до PC и консолей, от свежих релизов до «классики» Будет плюсом: Опыт работы в должности Game Designer в крупных игровых студиях, таких как : Game Insight, Plarium, Nival, Games Mail.ru, Wargaming, Kefir и других Мы предлагаем: Белую зарплату и официальное трудоустройство Гибкий график работы Оплачиваемый отпуск и больничный Компенсация посещения спортзалов Офис компании представляет собой отдельно стоящее 2-этажное здание на огороженной территории, с деревьями, лавочками, площадкой для мангала и удобной парковкой Своя кухня, сладости, фрукты, чай и кофе. Теннис, настольный футбол и игровая комната с PS4 Интересная и творческая работа, возможность учиться у профессиональных коллег Мы ждем от Вас: Резюме Готовность выполнить тестовое задание",,,,
727,727,c# разработчик приложения для автоматизации обработки деталей на лазерных станках,Новосибирск,50000.0,110000.0,Ледас,2019-10-03T11:25:14+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Компания ЛЕДАС хорошо известна на международном рынке как ведущий разработчик САПР и инженерного ПО. Мы занимаемся наукоёмким программированием, разрабатываем продвинутые алгоритмы и уникальные приложения. География наших партнёров обширна, как обширна и область наших интересов. Нам нужен Программист на языке C# в команду, разрабатывающую приложение, помогающее выполнять обработку деталей на лазерных станках. В приложении реализуются алгоритмы для самых разных направлений лазерной обработки: лазерная сварка, резка, 3D печать из металлического порошка, гравировка - по обычной фотографии выжигается текстура на металлической поверхности и многое другое. Пользователю достаточно загрузить 3D модель обрабатываемой детали и задать способ обработки, расчёт необходимых действий станка, создание управляющей программы и общение с контроллером станка выполняется автоматически. Мы готовы рассмотреть кандидатов любого уровня: от студентов до самых опытных разработчиков, неизменным и необходимым условием будет хорошая математическая подготовка. GUI, бизнес-логика: C#, WPF, MVVM, WCF. Вычислительные алгоритмы: C#/C++. Взаимодействие с контроллерами станков: индивидуально для каждого типа контроллеров. Требования Высшее техническое образование или обучение на последних курсах Знание C#. Понимание и применение принципов ООП. Хорошее знание и понимание математики: аналитической геометрии, алгоритмов на графах, численных методов, мат. анализа. Плюсом будет Знание следующих вспомогательных и/или используемых в других наших проектах технологий: MS Visual Studio / GCC / CMake Svn / Git / JIRA / Phabricator / Jenkins / TeamCity / Nunit / TestComplete / TestLink C / C++ / Python / JavaScript / TypeScript OpenGL / DirectX / WebGL / three.js Qt Опыт программирования микроконтроллеров / станков с ЧПУ / CNC. Будет не лишним Знание английского языка. Опыт работы с CAD-приложениями. Условия Офис в Академгородке. Официальное трудоустройство согласно ТК РФ, белая зарплата, оплачиваемые больничные и отпуск. Полная (предпочтительно) или частичная занятость, гибкий график, возможность удаленной работы. Частичная компенсация затрат на спорт и изучение английского языка. Бонусы, кофе-чай-конфеты-бутерброды-фрукты. Молодой дружный коллектив, играем в настольный теннис, знаем про Scrum/Agile и всё остальное, каждый пятый сотрудник - кандидат наук.",,,,C#
215,215,junior middle qa engineer,Новосибирск,50000.0,100000.0,Plesk,2019-10-09T08:30:55+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"О продукте и проекте SolusVM как продукт – это простое PHP приложения для автоматизации управления виртуальными машинами KVM, Xen и OpenVZ, а еще это маленький и очень дерзкий проект сделал разработку, тестирование, доставку и поддержку коробочных серверных решений максимально удобными для разработчиков, тестировщиков и саппорта. Для реализации этого проекта у нас есть огромный опыт нашей команды, который позволяет нам выбирать подходящие современные решения, обходить известные проблемы и приносить максимальную пользу нашим пользователям. Сейчас мы расширяем команду и нам нужен QA Engineer Какие задачи тебя ждут? Quality Assistance (оказание поддержки разработчикам в обеспечении качества) Ручное тестирование Автоматизация тестирования (опционально) Требования: Обязательно: Законченное образование в сфере ИТ Будет плюсом: Опыт тестирования web приложений, сервисов, API Навыки работы в ОС семейства Linux на уровне пользователя Опыт разработки или администрирования или эксплуатации серверов, сервисов, приложений Знание любого языка программирования на уровне написания тестов или небольших скриптов Soft skills: Переносимость быстро меняющихся условий и недостатка формализованных требований. Что тебе понравится: Работа в маленькой команде над новым проектом Все мы профи своего дела и любим его Конкурентная заработная плата Обучение, повышение квалификации и обмен опытом на конференциях, митапах, tech- и biz talks 2 раза в месяц Research Day, которые полностью оплачиваются Два благоустроенных офиса: в Центральном районе и Академгородке. Расширенная ДМС в регионе и корпоративный врач в офисе Бесплатные корпоративные курсы английского языка Корпоративные мероприятия несколько раз в год Теплая подземная парковка Настольный теннис, турник или настольный футбол в обеденный перерыв, возможность передвигаться по офису на самокате или скейте Бассейн и своя футбольная команда Бесплатный кофе, йогурты, чай, фрукты и печенье в ассортименте круглые сутки Парикмахер, приезжающий в офис, и возможность принять душ прямо в разгаре рабочего дня П ри переезде мы готовы поддержать нового сотрудника суммой в размере одного месячного оклада.",,,,Git|MySQL|Linux|PHP|Функциональное тестирование|Тестирование
36,36,программист с++,Новосибирск,52000.0,75000.0,Тензор,2019-10-03T16:48:02+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют более 1000 разработчиков в 10 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы ждем от Вас: высшее техническое образование; базовые знания С++ и алгоритмов. Мы предлагаем: заработную плату в зависимости от квалификации и уровня ответственности; премии от 5 до 20% по итогам работы за месяц; корпоративное обучение; ДМС после года работы в компании; корпоративные праздники и различные совместные мероприятия, спортивные программы.",,,,C++
1030,1030,программист c с++,Новосибирск,55000.0,70000.0,ЭМА,2019-10-14T06:53:45+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: • Участие в проектах в роли разработчика клиент-серверных приложений; • Доработка,оптимизация и развитие существующих приложений; • Тестирование; • Разработка требований и пользовательской документации. Требования: • Высшее техническое образование по специальности программное обеспечение и вычислительная техника; • Уверенное знание C/C++; • Опыт разработки под Nix* системы в стандарте POSIX (сетевое программирование, взаимодействие процессов, синхронизация); • Знание инструментария программиста под Nix* системы: make, gcc,gdb; • Готовность изучать новые технологии, работать в команде. Условия: • Динамично развивающаяся компания; • Оформление согласно ТК РФ; • Cовременный офис, по линии метро; • Работа над интересными проектами; • Профессиональный и личностный рост в дружной команде."," • Высшее техническое образование по специальности программное обеспечение и вычислительная техника; • Уверенное знание C/C++; • Опыт разработки под Nix* системы в стандарте POSIX (сетевое программирование, взаимодействие процессов, синхронизация); • Знание инструментария программиста под Nix* системы: make, gcc,gdb; • Готовность изучать новые технологии, работать в команде. "," • Участие в проектах в роли разработчика клиент-серверных приложений; • Доработка,оптимизация и развитие существующих приложений; • Тестирование; • Разработка требований и пользовательской документации. "," • Динамично развивающаяся компания; • Оформление согласно ТК РФ; • Cовременный офис, по линии метро; • Работа над интересными проектами; • Профессиональный и личностный рост в дружной команде.",
275,275,разработчик мобильных приложений (android),Новосибирск,55000.0,70000.0,ЭМА,2019-10-14T06:53:59+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: участие в проектах в роли разработчика мобильных приложений для Android для электроэнергетики. Требования: Уверенное знание Java, Kotlin, Android SDK, JSON, REST Api Знание и умение применять паттерны проектирования Иметь базовые знания о дизайне пользовательского интерфейса Несомненным плюсом будет знание платформы iOS, для портирования приложений Требуемый опыт работы: Middle Android Developer Приветствуется: опыт работы с системами контроля версий Mercurial, Git; технический английский язык. Условия: официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования."," Уверенное знание Java, Kotlin, Android SDK, JSON, REST Api Знание и умение применять паттерны проектирования Иметь базовые знания о дизайне пользовательского интерфейса Несомненным плюсом будет знание платформы iOS, для портирования приложений Требуемый опыт работы: Middle Android Developer Приветствуется: опыт работы с системами контроля версий Mercurial, Git; технический английский язык. ", участие в проектах в роли разработчика мобильных приложений для Android для электроэнергетики. , официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования.,
