,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
420,420,java,Новосибирск,116782.60869565216,136307.6923076923,ЦРТ | Группа компаний,2019-10-15T10:43:14+0300,От 3 до 6 лет,Полный день,Полная занятость,"ЦРТ - ИТ-компания, занимающаяся разработкой ПО на протяжении 29 лет. Мы - российский вендор, который самостоятельно создает идею, разрабатывает и внедряет проекты. Наши продукты - современные решения в области биометрии, речевой аналитики, распознавания голоса и образов, которые используются в разных отраслях бизнеса по всему миру. Мы ищем в нашу команду специалиста на задачи Java разработки распределенных систем с высокой отказоустойчивостью! Ваши задачи : разработка сервисов и компонентов распределенных высоконагруженных систем (микросервисы); выполнение интеграции продукта с информационными системами заказчика (REST); сопровождение существующей платформы. Наши ожидания от вас : опыт коммерческой разработки программного обеспечения на Java от 3 лет; опыт программирования на Java SE; опыт работы с фреймворками Spring; знание паттернов проектирование программного обеспечения; опыт работы с реляционнымми СУБД , понимание транзакционной целостности; опыт создания многопоточных приложений; знание основных алгоритмов и структур данных; знание основ работы с ОС Linux. Будет преимуществом: Опыт работы с PostgreSQL, Oracle DB Знание JavaScript, HTML/CSS/jQuery/bootstrap/React. Преимущества работы у нас : вы сможете принять участие в разработке нового продукта; у вас будет возможность прокачать свои скиллы в высоконагруженных системах; мы предоставляем помощь в переезде (релокационный пакет) релокационная программа (для иногородних сотрудников).",Без требований,Без обязанностей,Без условий,ООП|Java|Multithread Programming|PostgreSQL|Spring Framework|Java SE|SQL|ORACLE|Linux|REST|JUnit|Mockito|Apache Maven|SVN|Mercurial|JavaScript,3
753,753,java,Новосибирск,116782.60869565216,136307.6923076923,Rocket Science (ООО Импрув),2019-09-23T08:15:37+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Привет! Меня зовут Андрей , я PM в Rocket Science (ex-Improve Intelligence), я ищу Java-разработчиков middle+ в нашу аутсорс-команду. Наши профессиональные интересы — это искусственный интеллект, криптовалюты, микросервисы, ПО для банков, сложные транспортные решения. По технологиям: мейнстрим у нас, конечно, Java и микросервисы на Spring Boot ; PostgreSQL в качестве БД. Но проекты, бывает, сильно отличаются от мейнстрима, и за последние пару лет к нам добавились Kotlin, WebFlux, нейросети, Gradle, Docker и Angular, ReactJS, Vue на фронте. Актуальные технологии и возможность внедрять новое, не копаться в легаси — для нас это очень важная штука. Сейчас нас в Rocket Science 20 человек и костяк этой команды уже 4 года работает вместе. До 2019 мы были частью Improve Group, отвечали за бэк, назывались Improve Intelligence. И тогда, и сейчас мы ориентируемся на ценность для бизнеса; хотим видеть ощутимую пользу своей работы; мы все вовлечены в клиентские процессы и не просто «фигачим по ТЗ». Условия Пересматриваем зарплату в зависимости от твоих результатов, оформляем тебя официально с первого дня работы, классный офис в Технопарке новосибирского Академгородка, после испытательного — ДМС со стоматологией и другие плюшки. Рóкеты — это команда Java-разработчиков, в которой очень важны человеческие отношения. Именно люди делают компанию такой, какая она есть, и мы намеренно собираем небольшую профессиональную и отлично сработанную команду, чтобы вместе делать серьёзные дела. С удовольствием, спокойствием и уверенностью. Если тебе близки наши стремления, знаком технологический стек и ты оцениваешь себя на middle/middle+, присоединяйся! Пришли, пожалуйста, вместе с откликом ссылку на Git, чтобы мы смогли подготовиться ко встрече) Нам можно писать сразу в телеграм: Андрей @Arpolog (PM), @picheva (Таня, HRD)",Без требований,Без обязанностей,Без условий,Java|Spring Framework|Git|REST|JavaScript|UI|Spting data|SQL,25
1094,1094,java,Новосибирск,116782.60869565216,136307.6923076923,Сбербанк,2019-10-15T16:35:18+0300,Нет опыта,Полный день,Полная занятость,"В команду разработки целевой системы бухгалтерского учета на базе стратегической платформы Сбербанка приглашается Java-разработчик. О проекте Наш проект – это функциональная подсистема &quot;Главная бухгалтерская книга&quot; платформы поддержки развития бизнеса &quot;ГБК ППРБ&quot;. ГБК ППРБ планирует заменить и объединить все существующие учетные системы банка и реализовать одновременный параллельный учет в разных стандартах: бухгалтерские российский и международный, налоговый, управленческий и пр. ГБК ППРБ развивается в тесной интеграции со всеми основным модулями ППРБ: модули розничного и корпоративного блока, единый каталог продуктов и тарифов, управление операционными днями и пр. Вам предстоит интересная и увлекательная работа в кругу коллег разработчиков. Первая версия нашего продукта выведена декабре 2017 года в опытную промышленную эксплуатацию, но вместе с тем находится еще в самом начале своего развития. Много задач решено, но еще больше нам предстоит решить вместе. Задачи разработчика: Создание новых и поддержка существующих сервисов; проектирование и разработка модулей системы; сопровождение текущего функционала; refactoring; code-review; участие в обсуждении и принятии архитектурных решений. Мы ждем от кандидата: Знание основных методологий разработки программного обеспечения; Опыт командной разработки; Умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков; опыт написания автотестов; Опыт работы с технологиями: Spring, Hibernate, Git, Jenkins, UML, Junit, знание основ РСУБД; Высшее техническое образование (хорошая методологическая база Мы предлагаем: - масштабные и высоконагруженные проекты с использованием новых технологий; - команду профессионалов, готовых поддержать ваши инициативы; - использование Agile-методологии; - возможность обучения и сертификации за счёт компании; -возможность изучения английского языка, не выходя из офиса; - гибкий график; - трудоустройство согласно трудовому кодексу; - оклад плюс премии по результатам работы ; - корпоративное обучение ; - медицинскую страховку; - материальная поддержка в особых случаях ; - скидки на продукты Сбербанка. Расположение офиса Комфортный офис в центре города Про Сбербанк Сбербанк — это современная техническая платформа, создающая новые способы потребления финансовых (и не только) услуг. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы превратить «главный» банк России в передовую сервисную экосистему. Если тебе нравится эта идея, присоединяйся к нашей команде. За что сотрудники любят Сбербанк: прогрессивность: да, мы — банк со столетней историей, но одновременно и финтех-стартап с идеями о том, как изменить мир масштаб: внутри одной компании можно развиваться в любом направлении и строить карьеру с любым уровнем амбиций эффект: ты стараешься — и это видят десятки миллионов людей.",Без требований,Без обязанностей,Без условий,Java,3
395,395,java,Новосибирск,116782.60869565216,136307.6923076923,ПРО ДЕВЕЛОПМЕНТ,2019-10-15T12:17:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания ПРО ДЕВЕЛОПМЕНТ является признанным лидером в сфере разработки специализированных ИТ решений для автобизнеса. Основные направления деятельности компании связаны с разработкой платформы системной интеграции участников рынка, распределенных e-commerce систем и специализированных высоконагруженных экспертных сервисов. Компания представлена на рынках РФ, СНГ и ЕС, где ее клиентами являются бренды с мировым именем, лидеры рынка и крупные региональные операторы. Мы используем современные технологии при разработке решений enterprise уровня, которые охватывают весь информационный контур продуктов компании от решений для мобильных устройств и веб-интерфейсов вплоть до высоконагруженных серверных компонентов, обрабатывающих большие объемы данных. У нас работает квалифицированная команда, способная к адекватной и продуктивной внутренней коммуникации, разделяющая ценности и дух совместной работы над сложными проектами. Наши сотрудники всегда готовы поделиться опытом и прийти на помощь коллегам. Ключевые члены команды – высококлассные специалисты, имеющие за плечами большой опыт работы в крупных международных проектах. Мы приглашаем Вас присоединиться к команде экспертов в области разработки высоконагруженных распределенных систем. Основная задача: Разработка серверной части для взаимодействия мобильных приложений с шиной данных и набором внутренних сервисов бизнес-логики. Обязанности: Разработка и отладка тестов, сервисов и компонентов на Java под руководством опытного наставника; Документирование и дымовое тестирование (Smoke testing) разработанного кода. Требования: Java SE 7; OOP/Design principles &amp; patterns; SQL. Плюсом является: Наличие реализованных систем/проектов в production; JavaScript и jQuery; Навыки работы со Spring или JavaEE стеками. Условия: Официальное трудоустройство; Уютный офис в Академгородке; Дружный коллектив; Комфортные рабочие места; Внутреннее обучение, профессиональный рост; Удобный график.", Java SE 7; OOP/Design principles &amp; patterns; SQL. Плюсом является: Наличие реализованных систем/проектов в production; JavaScript и jQuery; Навыки работы со Spring или JavaEE стеками. ," Разработка и отладка тестов, сервисов и компонентов на Java под руководством опытного наставника; Документирование и дымовое тестирование (Smoke testing) разработанного кода. "," Официальное трудоустройство; Уютный офис в Академгородке; Дружный коллектив; Комфортные рабочие места; Внутреннее обучение, профессиональный рост; Удобный график.",Без ключевых навыков,3
299,299,java,Новосибирск,116782.60869565216,136307.6923076923,АЙФЭЛЛ,2019-09-26T12:12:50+0300,От 1 года до 3 лет,Полный день,Полная занятость,"iFellow – ИТ компания нового поколения, предлагающая сервисно-ориентированный подход к разработке ПО, тестированию и сопровождению информационных систем для бизнеса. Компания iFellow объединила в себе лучшие российские практики и передовой зарубежный опыт реализации проектов любой сложности для развития информационных технологий и бизнес-процессов. iFellow работает на ИТ рынке с 2015 года. Начиная с 2018 года, основной специализацией компании стало направление комплексной системной интеграции и разработка программного обеспечения. Сегодня компания предлагает целый ряд инновационных решений для финансовых, страховых и телекоммуникационных компаний, грузовой и пассажирской авиации, нефтегазовой отрасли, сельского хозяйства, а также ритейла и логистики. На текущий момент мы расширяем нашу команду и будем рады принять в наш дружный коллектив Java-разработчика: Предстоит: разработка компонентов продукта; разработка тестовых приложений для проведения тестирования; подготовка пользовательской документации; подготовка технической документации; участие в тестировании компонентов продукта; участие в E2E-тестировании продукта; участие в нагрузочном тестировании компонентов продукта; участие в приемо-сдаточных испытаниях; участие в работах по автоматизации тестирования; участие в процессах внедрения и сопровождения программного обеспечения; консультирование пользователей по внутренним инструментам. Необходимо: опыт работы с серверами приложений Apache Tomcat, IBM WebSphere, JBoss от 2 лет; опыт работы с системами контроля версий: svn, git; уверенное знание Java SE от 2 лет; уверенное знание технологий разработки Spring Framework, Spring Integration, Hibernate ORM, JMS, JMX, Junit; уверенные знания SQL, опыт работы с СУБД Oracle, опыт проектирования БД от 1 года; уверенное понимание принципов многопоточного программирования; понимание принципов ООП, методологий разработки, шаблонов проектирования. Мы гарантируем: конкурентоспособную заработную плату и оформление в соответствии с ТК РФ; полис ДМС после успешного прохождения испытательного срока; корпоративное обучение. iFellow Quality. Clarity. Performance. Reality.",Без требований,Без обязанностей,Без условий,Java|Hibernate ORM|SQL|JUnit|Java SE|Git|Spring Framework|Apache Tomcat,22
168,168,java,Новосибирск,116782.60869565216,136307.6923076923,ФОРТ СИСТЕМС,2019-10-07T09:05:48+0300,Нет опыта,Полный день,Полная занятость,"Что нужно делать: основная задача разрабатывать и расширять функциональность продукта проектировать и реализовывать решения для новых задач Что используем: Java, Spring, Netty, Postgres Javasript Git Что нам нужно от кандидата: Знание Java Желание работать и развиваться в выбранном направлении Что мы предлагаем: Работа над интересным сервисом, который полезен людям Финансовый и карьерный рост вместе с ростом продукта Возможность вносить вклад в развитие и влиять на конечный результат",Без требований,Без обязанностей,Без условий,Без ключевых навыков,11
1024,1024,java,Новосибирск,116782.60869565216,136307.6923076923,КардПэй,2019-10-10T07:57:59+0300,От 3 до 6 лет,Полный день,Полная занятость,"CardPay - международная финансовая компания, предоставляющая своим клиентам высококачественный сервис обслуживания карточных онлайн-платежей. Являясь авторизованным партнером Visa и MasterCard, CardPay. Предоставляет высококачественный сервис обслуживания карточных онлайн-платежей своим клиентам. Сегодня мы расширяем наш R&amp;D офис в Новосибирске и ищем в свою команду Java разработчика . Вы будете участвовать в развитии платежной системы CardPay, разрабатывать и совершенствовать корпоративные (WEB-based) приложения для поддержки нашего бизнеса. Что делать? анализировать техническое задание на разработку; разработка корпоративных приложений и доработка их функционала; разработка backend части приложений; анализ и устранение ошибок; подготовка технической документации. Вы нам подходите, если есть: знание принципов ООП и теоретических основ разработки реляционных баз данных, опыт работы с Java core (collections, jdbc, io), уверенное владение Java, J2EE (JSP, Servlets), Web services, знание фреймворков Spring, Spring Boot, опыт работы с Maven и Git, знание SQL, опыт разработки веб приложений, веб сервисов, английский язык на уровне чтения технической документации. Что такое работа в компании CardPay: работа с командой сильнейших разработчиков и IT-специалистов; работа в компании, создающей международный продукт; наши сотрудники отмечают &quot;классный коллектив&quot; как одну из ценностей компании, и мы действительно создаем среду, в которой комфортно не только работать, но и общаться; обучение и развитие персонала: сертификация для разработчиков, посещение конференций; удобный, современный офис в бизнес-центре класса &quot;А&quot;; наличие кухни в офисе компании для перерывов на обед; своевременная выплата заработной платы 2 раза в месяц. Благодарим Вас за интерес, проявленный к нашей компании!",Без требований,Без обязанностей,Без условий,Java|SQL|J2EE,8
413,413,java,Новосибирск,116782.60869565216,136307.6923076923,Смарт консалтинг,2019-10-07T08:48:35+0300,От 3 до 6 лет,Полный день,Полная занятость,"О Компании Привет! Мы – Smart Consulting . Мы помогаем сделать жизнь в нашей стране лучше и удобнее для ее граждан! Наш приоритетный вектор - социально-значимые проекты. Наши информационные системы внедрены во многих регионах России от Карелии до Чукотки. Ежедневно государство оказывает услуги порядка 40 миллионам россиян с помощью систем, которые мы разработали. О Нашем Продукте Digit Платформа – это сложная внутри, но интуитивно понятная, с дружественным интерфейсом платформа. Инструментарий и стек технологий платформы позволяют создавать и автоматизировать различные системы — от обычных и простых систем учета до многоуровневых систем умных городов, систем предоставления государственных услуг и т.д. Мы молодая, но с богатым опытом команда. Наша команда — это команда профессионалов, занимающаяся разработкой сложных, высоконагруженных, платформонезависимых систем. Команда единомышленников, вдохновленные одной идеей — изменить и сделать мир проще путем автоматизации, оптимизации процессов, будь то государственные услуги, производство и т.д. Чем занимается наша группа разработки: Разработка новых функциональных модулей для развития продукта; Поддержка, оптимизация и рефакторинг кода; Техничеcкое документирование модулей, API. Обязательные скиллы и знания чтобы стать частью команды: Алгоритмическое мышление; Хорошее знание алгоритмов, структур данных, принципов OOP, OOD и OOA; Знание и опыт использования многопоточности и механизмов синхронизаций; Опыт разработки клиент-серверных приложений как с графическим интерфейсом так и без; Умение обеспечивать высокое качество, стабильность и оптимальность программного кода с минимальным количеством ошибок; Умение работать под давлением, успешно выполняя поставленные задачи в определенные сроки; Быть нацеленным изучать новые, передовые технологии и использовать их в повседневной работе; Отличное знание Java SE и Java EE; Хорошее знание Javascript и знание HTML, CSS и Angular; Хорошее знание Unix, Linuх; Хорошее знание Postgres, MS SQL Server, Oracle; Хороший опыт работы с maven, Git, GitLab, Jira; Хороший опыт применения TDD, опыт написания тестов с использованием JUnit и Mockito; Ориентированность на результат, на соблюдение стандартов и процессов. Особый почёт и уважение, если ты работал с чем-то из этого: Знание IMDG и Hazelcast. Опыт работы — это плюс. Опыт работы с SOLR и SolrJ — это плюс; Разработка сложных, высоконагруженный, мультипоточных, платформонезависимых клиент-сервер приложений — это плюс. Условия, которые мы предлагаем тебе: Устройство по ТК и с первого дня; Всё полностью в белую; ДМС, корпоративные скидки на фитнес и корпоративная мобильная связь после испытательного срока; Наставничество и взаимопомощь (либо готовность впитывать твой опыт и экспертизу); Даём возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!); Корпоративные тренинги, конференции и прочие мероприятия как для полезного, так и для приятного времяпровождения; Бонусом офис, на будущее наполнение которого можно повлиять (потому что у нас полным ходом идёт его обновление!). Если ты никогда не сталкивался с чем-то из списка выше – просто напиши об этом в сопроводительном письме со своим резюме и расскажи о том, что ты умеешь и чему тебе было бы интересно учиться!",Без требований,Без обязанностей,Без условий,Без ключевых навыков,11
107,107,java,Новосибирск,116782.60869565216,136307.6923076923,EmDev,2019-10-15T10:12:35+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Кто мы и что мы делаем? Компания Emdev.ru - Питерская компания, история которой началась в далеком 2005 г. С 2009г. компания переключилась на разработку IT-решений на базе платформы Liferay. В 2011 году компания стала 1-м официальным партнером Liferay в России. Мы, НЕ являемся Аутсорсинговой организацией. Мы проектная компания, а это значит, что мы берем крупные проекты на долгий перспективный срок. Наша гордость: Ведущие разработчики прошли сертификацию и обучение на Liferay BootCamp. В 2016 присвоен статус партнера компании RedHat/JBoss, в 2017 г. - партнера WSO2. Компания является партнером Google. Офисы и удаленные сотрудники: Санкт-Петербург, Москва, Новосибирск, Томск, Нижний Новгород и др. Что вы будете делать? разработка и сопровождение интернет-приложений и веб- сервисов на Java разработка архитектуры проектов на основе технического задания написание и сопровождение кода, тестов и технической документации взаимодействие с PM, аналитиками, тестировщиками консультирование тестировщиков по диагностике проблем и review тестовых сценариев Что вы должны знать?! знание Java EE, OOP/Design principles &amp; patterns опыт использования Java серверов (Tomcat, WildFly), Spring. знание SQL, XML умение и готовность разбираться в чужом коде умение разбираться в сложных проектах и решать нетривиальные задачи опыт работы с REST, SOAP понимание работы Git liferay не обязателен, но будет большим плюсом Личная часть: умение работать в команде само-обучаемость и стремление развиваться вечно А если ты знаешь еще и это, то докажи, что ты крут! знание Enterprise Service Bus или Apache Camel опыт работы с Docker опыт Front-end разработки JavaScript, jQuery, HTML/XHTML, CSS, опыт кроссбраузерной адаптивной вёрстки опыт работы в Linux Что Вы получаете от нас: Гибкий график, Работа в офисе г.Новосибирска Достойную зарплату, трудоустройство по ТК РФ Работа в самом дружном и неадекватном коллективе. Вы Правильно прочитали. Вам не показалось! :) Участие в различных конференциях, повышение квалификации, участие в докладах Обширное поле для профессионального развития ВНИМАНИЕ: МЫ ИЩЕМ В НОВОСИБИРСК, НО ГОТОВЫ РАССМАТРИВАТЬ ИЗ ДРУГИХ РЕГИОНОВ. По умолчанию : чай, кофе, печенюшки, алкоголь :) Если Вас не напугало наша вакансия, пишите по WhatsApp, присылайте резюме. Кому сильно приспичит, звоните! Рады встретить Смельчаков!!! ;)",Без требований,Без обязанностей,Без условий,jQuery|Git|MySQL|ООП|Java|Java EE,3
542,542,java,Новосибирск,116782.60869565216,161000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T17:38:02+0300,От 3 до 6 лет,Полный день,Полная занятость,"Крупнейшее подразделение британской розничной компании в Брно, предоставляющей комплексные услуги по разработке, поддержке и тестированию во всех ИТ-отделах компании, ищет Java-разработчика. Бизнес компании развивается как онлайн, так и офлайн. Она присутствует в 13 странах, а e-commerce платформа обслуживает до 7 миллионов пользователей в день. В Брно находится IT-центр с интернациональной командой в 150 человек. Вам предстоит работать в новом центре системной интеграции в Брно на платформе интеграции SAP PI — Platform Integration. Платформа позволяет связывать облачные приложения с другими приложениями SAP и non-SAP. Java используется для настройки и разработки рабочих процессов интерфейса. Как член команды вы будете проектировать, разрабатывать, тестировать и поддерживать сервисы интеграции для реинжиниринга существующих решений. От вас потребуется: Опыт разработки интеграции Java или SAP PI от 2 лет Знание сервис-ориентированной архитектуры Опыт работы с платформами интеграции (SAP PI/PO, EDI или аналогах) Опыт работы с XML/XSD, CSV, JSON, REST API (или SOAP и WebSockets) Знание SSL, ключей безопасности и протоколов аутентификации Понимание принципов ООП Знание Groovy Английский язык В2 и выше Будет преимуществом: Практический опыт разработки на Groovy Опыт работы с системами контроля версий и автоматизации сборки (Maven, Git, Artifactory, Jenkins, Jira, Confluence, Bamboo, Stash) Опыт работы по Agile Разработка на Apigee Компания предоставит: Полный релокационный пакет, включающий возмещение расходов на все иммиграционные документы и переезд сотрудника в Чешскую Республику Помощь с поиском и арендой жилья Медицинскую страховку, где учитываются различные болезни и включен стоматологический уход Чешскую SIM-карту, которую можно использовать и в личных целях 50% компенсации за мультиспортивную карту Помощь с оформлением вида на жительство членов семьи сотрудника",Без требований,Без обязанностей,Без условий,Java|Groovy,24
430,430,java,Новосибирск,119000.0,161000.0,Кадровое агентство Алексея Сухорукова,2019-09-17T13:07:50+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Молодая инновационная компания по разработке программного обеспечения в области ценообразования ищет Java/Groovy-разработчика. Их цель - стать и оставаться ведущим поставщиком решений SaaS для ценообразования и CPQ (Configure, Price, Quote). Компания на рынке с 2011 года, и среди клиентов уже крупнейшие европейские компании — Robert Bosch, MediaMarktSaturn, Kärcher. Вам предстоит сочетать навыки программирования с функциональным анализом. Это техническая позиция с прямым контактом с клиентом, общение с которым происходит удаленно из технологического центра в Праге. Вам постоянно будет оказываться техническая поддержка. Если вы хотите выйти за рамки стандартной разработки и перейти к анализу требований клиентов по agile, эта работа для вас! Ваши задачи: Получение требований и потребностей от стейкхолдеров клиента Описание бизнес-логики клиентских моделей данных и сценариев преобразования данных Трансформация модели данных клиентов в структуры интерфейсов программного обеспечения Настройка платформы под потребности клиента Что от вас ждут? Опыт разработки на Groovy от 2 лет Опыт разработки на Java от 2 лет Опыт работы с реляционными базами данных Понимание принципов ООП HTML, JSON, REST API (или SOAP и WebSockets) Jira, GIT, Confluence Будет плюсом: Опыт работы в проектах из сферы ценообразования Опыт внедрения программного обеспечения предприятий Отличные коммуникативные навыки Умение эффективно распределять время между задачами Обязательно потребуется: Разговорный и письменный английский язык (В2 и выше) Компания предоставит: Полный релокационный пакет, включающий возмещение расходов на все иммиграционные документы и переезд сотрудника в Чешскую Республику Помощь с поиском и арендой жилья Медицинскую страховку, где учитываются различные болезни и включен стоматологический уход Чешскую SIM-карту, которую можно использовать и в личных целях 50% компенсации за мультиспортивную карту Помощь с оформлением вида на жительство членов семьи сотрудника",Без требований,Без обязанностей,Без условий,Java|Groovy|ООП,31
930,930,java,Новосибирск,120000.0,136307.6923076923,Ingram Micro,2019-09-20T16:56:04+0300,От 3 до 6 лет,Полный день,Полная занятость,"Do you crave the creativity and freedom of a startup but the stability of a large, established company? Are you seeking the autonomy to take risks, make decisions and drive business success? Do you want to accelerate your career to the next level? Ingram Micro Cloud, a business unit of Ingram Micro, powers the world’s largest cloud marketplace, and is committed to helping our partners accelerate their digital business success by leveraging our hyperscale platform technology, infinite ecosystem of cloud solutions from the biggest innovators in the tech industry, and go-to-market support and resources to drive adoption and growth. With proven proficiency in SaaS, IaaS, IoT, security, and XaaS technologies, we invite visionaries to join our team and make an impact on this fast-growing industry. Ingram Micro Cloud is a leading company in cloud platforms development. CloudBlue software is a cloud commerce and XaaS (Anything-as-a-Service) platform that powers the Ingram Micro Cloud Marketplace as well as cloud operations for 200 of the world’s largest service providers such as Sprint, CenturyLink, Cogeco, Telefonica, O2, Telenor, Telekom Austria, AmericaMovil, Cobweb, GTI, Copaco, PCM, KPN and Telstra. While most of the Cloud services, for example Office 365, AWS, Dropbox, WebEx, Kaspersky and Acronis, can be purchased directly, a major portion of seats is sold through channels: service providers, telecoms, distributors, integrators and MSPs. Our Azure CSP integration module inside CloudBlue helps our customers to sell Azure Cloud service through resellers or directly to end-customers. This module is in active use and we experience continued growth among our partners and strong demand for new features and further scalability. ESSENTIALS DUTIES &amp; RESPONSIBILITIES Design and develop components and features Improve performance and scalability Write unit, component and end-to-end integration auto-tests Fix bugs Resolve and troubleshoot problems and complex issues of customers Code review Work closely with business analysts and QA on requirements and solutions Participate in the designs of other components developed by Ingram Micro REQUIREMENTS Strong knowledge of Java SE 11 / EE 7 or higher (DBs &amp; transactions, REST, messaging, security) Hands-on experience with developing commercial software Experience with common algorithms, data structures and design patterns Understanding of need in writing unit and integration tests Ability to write and read in English Willingness and readiness to learn and grow ‘Can do’ attitude; flexible and adaptable approach to problem solving WILL BE A PLUS REST JavaScript Python Spring Framework SQL profiling &amp; optimization OAuth 2.0, SAML, OpenID Connect Experience in design of highly-available and scalable systems Experience in working with/at hosting service providers or telecoms Experience of Linux/Unix OS family Docker, K8s Groovy BENEFIT PACKAGE You become a part of global Ingram Micro family with more than 30,000 employees Competitive salary Training and development opportunities. Choose your career path to grow as a manager or as a technical fellow Sponsorship to participate in conferences Paid lunch. You can have a business lunch in the canteen, in the restaurant or delivered to our office Prestigious medical, touristic and life insurance The exact amount of salary will be considered after the interview. Ingram Micro’s mission is to help businesses to fully realize the promise of technology. Touching 80% of the technology used every day around the world, no other company delivers the full spectrum and scale of global technology to businesses around the world. With almost $50 billion annual revenue in 50+ countries and 32,000+ associates worldwide, Ingram Micro’s global infrastructure and deep expertise in platform technology, cloud, and mobility enable our customers to operate efficiently and successfully in the digital economy.",Без требований,Без обязанностей,Без условий,Java|Spring Framework|JavaScript|Python|Git|PostgreSQL,28
