,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
375,375,программист с++,Краснодар,80000.0,130000.0,Searchinform,2019-10-20T15:40:21+0300,Более 6 лет,Удаленная работа,Полная занятость,"Компания &quot;SearchInform&quot; являясь лидером на рынке корпоративных систем безопасности (DLP system) в РФ, расширяет штат и объявляет конкурс на должность «Системный Программист» Требования к соискателю: хорошее знание C и C++ (STL, Boost), понимание ООП, шаблонов проектирования и основных принципов разработки программ; уверенные знания Windows, ее внутренних механизмов и модели безопасности (Win32/NT API, x64, IPC, службы, инжект, перехват функций, недокументированные возможности); опыт разработки многопоточных приложений; навыки исследователя: умение самостоятельно проводить анализ и диагностику проблем, находить решения для сложных и нестандартных задач, пользоваться соответствующими инструментами (WinDBG, Sysinternals, WPP, xperf, API Monitor, IDA Pro); умение писать аккуратный, понятный код и поддерживать его качество на высоком уровне. Обязанности: разработка и поддержка компонентов &quot;Контура Информационной Безопасности&quot;. Мы предлагаем: официальное трудоустройство, соблюдение ТК РФ; конкурентоспособную заработную плату, стартовый уровень которой зависит от Вашего опыта и квалификации (оценивается по результатам рассмотрения резюме и удаленного тестового задания); гибкий рабочий график.",,,,
884,884,программист .net,Екатеринбург,80000.0,120000.0,Экстенсив,2019-10-20T11:50:04+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Компания Xtensive ищет опытных и талантливых .Net разработчиков. Наша компания разрабатывает решения и продукты, которые используются не только в России, но и за рубежом: от ORM-решений до систем автоматизации производств. Среди наших партнеров и клиентов есть компании в США и Европе. Если для Вас важен карьерный рост и профессиональное развитие, если Вы хотите заниматься интересными проектами - мы ждем Вас. Мы абсолютно конкурентоспособны в части зарплат. Возможны командировки в Европу (Бельгия). Возможность удаленной работы и\или компенсации за переезд в Екатеринбург обсуждаемы. Мы будем рады как опытным разработчикам, так и талантливым выпускникам ВУЗов. Работать у нас Интересно Мы используем самые современные технологии, фреймворки, инструменты и методологии разработки. Мы любим, хотим и умеем развиваться. Если появляется технология, которая по объективным показателям превосходит то, что у нас используется сейчас, то мы её внедряем. То же самое касается и процессов разработки. Быстрый рост проекта, а также его размер на данный момент, гарантирует наличие огромного количества сложных и интересных задач. Вам точно не придётся скучать без дела и придумывать себе работу. Мы умеем слушать и слышать всех участников проекта, вне зависимости от его роли. Каждый может предложить, обосновать и “продать” идею, мысль, процесс, которые будут использованы в масштабе всей большой компании. Большое количество разноплановых задач, команд и отделов позволяют находить место, где интересно работать именно Вам. Разнообразие задач велико и включает в себя работу над понятным, красивым и удобным пользовательским интерфейсом, сложной и запутанной бизнес-логикой, продумывание архитектуры отдельных компонентов и больших подсистем, настройка и поддержка сложной облачной архитектуры и сервисов, интеграция с разнообразными сторонними сервисами и инструментами, искусственный интеллект и машинное обучение, обработка сложных данных и многое другое. Мы поощряем стремление развиваться. Если вы хотите “просто делать свою работу”, то наверное, нам не по пути. Проект и компания растут очень быстро, и каждый участник должен двигаться вперёд вместе с ними. Компания поддерживает развитие и готова помогать работнику в его стремлении расти и совершенствоваться. Если вы видите, что на текущем месте ваш рост как профессионала остановился, то просто скажите об этом нам и мы вместе найдём решение. Работать у нас Удобно Возможность частичной или полностью удалённой работы. Удалённым работникам мы также можем предложить посетить наш офис в Екатеринбурге для обмена опытом. Для работающих в офисе у нас созданы комфортные условия, которые удовлетворяют всем современным требованиям. Работать у нас Выгодно Мы готовы предложить вам трудоустройство в полном соответствии с ТК РФ, полностью официальной заработной платой и полным социальным пакетом. Конкурентная заработная плата, которая обсуждается по результатам собеседования. Вилка очень гибкая и конкретная цифра зависит лишь от того, как вы себя проявите. Примерный ориентир это 100-120 т.р. в месяц “на руки”. Мы верим, что вы - настоящий профессионал, и мы обязательно проверим это на собеседовании, поэтому вместо описания банальных (но от того не менее важных) требований, вроде ответственности, умения работать в команде и прочего, мы просто перечислим некоторые ключевые слова, чтобы вы знали, на что ориентироваться. Чем предстоит заниматься: Разработка функционала MES-системы. Участие в проектировании архитектуры системы в целом. Кого мы хотим видеть в своей команде Мы верим, что вы - настоящий профессионал, и мы обязательно проверим это на собеседовании, поэтому вместо описания банальных (но от того не менее важных) требований, вроде ответственности, умения работать в команде и прочего, мы просто перечислим некоторые ключевые слова, чтобы вы знали, на что ориентироваться. Знание платформы .NET Framework и языка C#. Понимание SQL. Знание ООП. Алгоритмы и структуры данных. Умение отличать хороший код от плохого. Понимание принципов асинхронного и многопоточного программирования. Знание или опыт работы с: WPF, WCF. Опыт работы с системами контроля исходного кода Mercurial (или SVN или Git). Знание MS SQL Server (или другой СУБД).",,,,
951,951,программист 1с (бп),Екатеринбург,80000.0,130000.0,Сима-ленд,2019-10-04T07:50:29+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: техническая и методическая поддержка бухгалтерских систем на базе 1С 8.3; доработка интеграции бухгалтерских систем с конфигурациями 1С 8.3; решение проблем пользователей, возникших при работе с системами 1С; анализ ошибок в учете и исправление их в программных продуктах 1С; анализ и решение проблем возникающих во время подготовки налоговой отчетности. Требования: опыт работы со встроенным языком 1С 8.х от 2 лет; опыт работы с управляемыми формами и системой компоновки данных; опыт работы с конфигурациями «Бухгалтерия 2.0», «Бухгалтерия 3.0» и «Управление торговлей 10.3»; знание основ бухгалтерского учета; знание принципа расчета налога на прибыль при ОСН и УСН; желателен опыт организации обменов данными через http-сервисы; исполнительность, системный подход к решению поставленных задач. Условия: заработная плата обсуждается индивидуально с подходящим кандидатом, рассмотрим высокие ожидания; отсутствие задержек по оплате труда; официальное трудоустройство; гибкое начало рабочего дня (выход с 7 до 11); помощь в переезде, предоставление жилья иногородним; скидка в гипермаркете; молодой, сплоченный, отзывчивый коллектив; электрогитара в департаменте ИТ и возможность обучения игры на ней; различные корпоративные мероприятия (флешмобы, концерты, спортивные соревнования, премьеры в театрах для сотрудников компании); компания является спонсором ФК Урал и ХК Автомобилист, поэтому у нас всегда есть пригласительные билеты на матчи этих команд."," опыт работы со встроенным языком 1С 8.х от 2 лет; опыт работы с управляемыми формами и системой компоновки данных; опыт работы с конфигурациями «Бухгалтерия 2.0», «Бухгалтерия 3.0» и «Управление торговлей 10.3»; знание основ бухгалтерского учета; знание принципа расчета налога на прибыль при ОСН и УСН; желателен опыт организации обменов данными через http-сервисы; исполнительность, системный подход к решению поставленных задач. "," техническая и методическая поддержка бухгалтерских систем на базе 1С 8.3; доработка интеграции бухгалтерских систем с конфигурациями 1С 8.3; решение проблем пользователей, возникших при работе с системами 1С; анализ ошибок в учете и исправление их в программных продуктах 1С; анализ и решение проблем возникающих во время подготовки налоговой отчетности. "," заработная плата обсуждается индивидуально с подходящим кандидатом, рассмотрим высокие ожидания; отсутствие задержек по оплате труда; официальное трудоустройство; гибкое начало рабочего дня (выход с 7 до 11); помощь в переезде, предоставление жилья иногородним; скидка в гипермаркете; молодой, сплоченный, отзывчивый коллектив; электрогитара в департаменте ИТ и возможность обучения игры на ней; различные корпоративные мероприятия (флешмобы, концерты, спортивные соревнования, премьеры в театрах для сотрудников компании); компания является спонсором ФК Урал и ХК Автомобилист, поэтому у нас всегда есть пригласительные билеты на матчи этих команд.",1C: Бухгалтерия|Разработка 1С|1С программирование|Бухгалтерская отчетность|Бухгалтерский учет
459,459,python developer,Краснодар,80000.0,140000.0,Кубэкс Рус,2019-09-23T16:19:28+0300,Нет опыта,Полный день,Полная занятость,"Мы разрабатываем приложение для крупных компаний, которые участвуют в выставках по всему миру. Мы IT стартап с инвестициями, работаем на рынок Европы (отдел продаж там). За последние несколько месяцев мы запустили продажи и выпустили первую версию приложения. Ты нужен нам, если у тебя есть опыт работы в стартапах или желание и понимание специфики работы с высоким уровнем неопределенности в продукте. Как мы работаем: - Ежедневные митинги на 15 минут с обсуждением задач на день. - Все задачи в Jira - Обсуждение задач напрямую с Product Owner Чего мы ждем от команды: - Честности - Открытости - Способности попросить помощи и помогать Условия : Мы открыты к диалогу, все запросы можно и нужно обсуждать. Бонусы Гибкий график Чай-кофе-печеньки в офисе Навыки, которые будут плюсом: Typescript HTML SASS Angular",,,,Python|MongoDB|Flask
977,977,"бэк энд разработчик (node.js,senior)",Екатеринбург,80000.0,140000.0,КАРИ,2019-10-01T09:05:37+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем разработчиков Senior уровней для расширения команды в проектах нашей компании. Обязанности: Разработка бэкэнда на Node.js Разработка новых и совершенствование существующих микросервисов Разработка структуры базы данных и новых элементов Анализ запросов к базе данных и повышение их производительности Разработка API сервисов Требования: Опыт разработки на Node.js от 2 лет Опыт работы с npm Опыт работы с MongoDB Хорошее знание JavaScript (ES6+) Использование Git в качестве системы контроля версий Писать красивый, поддерживаемый и масштабируемый код Следовать архитектурным паттернам и методологиям, совместно выбранным командой Владеете Английским языком на уровне от Intermediate (чтение и понимание технической документации) Желательно: Контейнеризация (docker) Опыт написания тестов: Jest, Mocha, Cucumber Опыт создания сложных и высоконагруженных систем Условия: Трудоустройство с соц.пакетом, согласно ТК РФ. Полностью белая зарплата, выплачиваемая по принципу аванс/расчет, вовремя из без задержек Работа в офисе, в центре города, недалеко от метро Чай-кофе в офисе Оплачиваемое питание (с вычетом 13% НДФЛ) Скидки сотрудникам, до 30% в магазинах компании (с вычетом 13% НДФЛ) Премии по итогам работы."," Опыт разработки на Node.js от 2 лет Опыт работы с npm Опыт работы с MongoDB Хорошее знание JavaScript (ES6+) Использование Git в качестве системы контроля версий Писать красивый, поддерживаемый и масштабируемый код Следовать архитектурным паттернам и методологиям, совместно выбранным командой Владеете Английским языком на уровне от Intermediate (чтение и понимание технической документации) Желательно: Контейнеризация (docker) Опыт написания тестов: Jest, Mocha, Cucumber Опыт создания сложных и высоконагруженных систем ", Разработка бэкэнда на Node.js Разработка новых и совершенствование существующих микросервисов Разработка структуры базы данных и новых элементов Анализ запросов к базе данных и повышение их производительности Разработка API сервисов ," Трудоустройство с соц.пакетом, согласно ТК РФ. Полностью белая зарплата, выплачиваемая по принципу аванс/расчет, вовремя из без задержек Работа в офисе, в центре города, недалеко от метро Чай-кофе в офисе Оплачиваемое питание (с вычетом 13% НДФЛ) Скидки сотрудникам, до 30% в магазинах компании (с вычетом 13% НДФЛ) Премии по итогам работы.",JavaScript|Node.js|MongoDB|REST|Git|MS SQL|TypeScript
357,357,"разработчик .net (c#, asp.net core mvc api)",Краснодар,80000.0,140000.0,DANYCOM,2019-10-21T14:53:26+0300,От 3 до 6 лет,Полный день,Полная занятость,"Наши преимущества: Своя техническая книжная библиотека. Используем Linux в production. Используем только .NET Core, кроссплатформенные приложения. Используем последние библиотеки и фреймворки (.NET Core 2/3, C# 8.0, VS2019 + Resharper). Используем современные методологии и подходы SAO, DDD, MicroServices, Design By Contract, SOLID, KISS, DRY. Используем процесс CI/CD с юнит-, интеграционными-, приемочными-тестами. Используем в работе Agile, SCRUM. Работаем в gitlab, процесс по gitflow. Проводим Code Review. Обязанности: Участие в разработка технических дизайнов (модель данных, бизнес-объекты, интерфейс). Разработка модулей системы в соответствии с техническими спецификациями. Устранение ошибок в программном обеспечении. Разработка и выполнение модульных тестов (unit test). Требования: Опыт разработки на платформе .NET не менее 3 лет, желательно .NET Core. Знание ASP.NET MVC/Web API, ASP.NET Core/Web API. Понимание и применение на практике различных шаблонов проектирования. Понимание юнит и интеграционного тестирования, рефакторинга, TDD. Умение работать с git. Знание работы с БД, желательно PostgreSQL (оптимизация запросов, построение индексов). Базовый опыт работы с Linux. Условия: Работа в федеральной компании. Работа в центральном офисе в центре города. Официальное оформление согласно ТК РФ в штат компании. Полностью официальная заработная плата. Испытательный срок. Возможность развития, интересные задачи. Возможность участия в крупных ИТ-конференциях. Возможности для профессионального и карьерного роста. Корпоративные праздники, тимбилдинги. Подарки детям сотрудников на Новый год."," Опыт разработки на платформе .NET не менее 3 лет, желательно .NET Core. Знание ASP.NET MVC/Web API, ASP.NET Core/Web API. Понимание и применение на практике различных шаблонов проектирования. Понимание юнит и интеграционного тестирования, рефакторинга, TDD. Умение работать с git. Знание работы с БД, желательно PostgreSQL (оптимизация запросов, построение индексов). Базовый опыт работы с Linux. "," Участие в разработка технических дизайнов (модель данных, бизнес-объекты, интерфейс). Разработка модулей системы в соответствии с техническими спецификациями. Устранение ошибок в программном обеспечении. Разработка и выполнение модульных тестов (unit test). "," Работа в федеральной компании. Работа в центральном офисе в центре города. Официальное оформление согласно ТК РФ в штат компании. Полностью официальная заработная плата. Испытательный срок. Возможность развития, интересные задачи. Возможность участия в крупных ИТ-конференциях. Возможности для профессионального и карьерного роста. Корпоративные праздники, тимбилдинги. Подарки детям сотрудников на Новый год.",Git|PostgreSQL|Unit Testing|ASP.NET MVC|Linux
1051,1051,программист с++,Самара,80000.0,130000.0,Searchinform,2019-10-20T15:39:47+0300,Более 6 лет,Удаленная работа,Полная занятость,"Компания &quot;SearchInform&quot; являясь лидером на рынке корпоративных систем безопасности (DLP system) в РФ, расширяет штат и объявляет конкурс на должность «Системный Программист» Требования к соискателю: хорошее знание C и C++ (STL, Boost), понимание ООП, шаблонов проектирования и основных принципов разработки программ; уверенные знания Windows, ее внутренних механизмов и модели безопасности (Win32/NT API, x64, IPC, службы, инжект, перехват функций, недокументированные возможности); опыт разработки многопоточных приложений; навыки исследователя: умение самостоятельно проводить анализ и диагностику проблем, находить решения для сложных и нестандартных задач, пользоваться соответствующими инструментами (WinDBG, Sysinternals, WPP, xperf, API Monitor, IDA Pro); умение писать аккуратный, понятный код и поддерживать его качество на высоком уровне. Обязанности: разработка и поддержка компонентов &quot;Контура Информационной Безопасности&quot;. Мы предлагаем: официальное трудоустройство, соблюдение ТК РФ; конкурентоспособную заработную плату, стартовый уровень которой зависит от Вашего опыта и квалификации (оценивается по результатам рассмотрения резюме и удаленного тестового задания); гибкий рабочий график.",,,,
1212,1212,frontend backend разработчик,Самара,80000.0,130000.0,Интернет-агентство Орех,2019-10-20T15:58:58+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Разработка и техническая поддержка сайтов. Требования: Фронт: js + jquery / желательно vue css3, flexbox / bootstrap3, bootstrap4 svg Бэк: php, навыки администрирования (работа с доменами, хостингом и т.д.) 1c-bitrix (на уровне продвинутый кодер, навыки разработки проектов с нуля, доработки модулей и шаблонов) modx revo, modx evo (средний уровень, достаточный для техподдержки и доработок) wordpress (на уровне продвинутый кодер, навыки разработки проектов с нуля) drupal 7+ (средний уровень, достаточный для техподдержки и доработок) Дизайн: простейшие навыки в фш (ресайз фото, пакетное сжатие и т.д.) Условия: 600 рублей час полная / частичная загруженность удаленно"," Фронт: js + jquery / желательно vue css3, flexbox / bootstrap3, bootstrap4 svg Бэк: php, навыки администрирования (работа с доменами, хостингом и т.д.) 1c-bitrix (на уровне продвинутый кодер, навыки разработки проектов с нуля, доработки модулей и шаблонов) modx revo, modx evo (средний уровень, достаточный для техподдержки и доработок) wordpress (на уровне продвинутый кодер, навыки разработки проектов с нуля) drupal 7+ (средний уровень, достаточный для техподдержки и доработок) Дизайн: простейшие навыки в фш (ресайз фото, пакетное сжатие и т.д.) ", Разработка и техническая поддержка сайтов. , 600 рублей час полная / частичная загруженность удаленно,jQuery|JavaScript|CSS3|PHP5|MySQL
1185,1185,java программист (back end),Самара,85000.0,115000.0,Отраслевой центр разработок и внедрения информационных систем / ОЦРВ,2019-09-26T12:22:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Участие в разработке единой геоинформационной платформы ОАО &quot;РЖД&quot;; Развитие фронтовой части разработки Геопортала; Редизайн, рефакторинг, написание нового функционала; Взаимодействие с командой бекэнда; Участие в принятии технических решений. Требования: Знание Java Core (коллекции, рефлексия, исключения); Знание принципов ООП и умение применять их на практике; Знание SQL; Знание XML, JSON; Понимание REST/SOAP; Опыт работы с системой контроля версий Git; Опыт работы с системой отслеживания задач Jira; Умение самостоятельно разбираться в новых технологиях; Знание JavaScript (будет преимуществом). Условия: Оформление по ТК РФ, белая стабильная заработная плата 85-115 000 gross (в зависимости от компетенции) + премии Оплачиваемый отпуск Медицинская страховка Дружный коллектив профессионалов."," Знание Java Core (коллекции, рефлексия, исключения); Знание принципов ООП и умение применять их на практике; Знание SQL; Знание XML, JSON; Понимание REST/SOAP; Опыт работы с системой контроля версий Git; Опыт работы с системой отслеживания задач Jira; Умение самостоятельно разбираться в новых технологиях; Знание JavaScript (будет преимуществом). "," Участие в разработке единой геоинформационной платформы ОАО &quot;РЖД&quot;; Развитие фронтовой части разработки Геопортала; Редизайн, рефакторинг, написание нового функционала; Взаимодействие с командой бекэнда; Участие в принятии технических решений. "," Оформление по ТК РФ, белая стабильная заработная плата 85-115 000 gross (в зависимости от компетенции) + премии Оплачиваемый отпуск Медицинская страховка Дружный коллектив профессионалов.",SQL|XML|JSON|ООП|Java Core|Git|Jira|JavaScript|REST|SOAP
276,276,php developer (со знанием английского языка),Краснодар,90000.0,130000.0,Jivosite,2019-10-21T10:10:15+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Как минимум треть жизни мы проводим на работе. Так почему бы не проводить это время с пользой и удовольствием? JivoSite — то самое место, где это возможно. Мы разрабатываем полезный продукт: бизнес-мессенджер для общения c клиентами в различных каналах (соцсети, мессенджеры, почта, чат на сайте) через одно приложение. JivoSite – это 250 тысяч довольных бизнесов по всему миру и миллионы их счастливых клиентов. JivoSite — это высоконагруженный сервис: 3,5 млн сообщений в сутки, 13 млн чатов в месяц, 150 млн показов виджета в сутки, 1 млн одновременных коннектов, все это крутится на 200+ серверах. Скучать не придется, сложных интересных задач много. Это профессиональная и дружная команда — 140 человек по всему миру, коллеги из США, Европы, Бразилии, Турции, Индии и других стран. Это полностью распределенная команда — не нужно тратить время на походы в офис, ваше рабочее место там, где вы сами пожелаете: в удобном домашнем кресле или на берегу теплого океана. Основа нашего успеха – крутые и заряженные на результат специалисты, если вы готовы развиваться и менять мир, то нам по пути! Мы ищем талантливого PHP developer&#39;а со свободным английским языком в highload проект Вам предстоит: · Разрабатывать и совершенствовать внутренние сервисы компании · Принимать участие в разработке сервисов для клиентов · Самостоятельно и с командой вырабатывать архитектурные решения · Проводить рефакторинг и ревью кода · Самоорганизовываться для продуктивной работы из дома без постоянного контроля Мы ожидаем, что вы: · Знаете PHP - сильные и слабые стороны языка · Понимаете MySQL (сложные запросы, оптимизация) · Понимаете базовые принципы верстки · Работали с системами контроля версий · Обладаете успешным опытом разработки web-приложений · Умеете про интеграции со сторонними системами (CRM, CMS, платежные системы, соц. сети и пр.) · Свободно говорите на английском языке Круто, если: · Есть опыт работы с Symfony · Есть опыт разработки плагинов под CMS системы · Есть опыт удаленной работы Мы предлагаем: · Минимум бюрократии, максимум самостоятельности · Белую заработную плату, оформление по ТК РФ · ДМС, предоставляем и для региональных сотрудников · Удаленную фулл-тайм работу в стабильной компании · Корпоративные мероприятия (как правило, путешествие с командой на 1-2 недели за счет компании)",,,,PHP|Symfony|MySQL|API|Английский язык
1062,1062,php developer (со знанием английского языка),Самара,90000.0,130000.0,Jivosite,2019-10-21T10:10:15+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Как минимум треть жизни мы проводим на работе. Так почему бы не проводить это время с пользой и удовольствием? JivoSite — то самое место, где это возможно. Мы разрабатываем полезный продукт: бизнес-мессенджер для общения c клиентами в различных каналах (соцсети, мессенджеры, почта, чат на сайте) через одно приложение. JivoSite – это 250 тысяч довольных бизнесов по всему миру и миллионы их счастливых клиентов. JivoSite — это высоконагруженный сервис: 3,5 млн сообщений в сутки, 13 млн чатов в месяц, 150 млн показов виджета в сутки, 1 млн одновременных коннектов, все это крутится на 200+ серверах. Скучать не придется, сложных интересных задач много. Это профессиональная и дружная команда — 140 человек по всему миру, коллеги из США, Европы, Бразилии, Турции, Индии и других стран. Это полностью распределенная команда — не нужно тратить время на походы в офис, ваше рабочее место там, где вы сами пожелаете: в удобном домашнем кресле или на берегу теплого океана. Основа нашего успеха – крутые и заряженные на результат специалисты, если вы готовы развиваться и менять мир, то нам по пути! Мы ищем талантливого PHP developer&#39;а со свободным английским языком в highload проект Вам предстоит: · Разрабатывать и совершенствовать внутренние сервисы компании · Принимать участие в разработке сервисов для клиентов · Самостоятельно и с командой вырабатывать архитектурные решения · Проводить рефакторинг и ревью кода · Самоорганизовываться для продуктивной работы из дома без постоянного контроля Мы ожидаем, что вы: · Знаете PHP - сильные и слабые стороны языка · Понимаете MySQL (сложные запросы, оптимизация) · Понимаете базовые принципы верстки · Работали с системами контроля версий · Обладаете успешным опытом разработки web-приложений · Умеете про интеграции со сторонними системами (CRM, CMS, платежные системы, соц. сети и пр.) · Свободно говорите на английском языке Круто, если: · Есть опыт работы с Symfony · Есть опыт разработки плагинов под CMS системы · Есть опыт удаленной работы Мы предлагаем: · Минимум бюрократии, максимум самостоятельности · Белую заработную плату, оформление по ТК РФ · ДМС, предоставляем и для региональных сотрудников · Удаленную фулл-тайм работу в стабильной компании · Корпоративные мероприятия (как правило, путешествие с командой на 1-2 недели за счет компании)",,,,PHP|Symfony|MySQL|API|Английский язык
564,564,php developer (со знанием английского языка),Челябинск,90000.0,130000.0,Jivosite,2019-10-21T10:10:15+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Как минимум треть жизни мы проводим на работе. Так почему бы не проводить это время с пользой и удовольствием? JivoSite — то самое место, где это возможно. Мы разрабатываем полезный продукт: бизнес-мессенджер для общения c клиентами в различных каналах (соцсети, мессенджеры, почта, чат на сайте) через одно приложение. JivoSite – это 250 тысяч довольных бизнесов по всему миру и миллионы их счастливых клиентов. JivoSite — это высоконагруженный сервис: 3,5 млн сообщений в сутки, 13 млн чатов в месяц, 150 млн показов виджета в сутки, 1 млн одновременных коннектов, все это крутится на 200+ серверах. Скучать не придется, сложных интересных задач много. Это профессиональная и дружная команда — 140 человек по всему миру, коллеги из США, Европы, Бразилии, Турции, Индии и других стран. Это полностью распределенная команда — не нужно тратить время на походы в офис, ваше рабочее место там, где вы сами пожелаете: в удобном домашнем кресле или на берегу теплого океана. Основа нашего успеха – крутые и заряженные на результат специалисты, если вы готовы развиваться и менять мир, то нам по пути! Мы ищем талантливого PHP developer&#39;а со свободным английским языком в highload проект Вам предстоит: · Разрабатывать и совершенствовать внутренние сервисы компании · Принимать участие в разработке сервисов для клиентов · Самостоятельно и с командой вырабатывать архитектурные решения · Проводить рефакторинг и ревью кода · Самоорганизовываться для продуктивной работы из дома без постоянного контроля Мы ожидаем, что вы: · Знаете PHP - сильные и слабые стороны языка · Понимаете MySQL (сложные запросы, оптимизация) · Понимаете базовые принципы верстки · Работали с системами контроля версий · Обладаете успешным опытом разработки web-приложений · Умеете про интеграции со сторонними системами (CRM, CMS, платежные системы, соц. сети и пр.) · Свободно говорите на английском языке Круто, если: · Есть опыт работы с Symfony · Есть опыт разработки плагинов под CMS системы · Есть опыт удаленной работы Мы предлагаем: · Минимум бюрократии, максимум самостоятельности · Белую заработную плату, оформление по ТК РФ · ДМС, предоставляем и для региональных сотрудников · Удаленную фулл-тайм работу в стабильной компании · Корпоративные мероприятия (как правило, путешествие с командой на 1-2 недели за счет компании)",,,,PHP|Symfony|MySQL|API|Английский язык
