,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
493,493,backend,Новосибирск,95666.66666666669,146288.46153846153,Центр финансовых технологий,2019-10-11T13:29:34+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы делаем мобильные приложения для онлайн-сервисов &quot;Золотая Корона&quot;! Уже сейчас на площадке koronapay работают сервисы по отправке денежных переводов, обмену валют, погашению кредитов. Они позволяют клиенту не выходя из дома совершать платежи для получения различных финансовых услуг. Ключевой особенностью этой линейки сервисов является то, что платежи можно совершать с любой своей карты любого банка. Наша жизнь это: высокий темп разработки, релизы раз в две недели; использование Continuous Integration; выбор фреймворков &quot;под задачу&quot;; практикуем гибкие методологии разработки; отличный коллектив, распределенные команды, периодические командировки. Задачи Ищем руководителя и идейного вдохновителя, которому предстоит определять и транслировать архитектуру и стандарты платформы &quot;Денежные переводы&quot;, внедрять CI/СD, SecOps, участвовать в формировании и развитии распределенной команды (Hard Skills, вовлеченность, внутренние процессы) в Новосибирске, Томске, Санкт-Петербурге. Требования: опыт управления командой; опыт разработки серверных приложений на Java\Kotlin; знание современных трендов backend-разработки: микросервисная архитектура, Spring/j2ee или аналогичные фреймворки и стандарты, реляционные и NoSQL СУБД, контейнеризация; знание подходов для обеспечения масштабируемости, безопасности, отказоустойчивости решений; знание devops-методик. Условия и компенсации: вдохновляющая корпоративная культура (праздники, спортивные команды по футболу, волейболу, хоккею и черлидингу, творческая атмосфера и живое общение во внутренней социальной сети); программа ДМС, скидки и специальные акции для сотрудников компании; обучающие программы и курсы, деловые игры и тренинги. А также библиотека профессиональной литературы; профильные мероприятия. Mobifest, TestTrend, DataBase MeetUp, «Продуктон», клуб профессионалов «Будь в Фокусе» — полезное и интересное общение с единомышленниками.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,7
560,560,backend,Новосибирск,95666.66666666669,146288.46153846153,С7 Информационные технологии,2019-10-12T00:06:18+0300,От 1 года до 3 лет,Полный день,Полная занятость,"S7 IT — одно из ключевых подразделений холдинга S7. Мы занимаемся разработкой собственного ПО, развитием и поддержкой IT-инфраструктуры, обеспечиваем автоматизацию бизнес-процессов. Сейчас мы ищем в команду PHP-программиста. Чем предстоит заниматься: разработка модулей внутренней информационной системы; участие в разработке бизнес-процессов. Что ждём от кандидата: владение PHP; опыт работы с SQL-БД (Oracle, PostgreSQL желательно); желательно владение Yii, Angular, jQuery; плюсом будет опыт интеграции с различными ИС. Об условиях. Мы работаем в современном и комфортном офисе в минуте ходьбы от ст.м. Октябрьская. Ежегодно посещаем лучшие ИТ-конференции, организуем тренинги и ведём внутренний проект обмена знаниями «Talk about IT». У нас официальное трудоустройство, &quot;белая&quot; заработная плата, полный соцпакет. Всей семьей летаем по корпоративным тарифам самой пунктуальной российской авиакомпанией - S7 Airlines.",Без требований,Без обязанностей,Без условий,PHP,6
561,561,backend,Новосибирск,95666.66666666669,146288.46153846153,Резольвента,2019-10-13T09:31:15+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Привет, потенциальный сотрудник! Устал читать десятки одинаковых вакансий для PHP разработчиков? Тогда смотри нашу. В маленькую, но крутую команду веб разработчиков, ищутся такие же крутые специалисты, а также желающие таковыми стать. У нас всего два требования к кандидатам: Знание PHP Понимание, и главное умение применять на практике принципы ООП и всем известные простые сокращения KISS, DRY, YAGNI. А если в дополнение к этому ты умеешь писать тесты, спокойно воспринимаешь слова легаси и рефакторинг, любишь чистый код, то у нас почти на 100% случится взаимная любовь с первого взгляда. На чем мы пишем? Бэкэнд: PHP 7+, Symfony и Laravel, Elastic (только когда он реально нужен) БД: MySQL Тесты: PHPUnit, Codeception Docker как среда разработки Фронт: Vue, Webpack, SCSS Как мы пишем? Проводим Code review Следуем лучшим практикам Любим чистый код - простой, понятный, лаконичный Пишем автотесты Что мы пишем? Большие проекты, со сложной бизнес логикой и реальными пользователями. Что еще? У нас нет HR, бюрократии, авралов и длинных коммуникаций. У нас есть директор-программист и команда сильных разработчиков. В первую очередь мы будем смотреть твой код, потом на все остальное. Про кофе, печеньки, гибкий график и офис в центре города даже не пишем... Это неинтересно и есть у всех. У нас тоже.",Без требований,Без обязанностей,Без условий,MySQL|CSS3|Ajax|PHP|HTML|ООП|CSS|JavaScript|Git|HTML5,5
513,513,backend,Новосибирск,95666.66666666669,146288.46153846153,Integral,2019-10-09T06:52:07+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Наша компания является одной из первых в России, основным направлением которой является разработка решений на основе блокчейн-технологий: - разработка программной архитектуры децентрализованных приложений/платформ/сервисов; - создание новых и уникальных блокчейн-платформ (в том числе участие в open-source проектах); - разработка полного цикла децентрализованных решений, включая сопутствующие программные продукты, которые входят в экосистему децентрализованного решения (Frontend - мобильные и веб-приложения, Backend - middleware, многоуровневые сервисы, модули интеграции, cross-chain сервисы, etc). Требования к кандидату: Опыт разработки на GoLang от одного года; Опыт создания и настройки распределенных сервисов; Хорошее знание сетевых протоколов; Знание и опыт работы с git и git flow; Опыт работы с unix системами; Опыт работы с gRPC; Опыт работы с реляционными и KV базами данных; Уверенное владение docker/docker-compose. Будет плюсом: Наличие github аккаунта с примерами разработок; Опыт работы с блокчейн-технологиями; Работа с серверами очередей; Знание и опыт работы на любом другого языке программирования; Опыт самостоятельного ведения проекта; Опыт оптимизации высоконагруженных проектов; Опыт проектирования и разработки REST API. Мы предлагаем: Удаленная работа; Конкурентная оплата труда; Участие в сложных и интересных проектах; Работа в кругу профессионалов; Белая зарплата.",Без требований,Без обязанностей,Без условий,Golang|REST|Databases|Network protocols|Microservices|Blockchain|Git,9
463,463,backend,Новосибирск,95666.66666666669,146288.46153846153,XIAG AG,2019-10-07T07:44:00+0300,От 3 до 6 лет,Полный день,Полная занятость,"Привет! Мы - международная компания XIAG AG, (ПРО-24). Мы находимся в поиске сильного web-разработчика! Кто мы и чем мы занимаемся: Наша компания основана в 2000 году. Головной офис находится в Винтертуре, Швейцария, а центр разработки располагается в Новосибирске. Наше основное направление - разработка проектов различной сложности (web &amp; mobile) для европейских клиентов. Это и банковская сфера, и туристические порталы, и онлайн-гипермаркеты, и авиакомпании. На сегодняшний день число реализованных проектов перевалило за 200, и мы по праву гордимся своими достижениями. В двух новосибирских офисах (один находится в районе Технопарка, а второй в центре города, кстати, ты можешь работать в любом из них на свой выбор ) работает 50 человек. Это менеджеры проектов, разработчики PHP/iOS, UI-дизайнеры и системные администраторы. Кого мы ищем? Мы хотели бы видеть в своей команде специалиста, который имеет хороший опыт коммерческой разработки. Для нас это важно, потому что “песочницы” не будет, разработчик сразу будет иметь дело с проектами высокой степени сложности и нагруженности. Для тебя это должно быть привычным делом:) Чего мы ждем от тебя: Опыт в web-программировании от 2 лет; Уверенные навыки разработки на PHP или Node.js, JavaScript в браузере; Знание профильных фреймворков и библиотек JavaScript и PHP. Мы работаем с Angular, React, Symfony, Silex; Навыки работы с базами данных. Мы используем PostgreSQL и MySQL. Письменный английский язык. Весь топ-менеджмент - англоговорящий, поэтому переписку мы ведем, в основном, на английском. Здорово, если у тебя есть опыт работы с инструментами управления конфигурацией сервера: SaltStack, Puppet и пр. Умение и желание работать в команде, писать понятный и удобный для всех код и быть ответственным за принятие того или иного решения. Желание хорошо работать и хорошо зарабатывать. Обычно это качество называют амбициозностью. В общем-то, все! А как и с чем работаем мы? Работа над проектами в XIAG ведется в небольших командах, обычно это 3-5 человек. В каждом из проектов задачи и требования к разработчикам индивидуальны, поэтому мы отказались от разделения сотрудников на джунов-миддлов-сеньоров, и не пожалели об этом! Мы сами пишем тесты, разработку ведем короткими итерациями, работаем по Scrum, но без фанатизма. А вот TDD - это наше все:) Делаем ночные билды, ревью кода, используем Gitlab и CI. Делаем виртуализацию с помощью vagrant+virtualbox. Что мы можем предложить тебе? Как уже было сказано выше, сотрудник сам выбирает место работы - Академгородок (Кутателадзе) или центр города (Ипподромская). У вас не будет нескольких этапов собеседований и миллион придуманных кейсов от team-лидера: компания встречается с тобой всего 1 раз после 1 выполненного тестового задания и в течение недели дает обратную связь. Мы официально устраиваем сотрудника в первый же рабочий день, заработная плата выплачивается дважды в месяц, также у нас есть ежегодные солидные премии. XIAG поддерживает своих сотрудников в стремлении развиваться как профессионально, так и личностно, поэтому мы покрываем расходы за участие в конференциях и прочее внешнее обучение. А еще мы умеем весело, разнообразно и интересно отдыхать в нерабочее время:) Приходи, тебе у нас понравится:) Ждем твоих откликов, звонков и писем!",Без требований,Без обязанностей,Без условий,JavaScript|PHP|MySQL|PostgreSQL|gitlab|TDD|Scrum|Node.js|AngularJS|React|Symfony,11
683,683,backend,Новосибирск,95666.66666666669,146288.46153846153,Сибекст,2019-10-15T07:45:18+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы - сильная, динамично развивающаяся команда, базирующаяся в Академгородке (а еще у нас есть офис в Новосибирске!). В нашем активе есть интересные сложные проекты – как свои, так и аутсорс. Мы работаем над проектом «Умный дом», ориентированным на зарубежный рынок. Основная задача – разработка ПО для управления системами жизнеобеспечения дома через мобильные устройства (система охраны, климат-контроль, обеспечение комфорта). Проект очень интересный и востребованный, а нам не хватает умелых рабочих рук, способных создавать правильный код. Что мы ждем от тебя: - знание RoR; - опыт работы с DB: PostgeSQL, Oracle, MongoDB, MySQL (что-либо); - знакомство с kubernetes и stackdriver; А также мы приветствуем английский язык на уровне чтения технической документации и готовность к работе в команде (мы используем SCRUM). Будут плюсом: - знания и опыт работы с Devise и Sidekiq Что мы предлагаем: - удовольствие от работы над интересным проектом в компании увлеченных профессионалов - официальное трудоустройство, соц. пакет, стабильная з/п - дополнительное обучение по специализации (сертификация) - корпоративное обучение английскому языку - гибкий график - великолепный кофе и печеньки в наших уютных офисах в Академгородке и Новосибирске",Без требований,Без обязанностей,Без условий,Ruby On Rails|Devise|Sidekiq,3
425,425,backend,Новосибирск,95666.66666666669,146288.46153846153,Noveo,2019-09-23T06:24:27+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Приглашаем PHP - разработчиков в команду Noveo. Мы ценим качественный код и проектирование приложений, изучение новых инструментов и их применение в реальной работе, регулярно проводим код-ревью и обмениваемся опытом. Требования: отличное знание PHP7 и нюансов языка; умение проектировать базы данных, грамотно применять различные типы индексов (MySQL, PostrgreSQL); знание и умение уместно применять паттерны; отличные знания хотя бы одного современного PHP фреймворка (желательно Symfony или Laravel); хорошее знание JavaScript/jQuery/HTML/CSS; умение общаться в команде и грамотно решать возникающие проблемы; знание английского языка на уровне чтения технической документации. Вашим преимуществом будет: опыт создания одностраничных веб-приложений (например, на React.js или Vue.js); опыт разработки высоконагруженных проектов; отличные знания в какой-либо технологии, фреймворке или CMS, которые позволили бы расширить специализацию Новео. В Noveo вас ждет: достойный уровень зарплаты и регулярный ее пересмотр на performance review; официальное трудоустройство, оплачиваемый отпуск и больничные; помощь сотрудникам в вопросах кредитования; гибкий график работы;место работы на выбор в одном из офисов компании в Новосибирске (Академгородок или ст.м. Гагаринская) или Санкт-Петербурге (ст.м. пл. Ленина); работа в профессиональной команде над интересными проектами; четко выстроенные процессы и методология разработки; возможность реализовывать свои знания в разнообразных проектах; внутреннее обучение; бесплатное изучение английского и французского языков в офисе компании в рабочее время; молодой дружелюбный коллектив; активное и позитивное отношение к жизни.",Без требований,Без обязанностей,Без условий,Symfony|Laravel|PHP|MySQL|PostgreSQL|JavaScript|jQuery|CSS,25
207,207,backend,Новосибирск,95666.66666666669,146288.46153846153,Noveo,2019-10-04T14:18:50+0300,Нет опыта,Гибкий график,Стажировка,"Хочешь стать PHP-разработчиком? Мы разрабатываем софт для крупных европейских компаний. Ты сможешь работать над интересными, важными и большими проектами для таких гигантов, как, например, L&#39;Oréal, Société générale, Seagate, Invitro, Бургер Кинг. Коллектив — наша главная ценность. Ты получишь внушительный level up от наших опытных специалистов! На стажировку мы принимаем тех, кто хочет работать в нашей компании: Студентов , получающих высшее образование в области информационных технологий Опытных разработчиков, желающих освоить направление на профессиональном уровне Как проходит стажировка? Стажировка предполагает обучение в нашем офисе. Подстраиваем расписание под наших студентов. Мы передадим тебе знания, проверим практические задания, дадим рекомендации. Персональный наставник. Стажировку курирует профессиональный наставник с опытом в направлении PHP Временные рамки. Мы даем возможность быстро и качественно освоить PHP, с четким таймингом и программой стажировки. Возможность стать частью команды. По завершению стажировки, в зависимости от твоих успехов, мы готовы сделать тебе job-offer! Работая в нашей команде, ты сможешь реализовать себя в своем любимом деле в полной мере Для нас важно, чтобы ты хотел учиться и развиваться. Круто, если ты: учишься, развиваешь или работаешь в сфере информационных технологий обладаешь базовыми навыками и понимаешь, чем занимается PHP-разработчик способен к быстрому обучению, инициативен можешь применять свои аналитические способности, системность мышления желаешь разбираться в бизнес-процессах, новых решениях, предлагать действительно качественное решение задачи знаешь английский язык на уровне свободного чтения технической документации (не ниже pre-intermediate) Если это все про тебя и ты жаждешь начать стажироваться уже завтра, то не медли, подавай заявку на стажировку сейчас . Тебе придет ссылка на тест, который тебе нужно будет выполнить, как можно скорее, ведь без него мы не сможем рассмотреть твою кандидатуру!",Без требований,Без обязанностей,Без условий,Английский язык|PHP|Работа в команде|Start-up project|Офисная техника,14
551,551,backend,Новосибирск,95666.66666666669,146288.46153846153,AD.RU,2019-10-04T19:04:47+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы - AD.RU - крупный международный холдинг. Наша команда развивает проекты в сфере ADtech, HRtech, EDtech, B2C и Mobile и помогает значительно повысить капитализацию стартапов, используя уникальный маркетинговый опыт. В холдинге работает более 700 профессионалов, наши российские офисы расположены в Москве, Новосибирске, Воронеже, Калининграде, Туле, Ростове-на-Дону, Волгодонске. Представительские офисы в Лондоне и Сингапуре. В связи с активным расширением бизнеса и ростом пула задач мы приглашаем Вас присоединиться к нашей команде. Ваши Day-to-day задачи: Проектирование систем ERP; Разработка API для внешних систем и мобильных приложений; Интеграция с системами ESB, ERP, CRM и многими другими; Для успешного выполнения задач Вам понадобится: Уверенные знания PHP; Опыт работы с другими фреймворками (Yii2, Symfony и т.д.); Опыт работы с системами контроля версий (GIT); Общее понимание использования сборщиков и js-frameworks frontend- разработчиками; Понимание принципов SOLID и опыт применения их на практике; Знание верстки на уровне работы с верстальщиками; Умение работать с Jira, Confluence, Bitbucket; Инициативность; Нам важно, чтобы наш сотрудник работал в максимально комфортных условиях, для этого мы предлагаем: Возможность получить опыт/реализовать себя в международной digital компании с интернациональной командой в проектах от Америки до Китая; Корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском); Возможность посещать профильные внешние конференции по всему миру и побывать на крутейших корпоративах компании проводящихся в Москве; Комфортные условия работы в одном из наших офисов A - класса Гибкий график: возможность расстаться с утренними пробками; Официальное трудоустройство с первого дня по ТК РФ (все соц. выплаты согласно ТК РФ).",Без требований,Без обязанностей,Без условий,Без ключевых навыков,13
799,799,backend,Новосибирск,95666.66666666669,146288.46153846153,МТС,2019-10-10T11:22:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Более 25 лет МТС развивает сотрудников в собственном корпоративном университете. Мы создаем инновации в обучении постоянно внедряем продвинутые образовательные программы. Поэтому в 2017 году МТС Университет вышел на рынок профессионального обучения и сегодня успешно развивает компетенции будущего у наших клиентов - https://mtscu.ru/ Чем предстоит заниматься: разработкой витрин продаж (лэндинги курсов, механизм приема платежей, интеграция с сервисами почтовых рассылок). Система построена на CMS Wordpress. разработкой образовательной части проекта - построена на CMS Moodle (личный кабинет ученика). bitrix24 CRM - необходимо настраивать различные API интеграции. Помимо этого, в проекте стоят задачи: построения собственного видеохостинга на базе S3 файлового хранилища; сбор метрик и последующая их обработка, интеграция процессов с CRM; развитие системы геймификации образовательного процесса у студентов корпоративного университета. От Вас мы ожидаем: уверенное владение PHP. Опыт написания плагинов для wordpress или moodle будут плюсом; JS уровня фреймворка Jquery, другие фреймворки будут плюсом; знание MySQL, составление связанных запросов, оптимизация; понимание и опыт работы с REST API на уровне реализации. Написание сервера, написание клиента; навыки работы в среде unix/linux – умение настроить рабочую среду, работа с файлами, разворачивание проекта в среде; навыки работы c Git; работа с тестами, покрытие ими проекта. Мы предлагаем: стабильную &quot;белую&quot; заработную плату и премии (20% от суммарного годового дохода). скучно не будет - у нас дружелюбная команда и интересный продукт :) саморазвитие - сотрудники имею доступ ко всем образовательным программам повышения квалификации университета бесплатно заботу о здоровье своих сотрудников - ДМС со стоматологией. спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы и компенсацию вашего фитнес-абонемента. хороший отдых - отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно. Наши сотрудники на проекте «Корпоративный университет МТС» имеют доступ: ко всем материалам университета; к образовательным программам повышения квалификации.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,8
19,19,backend,Новосибирск,95666.66666666669,146288.46153846153,TeamDirector,2019-09-27T16:49:34+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"TeamDirector is an American company that develops next-generation computer-assisted dispatch (CAD) applications for all industries. Our team of engineers use the latest in cutting-edge technology to push the envelope on getting the right person to the right place in as little time possible. This job is Full-time, REMOTE . Mission: - Take ownership of large-scale project and deliver solutions - Writing clean, well designed, testable, efficient code - Investigate current solutions and new solutions Requirements: - 4+ years experience with JavaScript (ES6, Design Patterns, OOP) - 3+ years hands-on experience in Node.js - Strong proficiency with JavaScript - Knowledge of Node.js and main frameworks for microservices - Knowledge of main mechanisms for authentication/authorization in distributed architectures - Integration of multiple data sources and databases into one system - Understanding fundamental design principles behind scalable applications - Knowledge of relational databases and document-oriented databases - Implementing unit tests/integration tests - Proficient knowledge of git - Technical English level: Intermediate and upper. Non verbal skills required - Good communication skills Will be a plus: - Knowledge of containers and Docker - Understanding AWS services",Без требований,Без обязанностей,Без условий,JavaScript|Английский язык|Data Analysis|Time management|Business English,21
905,905,backend,Новосибирск,95666.66666666669,146288.46153846153,Drom,2019-09-27T03:55:18+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Drom.ru — это автомобильный интернет-портал федерального уровня. Ежедневно сайт посещает более 3 миллионов пользователей. Нам 20 лет, и мы продолжаем активно расти. В связи с расширением штата ищем backend-разработчика. Чем будем заниматься: - разрабатывать новые и поддерживать существующие сервисы; - оптимизировать код под постоянно растущие нагрузки; - участвовать в кодревью команды; - обсуждать новые фичи и требования, участвовать в процессе их реализации и внедрения; - взаимодействовать с нашими командами продуктовой разработки (Владивосток, Томск, Новосибирск); - осваивать новые технологи, решать интересные и сложные задачи в ведущей IT-компании Дальнего Востока по разработке highload web-проектов. Что нужно знать и уметь: - PHP; - ООП и SOLID-принципы; - оценивать сроки на разработку; - работать в команде; - проектировать реляционные базы данных. Кто мы? Мы работаем над интересными и уникальными проектами. Используем Scrum и Kanban. Постоянно учимся новому, обмениваемся опытом, помогаем друг другу в реализации задач. Мы работаем в БЦ Новая высота (10 минут до метро). У нас есть уютная офисная кухня, на которой всегда есть кофе и полный холодильник; турники, спортивная стенка, кресло-мешки и многое другое. Мы носим кроксы, шорты и прочий нерегламентированный &quot;дресс-код&quot;. Мы ездим на конференции, смотрим в офисе вебинары на большом мониторе, покупаем всю нужную литературу. Тебя ждет: - полностью официальная зарплата, оформление по ТК РФ с первого дня работы, гибкий график и плавающее начало дня (с 8 до 10 утра); - уровень дохода, достойный твоей квалификации, определится по результатам собеседования и будет периодически расти. Напиши нам о себе. Присылай резюме, даже если ты не уверен в своих силах, мы готовы рассмотреть вариант обучения разработчиков без опыта, но с сильной теоретической базой и желанием работать в данном направлении. Нет резюме? Не страшно! Можно просто откликнуться на нашу вакансию, направить ссылки на профили в GitHub, StackOverflow, Хабр. Будем рады пообщаться!",Без требований,Без обязанностей,Без условий,PHP|ООП|MS SQL|Веб-программирование,21
912,912,backend,Новосибирск,95666.66666666669,146288.46153846153,Wrike,2019-10-15T16:04:10+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Wrike — это SaaS для управления проектами и совместной работы, входящий в топ-3 подобных решений на мировом рынке. Это комплексный web-клиент с большой кодовой базой, который делают на сегодня 28 команд разработки, благодаря настроенным скрам-процессам, CI/CD и продуктовым релизам 1-3 раза в день. У нас более 17 тыс компаний-клиентов из 120 стран: от маленьких маркетинговых студий до компаний Google, AirBnb, Western Union, Kaspersky Lab, Fitbit, Hootsuite. Развитие такого масштабного продукта ставит перед бэкенд-разработчиками уникальные инженерные задачи, требует архитектурного мышления и превращает их в настоящих highload экспертов. В технических командах бэкенд-разработчики: Решают интеграционные задачи по масштабированию приложения Реализуют максимально эффективное взаимодействие с распределенными дата-центрами Занимаются реализацией поддержки гибридной инфраструктуры Решаем задачи по масштабированию и улучшению скорости загрузки интерфейса Работают над задачами по сокращению общего цикла разработки крупных фичей, от идеи до публичного релиза Постоянно автоматизируют рутину, пишут или адаптируют инструменты, позволяющие нам работать быстро и слаженно. ​​​​Стек технологий: Java 8, Spring, PostgreSQL. Инженерное сообщество Wrike — это клуб умных и отзывчивых людей, которым по-настоящему нравится работать вместе. С одной стороны, нам важно не потерять эту атмосферу, с другой — развивать ее, приглашая в этот клуб профессионалов с высоким культурным и интеллектуальным потенциалом. Условия: Высокая и полностью белая заработная плата; Гибкий график работы; Просторный офис в бизнес-центре класса «А» с массажным креслом, душем, кикером и Xbox; Бесплатные обеды в ресторане бизнес-центра; ДМС со стоматологией; ДМС для детей и родственников; Частичная компенсация расходов на парковку; Занятия английским языком в офисе (несколько групп разного уровня, в т. ч. с носителем языка); Спортивные команды по футболу, баскетболу и волейболу; Помощь в переезде кандидатам из других городов; Незабываемые корпоративные праздники и вечеринки. Вакансия открыта в Санкт-Петербурге . Мы понимаем, что принимать решение о переезде может быть трудно, поэтому помогаем с релокацией (оплачиваем билеты, предоставляем возможность размещения в корпоративной квартире на период поиска постоянного жилья и выплачиваем подъемный бонус).",Без требований,Без обязанностей," Высокая и полностью белая заработная плата; Гибкий график работы; Просторный офис в бизнес-центре класса «А» с массажным креслом, душем, кикером и Xbox; Бесплатные обеды в ресторане бизнес-центра; ДМС со стоматологией; ДМС для детей и родственников; Частичная компенсация расходов на парковку; Занятия английским языком в офисе (несколько групп разного уровня, в т. ч. с носителем языка); Спортивные команды по футболу, баскетболу и волейболу; Помощь в переезде кандидатам из других городов; Незабываемые корпоративные праздники и вечеринки. Вакансия открыта в Санкт-Петербурге . Мы понимаем, что принимать решение о переезде может быть трудно, поэтому помогаем с релокацией (оплачиваем билеты, предоставляем возможность размещения в корпоративной квартире на период поиска постоянного жилья и выплачиваем подъемный бонус).",Java|Spring Framework|PostgreSQL|Apache Tomcat|Git|MyBatis ORM,3
