,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
308,308,frontend разработчик (vue.js node.js),Краснодар,70000.0,150000.0,kt.team,2019-10-07T14:10:41+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы — интегратор, специализирующийся на сложных решениях, в нашем портфеле 4 из 500 самых крупных международных компаний. В нашей команде будет возможность развиваться в тим/техлида и даже в партнера. У нас нет однотипных задач, и мы регулярно пробуем что-то новое. Если ты понимаешь, что такое реактивность, устал от раздробленности React, хочешь оставаться в JS стеке и заниматься ныне самым трендовым — Vue.js, мы ждем тебя! Мы работаем с микросервисами, пишем и верстаем, пишем тесты (Cypress), познакомим тебя с Elasticsearch и NoSQL индексерами, масштабируемыми кластерами (Openshift). На каждом новом большом проекте мы пробуем что-то новое. VSF вообще первые в мире вывели в прод! Стек: ES 6, Vue.js 2.6.x, Vue Storefront 1.10, Node.js, Express.js, CodeceptJS, Cypress, Webpack 4, Elasticsearch. Мы предлагаем: Много интересных задач, которые заставят вас развиваться; Мы делаем все возможное для роста и развития наших сотрудников: проводим ревью с постановкой индивидуальных целей, привозим лучших тренеров и коучей, отправляем на конференции в качестве участников и спикеров; Обеспечиваем понятный рост оклада по результатам ревью; График 5/2, гибкое начало дня, иногда можно поработать удаленно; Компания предполагает мягкий стиль руководства, без бюрократии и современные автоматизированные бизнес-процессы ; У нас плоская структура, у всех сотрудников есть возможность совершенствовать процессы, независимо от должности и стажа; Agile подход к разработке, TQM (total quality management); Мощный PC и большие мониторы для работы: Dell Latitude, MacBook, 2/4К экраны Что нужно будет делать? Разрабатывать на Vue.js/Vue Storefront Реализовывать frontend приложений SPA, PWA Работать с данными в Elasticsearch Заниматься версткой HTML5, CSS3, JS(ES5, ES6+), W3C валидная Работать с API интерфейсами Magento, Akeneo, Битрикс: REST/JSON, GraphQL Писать по TDD (сначала тест, потом код) Заниматься написанием документации по разработанным модулям Разрабатывать серверные приложения на Node.js Заниматься performance-оптимизацией — оптимизировать количество запросов, упрощать DOM. От тебя мы ждём : Опыт работы с JavaScript и одним из современных фреймворков: React, RxJS, Angular, Vue Знание HTML5, CSS3, JS(ES5, ES6+), less или sass; Опыт работы в linux, уметь работать в командной строке. Опыт работы с GIT Кросс-браузерная HTML-верстка Плюсом будет: Знание yarn, webpack, npm, Docker, Vuex, Node.js, Elasticsearch Опыт работы с JIRA Оставь отклик или напиши нам, чтобы больше узнать о вакансии!",,,,HTML5|CSS|Less|jQuery|JavaScript|Vue.js|REACT|Elasticsearch|Cypress
139,139,unity developer,Новосибирск,78000.0,175500.0,WakeApp,2019-10-03T12:24:59+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"В связи с открытием направления Разработки мобильных игр , приглашаем Unity разработчика для формирования и управления своей будущей командой. Обязанности: Разработка игр для мобильных устройств iOS и Android; Разработка внутриигрового инструментария. Организация процесса разработки игровых проектов с нуля; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде. Требования: Опыт разработки на Unity3D (C#) от 3 лет; Наличие завершенных проектов; Опыт отладки и тестирование кода; Опыт проектирования архитектуры сложных приложений; Навыки по оптимизации скорости работы и занимаемой памяти приложений; Умение самостоятельно решать поставленные задачи; Опыт работы в команде; Опыт подключения сторонних плагинов и создания своих (in-app, социальные сети, реклама, сетевые взаимодействия, анимации, интерфейсы). Условия: Достойная оплата; Дружный и веселый коллектив; Вечеринки и корпоративные мероприятия; График работы 5/2 (Гибкое время начала рабочего дня); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь."," Опыт разработки на Unity3D (C#) от 3 лет; Наличие завершенных проектов; Опыт отладки и тестирование кода; Опыт проектирования архитектуры сложных приложений; Навыки по оптимизации скорости работы и занимаемой памяти приложений; Умение самостоятельно решать поставленные задачи; Опыт работы в команде; Опыт подключения сторонних плагинов и создания своих (in-app, социальные сети, реклама, сетевые взаимодействия, анимации, интерфейсы). ", Разработка игр для мобильных устройств iOS и Android; Разработка внутриигрового инструментария. Организация процесса разработки игровых проектов с нуля; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде. ," Достойная оплата; Дружный и веселый коллектив; Вечеринки и корпоративные мероприятия; График работы 5/2 (Гибкое время начала рабочего дня); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь.",Unity|iOS|Android
548,548,unity developer,Челябинск,78000.0,175500.0,WakeApp,2019-10-03T12:24:59+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"В связи с открытием направления Разработки мобильных игр , приглашаем Unity разработчика для формирования и управления своей будущей командой. Обязанности: Разработка игр для мобильных устройств iOS и Android; Разработка внутриигрового инструментария. Организация процесса разработки игровых проектов с нуля; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде. Требования: Опыт разработки на Unity3D (C#) от 3 лет; Наличие завершенных проектов; Опыт отладки и тестирование кода; Опыт проектирования архитектуры сложных приложений; Навыки по оптимизации скорости работы и занимаемой памяти приложений; Умение самостоятельно решать поставленные задачи; Опыт работы в команде; Опыт подключения сторонних плагинов и создания своих (in-app, социальные сети, реклама, сетевые взаимодействия, анимации, интерфейсы). Условия: Достойная оплата; Дружный и веселый коллектив; Вечеринки и корпоративные мероприятия; График работы 5/2 (Гибкое время начала рабочего дня); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь."," Опыт разработки на Unity3D (C#) от 3 лет; Наличие завершенных проектов; Опыт отладки и тестирование кода; Опыт проектирования архитектуры сложных приложений; Навыки по оптимизации скорости работы и занимаемой памяти приложений; Умение самостоятельно решать поставленные задачи; Опыт работы в команде; Опыт подключения сторонних плагинов и создания своих (in-app, социальные сети, реклама, сетевые взаимодействия, анимации, интерфейсы). ", Разработка игр для мобильных устройств iOS и Android; Разработка внутриигрового инструментария. Организация процесса разработки игровых проектов с нуля; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде. ," Достойная оплата; Дружный и веселый коллектив; Вечеринки и корпоративные мероприятия; График работы 5/2 (Гибкое время начала рабочего дня); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь.",Unity|iOS|Android
1155,1155,unity developer,Самара,78000.0,175500.0,WakeApp,2019-10-03T12:24:59+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"В связи с открытием направления Разработки мобильных игр , приглашаем Unity разработчика для формирования и управления своей будущей командой. Обязанности: Разработка игр для мобильных устройств iOS и Android; Разработка внутриигрового инструментария. Организация процесса разработки игровых проектов с нуля; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде. Требования: Опыт разработки на Unity3D (C#) от 3 лет; Наличие завершенных проектов; Опыт отладки и тестирование кода; Опыт проектирования архитектуры сложных приложений; Навыки по оптимизации скорости работы и занимаемой памяти приложений; Умение самостоятельно решать поставленные задачи; Опыт работы в команде; Опыт подключения сторонних плагинов и создания своих (in-app, социальные сети, реклама, сетевые взаимодействия, анимации, интерфейсы). Условия: Достойная оплата; Дружный и веселый коллектив; Вечеринки и корпоративные мероприятия; График работы 5/2 (Гибкое время начала рабочего дня); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь."," Опыт разработки на Unity3D (C#) от 3 лет; Наличие завершенных проектов; Опыт отладки и тестирование кода; Опыт проектирования архитектуры сложных приложений; Навыки по оптимизации скорости работы и занимаемой памяти приложений; Умение самостоятельно решать поставленные задачи; Опыт работы в команде; Опыт подключения сторонних плагинов и создания своих (in-app, социальные сети, реклама, сетевые взаимодействия, анимации, интерфейсы). ", Разработка игр для мобильных устройств iOS и Android; Разработка внутриигрового инструментария. Организация процесса разработки игровых проектов с нуля; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде. ," Достойная оплата; Дружный и веселый коллектив; Вечеринки и корпоративные мероприятия; График работы 5/2 (Гибкое время начала рабочего дня); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь.",Unity|iOS|Android
470,470,ios разработчик (ростов на дону),Краснодар,80000.0,150000.0,Группа компаний «Деньги сразу»,2019-10-16T15:26:59+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы предлагаем: Финансовую стабильность - нам важно, чтобы каждый член нашей команды чувствовал себя уверенно. Официальное оформление по ТК РФ с первого дня и достойная оплата труда - размер готовы обсуждать с финальным кандидатом; График работы 5/2 на территории работодателя, выходные-выходные; Месторасположение офиса -г.Ростов-на-Дону, ул. Ленинградская (район ТЦ &quot;Сокол&quot;), удобная транспортная развязка (можно уехать в любой район города) + поиск и оплата жилья; Профессиональный рост: в компании существует программа мероприятий, направленная на развитие Вашего потенциала. Обязанности: Разработка приложений под IOS. Тестирование приложений (функциональное, модульное, регрессионное). Размещение приложений в AppStore Поддержка приложений Участие в анализе и уточнении требований по задачам бэклога. Оценка задач бэклога и их реализация. При необходимости и по согласованию сторон участие во внедрениях. Работа под непосредственным руководством владельца проекта в соответствии с задачами из бэклога, закрепленными за ним. Взаимодействие с другими членами команды для решения возникающих проблем при разработке ПО. Ответственность за достижение командой поставленных целей. Требования: Уверенное знание ObjectiveC и Swift; Умение работать с системой контроля версий git; Опыт разработки приложений, использующих сетевое взаимодействие (HTTP, REST API, JSON); Знание ООП, паттернов проектирования ПО(Viper); Знание Xcode, git; Навыки работы в команде. Дополнительно: Code-review (контроль качества кода); Опыт работы с БД ; WebSocket.",," Разработка приложений под IOS. Тестирование приложений (функциональное, модульное, регрессионное). Размещение приложений в AppStore Поддержка приложений Участие в анализе и уточнении требований по задачам бэклога. Оценка задач бэклога и их реализация. При необходимости и по согласованию сторон участие во внедрениях. Работа под непосредственным руководством владельца проекта в соответствии с задачами из бэклога, закрепленными за ним. Взаимодействие с другими членами команды для решения возникающих проблем при разработке ПО. Ответственность за достижение командой поставленных целей. ",,
29,29,frontend developer,Новосибирск,80000.0,150000.0,МФК СМСФИНАНС,2019-10-15T07:00:08+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ООО МФК «СМСФИНАНС» Делаем финансовые услуги более живыми и доступными. Делаем сервис для пользователей нужным и удобным. Задачи: Разработка веб сайтов компании. Разработка веб UI систем внутреннего пользователя. Осуществление поддержки платформы. Проектирование и разработка новой IT платформы в части WEB. Требования: Знание JS. Опыт работы с любым из фреймворков (AngularJS, React.JS). Умение разбираться в чужом коде. Опыт кроссбраузерной адаптивной верстки. Опыт работы с Git. Будет плюсом: Понимание принципов UI/UX оптимизации. Знание HTML5, CSS (опыт работы с любым препроцессором). Условия: Официальное трудоустройство. Белая заработная плата. Повышение квалификации за счет компании (обучение, конференции). Уроки английского языка в офисе. ДМС по истечении испытательного срока."," Знание JS. Опыт работы с любым из фреймворков (AngularJS, React.JS). Умение разбираться в чужом коде. Опыт кроссбраузерной адаптивной верстки. Опыт работы с Git. Будет плюсом: Понимание принципов UI/UX оптимизации. Знание HTML5, CSS (опыт работы с любым препроцессором). ",," Официальное трудоустройство. Белая заработная плата. Повышение квалификации за счет компании (обучение, конференции). Уроки английского языка в офисе. ДМС по истечении испытательного срока.",AngularJS|JavaScript|Node.js|HTTP|Git|HTML|CSS|react|vue|angular2+|ООП
1169,1169,android developer,Самара,80000.0,150000.0,Эквид,2019-10-21T13:31:04+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы помогаем людям начать своё дело в интернете и зарабатывать на нём. Для этого создаём простой и доступный конструктор интернет-магазинов, а в самарском офисе делаем самые лучшие мобильные приложения для управления онлайн-бизнесом. Кого ищем Оперившегося Android-разработчика, который знает Material Design, использует код-ревью, пишет на Kotlin и имеет опыт коммерческой разработки под Android от 2 лет. Идеальный кандидат любит участвовать в обсуждении и создании новых фич. Готов покрывать их тестами и фиксить баги. Что ожидаем Умение использовать Realm, MVP, Retrofit, RxJava Стремление писать элегантный и расширяемый код Желание оптимизировать рабочие процессы Что предлагаем Возможность самому распоряжаться своим временем. Можно работать из дома или приходить в офис к обеду, гулять среди рабочего дня, ходить в бассейн или к стоматологу, даже вздремнуть. Инструменты и вдохновение. Новенький Macbook Pro, душ, приставка, теннис, гриль, Волга, пляж и лучшие закаты в городе. Новые друзья — пивовары, бегуны, теннисисты и яхтсмены. Мы работаем как сумасшедшие, гоняем вместе за Волгу, помогаем друг другу переезжать и танцуем до утра.",,,,Разработка ПО
1196,1196,php программист (backend),Самара,80000.0,150000.0,Wowworks,2019-10-18T17:18:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Wowworks - online сервис по поиску частных специалистов для обслуживания розничной сети, распределенных офисов и удаленных точек. Наши специалисты работают в области обслуживании компьютеров, электрики, кондиционеров, ремонта помещений. Мы помогаем нашим клиентам экономить до 40% затрат на содержание торговых точек и офисов. Наши клиенты - розничные сети, аптеки, магазины одежды, розничные сети сотовых операторов, банков (Аптеки Ригла, Связной, Адидас, Fix Price, Золотой, Снежная Королева и другие). Мы приглашаем присоединиться к команде разработки опытного и амбициозного PHP-разработчика, чтобы делать этот мир лучше. Все это возможно благодаря веб приложению, к работе над улучшением которого мы и приглашаем вас присоединиться. Мы готовы посвятить время обучению кандидата, понимая, что в дальнейшем он станет полноценным участником нашей команды. Вам будет нужно: разрабатывать новый функционал под новые бизнес задачи; проводить рефакторинг уже существующего кода. Что вы должны знать и уметь: отлично знать PHP (PHP7.2); владеть ООП и использовать паттерны программирования (проект большой, код нужно организовывать гибко и красиво); иметь опыт работы с фреймворком Yii2 (или любым другим MVC фреймворком); понимать REST и в идеале иметь опыт его проектирования и реализации; уверенно владеть SQL (Мы используем PostgreSQL + PostGIS, но для старта будет достаточно и опыта работы с MySQL); решать сложные архитектурные/функциональные задачи; уверенно понимать процессы Git; знать английский язык настолько, чтобы читать спецлитературу и документацию. Мы предлагаем: достойная зарплата; официальное оформление по ТК РФ; график работы 5/2 с 10:00 до 19:00; оплачиваемый отпуск; современный удобный офис в Постниковом овраге, недалеко от ст.м. Российской; в офисе всегда корпоративный чай/кофе. Бонусы: дружный и профессиональный коллектив. Действительно дружный – у нас нет «офисной пищевой цепочки»; интересные рабочие задачи, возможность развиваться и применять современные интересные технологии; корпоративные мероприятия; рабочее место в удобном офисе с видом на волгу; игровая комната с PS3 и PS4, настольным теннисом, виниловым проигрывателем и креслами-мешками.",,,,PHP|Yii
109,109,frontend developer в ispring,Новосибирск,80000.0,150000.0,iSpring,2019-10-07T12:51:45+0300,От 1 года до 3 лет,Полный день,Полная занятость,"iSpring — крупнейший российский разработчик решений для корпоративного обучения, работающий кроме России еще в 154 странах мира. Входит в Топ 3 рынка EdTech (по данным РБК). Среди клиентов iSpring крупные мировые и российские компании: «Яндекс», «Сбербанк», «Альфа-Капитал», «Балтика», Unilever, Honeywell, Bayer, Lamoda. С 2010 года iSpring получает золотые награды в престижном отраслевом конкурсе Brandon Hall Group и занимает высокие позиции в рейтингах G2 Crowd, GetApp, Software Advice, Capterra. В iSpring мы разрабатываем инструменты для дистанционного обучения. Выстраиваем экосистему, охватывающую полный образовательный цикл от создания и публикации курса в наше облачное хранилище iSpring Cloud, до сбора статистики в системе дистанционного обучения iSpring Learn. Что нужно делать: Наш ключевой продукт - онлайн платформа для дистанционного обучения, в которой есть средства для создания курсов онлайн. В разработке используется собственный UI-фреймворк, по концепции похожий на React на хуках. Качеству кода мы придаём важное значение. Поэтому мы проводим регулярное Code Review, следуем чистой архитектуре, а все важные участки кода покрываем юнит-тестами. Требования: Знание JavaScript, HTML, CSS ; Умение писать простой, понятный и тестируемый код; Умение писать юнит тесты. Плюсами будут: Знание ООП и понимание принципов SOLID; Владение паттернами проектирования; Знание основных алгоритмов и структур данных; Умение писать код как в объектно-ориентированном, так и в функциональном стиле; Опыт разработки с использованием React на хуках; Опыт проектирования архитектуры и API приложений; Наличие профильного образования. Работа Вам подойдет, если Вы: Амбициозны и хотите работать с командой высокого уровня, создавать мировой продукт и устанавливать новые рекорды вместе с нами; Трудолюбивы и настойчивы, доходите до самой сути и привыкли достигать результата; Ответственны и осознаете важность своего вклада в общее дело, уважаете командный труд; Хотите жить в чистом экологичном месте вдалеке от шума и суеты. Что мы предлагаем: Официальное трудоустройствo; Конкурентоспособную, полностью белую зарплату; Возможность обучения и преподавания в “Институте программных систем”; Небольшая команда опытных фронтенд-разработчиков; Возможность повлиять на развитие продуктов компании, участвуя в обсуждениях идей, макетов и требований; Оплату трансфера до Йошкар-Олы для вас и членов вашей семьи, а также аренду квартиры с комфортными условиями в центре города (на 6 мес.); Обучение, наставничество, поездки на курсы и зарубежные конференции, бесплатные корпоративные тренинги; Современный офис с кухней, столовой, спортзалом и библиотекой. Работа в г. Йошкар-Ола. Откликайтесь, будем знакомиться!",,,,JavaScript|CSS|ООП|HTML
1060,1060,c с++ developer (с с++ разработчик),Самара,85000.0,150000.0,СМАСС,2019-10-04T12:22:54+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания SmaSS Technologies Inc (Texas, USA) объявляет об открытии позиции C/C++ developer в Самарском офисе компании. Основной продукт компании SmaSS - программно-аппаратная реализация &quot;Магазин без кассиров&quot; (аналог &quot;Amazon Go&quot;). Ориентация продукта - компании США и Европы. Обязанности: Реализация и оптимизация алгоритмов на С/C++ Требования: Хорошее владение С, компилятором и средствами отладки gcc и ОС Linux; Опыт оптимизации С/C++ кода, работа с утилитами предоставляющие возможность профайлинга(Valgrind, gprof, gdb); Опыт оптимизации С/C++ под ARM с использованием NEON, VPF; Опыт оптимизации C/С++ под другие процессоры с использованием SSE, AVX; Хорошее знание С++. stl, boost; Отличное знание структур данных и алгоритмов; Опыт разработки под Linux: разработка и отладка приложений, установка программного окружения, возможность написания скриптов на bash, Python; Практическое использование сmake, gdb, git; Самодисциплина; Знание английского языка достаточное для чтения и написания технической документации; Желание развиваться в новых областях знаний и изучать новые алгоритмы и подходы; Условия: Профессиональная команда; Стабильно развивающаяся кампания; Молодой, дружелюбный и веселый коллектив; Авто/вело парковка; Стабильная и своевременная заработная плата; Вам ни когда не будет с нами скучно."," Хорошее владение С, компилятором и средствами отладки gcc и ОС Linux; Опыт оптимизации С/C++ кода, работа с утилитами предоставляющие возможность профайлинга(Valgrind, gprof, gdb); Опыт оптимизации С/C++ под ARM с использованием NEON, VPF; Опыт оптимизации C/С++ под другие процессоры с использованием SSE, AVX; Хорошее знание С++. stl, boost; Отличное знание структур данных и алгоритмов; Опыт разработки под Linux: разработка и отладка приложений, установка программного окружения, возможность написания скриптов на bash, Python; Практическое использование сmake, gdb, git; Самодисциплина; Знание английского языка достаточное для чтения и написания технической документации; Желание развиваться в новых областях знаний и изучать новые алгоритмы и подходы; ", Реализация и оптимизация алгоритмов на С/C++ ," Профессиональная команда; Стабильно развивающаяся кампания; Молодой, дружелюбный и веселый коллектив; Авто/вело парковка; Стабильная и своевременная заработная плата; Вам ни когда не будет с нами скучно.",C/C++|Linux
170,170,android разработчик,Новосибирск,87000.0,160000.0,Тензор,2019-10-08T10:00:51+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшна”. Проекты, в которых могут быть занято несколько десятков человек - программисты, проектировщики, тестировщики, релиз-инженеры и тд. В команду разработчиков проекта &quot;Коммуникатор&quot; требуется Android-разработчик. О проекте: Мобильное приложение &quot;Коммуникатор&quot; - это мессенджер для бизнес-сферы расширенного стандарта со своими видеозвонками, медиа-сообщениями (видео и звонками), а также диском для обмена данными между сотрудниками компании. Стек технологий: RxJava2, Dagger2, Retrofit; Архитектура на основе MVP + DI; Также в нашем приложении используется C++ ядро для работы с SQL с более эффективной отзывчивостью и скоростью обработки запросов, а также более расширенная версия чем андроидный SQLite. Мы ждём от Вас: опыт разработки под Android от 3-х лет; понимание паттернов архитектуры MVP и MVVM; отличное знание Java/Kotlin и Android SDK; опыт работы с Git, Dagger 2, RxJava. Будет плюсом: наличие своих проектов на github, или аналогичном сайте; опыт использования Kotlin и написания тестов JUnit; Мы предлагаем: оформление по ТК РФ; премии от 5 до 20% по итогам работы за месяц; проекты различной сложности по разработке программного обеспечения; опытную и постоянно развивающуюся команду профессиональных разработчиков; ДМС, компенсация занятий спортом; комфортный офис в центре города с зонами отдыха и корпоративной столовой; курсы английского языка; корпоративные праздники и различные совместные мероприятия.",,,,Android SDK|SQL|ООП|Git|PostgreSQL|Java|Android
476,476,go разработчик (middle senior),Краснодар,90000.0,150000.0,ПРОФИТКЛИКС,2019-10-21T13:19:07+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! Мы - ProfitClicks, развиваемся в сфере интернет-рекламы по модели CPA c 2016 года. Мы - продуктовая компания и уже реализовали множество успешных проектов: тизерная рекламная сеть для информационных сайтов, сеть по монетизации push-уведомлений, трекер для аналитики трафика, новостной портал и другие решения. Все эти продукты - highload-системы со средней нагрузкой 3000 хитов в секунду (есть проекты с нагрузкой в 6000 хитов в пике). В нашей команде 85+ человек и только за последние полгода мы приросли в 1,5 раза. Нам нужен толковый Golang-разработчик на проект по монетизации push-уведомлений. Это один из наиболее сложных по бизнес-логике проектов с микросервисной архитектурой и большими нагрузками. Для будущего коллеги у нас есть интересные задачи: разработка новых фич (все сервисы уже написаны и работают, принципиально новые сервисы писать не придется, но новые фишки будут постоянно) реализация интеграции с внутренними и внешними сервисами перманентный рефакторинг, написание масштабируемого кода повышение отказоустойчивости сервисов и оптимизация нагрузок (в основном сетевых) Проектирование внутренней архитектуры сервиса Backend-cтек проекта: Golang (Golint, Httprouter, geoip2-golang и вот это вот всё) СУБД: MySQL, Aerospike, Clickhouse, Redis. Что мы ожидаем от кандидата: Опыт коммерческой разработки на Golang от 2 лет Понимание принципов микросервисной архитектуры Опыт работы с многопоточностью Знание Linux на уровне пользователя, знание командной строки (работаем на Ubuntu) А еще: ответственность, системность, чувство юмора (☺), умение планировать и оценивать объем работы Будет плюсом: Опыт разработки высконагруженных сервисов Опыт работы с MySQL, Redis, Clickhouse Знание Linux выше пользовательского уровня Со своей стороны с радостью предложим: полный highload и интересные, разнообразные задачи с высоким уровнем ответственности обмен опытом в команде увлеченных профессионалов прокачка на конференциях и корпоративная иблиотека плавающее начало рабочего дня (возможность приезжать на работу с 7:30 до 10:30 утра), график 5/2 коллектив, который продуктивно работает и также отдыхает, классные корпоративы несколько раз в год :) крутой дизайнерский офис на Красных Партизан (PlayStation, зоны отдыха) ДМС или абонемент в спортзал на выбор чай и сладости в офисе, все по канонам конкретные цифры по доходу готовы обсуждать после прохождения отбора. На старте, конечно же, отталкиваемся от пожеланий кандидата. Формат работы — офис в г. Краснодаре. Удаленная работа невозможна. Но мы готовы взять на себя расходы по релокации иногородних кандидатов и членов их семьи: оплата перелета/ переезда, оплата 50% или 100% стоимости 1 месяца проживания в съемной квартире в Краснодаре. Если у тебя остались вопросы - пиши нам на почту - мы расскажем обо всех интересующих деталях и будем рады знакомству :)",,,,MySQL|Go-разработка|JavaScript|Git|Golang|Consumer Goods|Clickhouse|Redis|SOLID|Aerospike|Linux
696,696,ведущий java разработчик,Челябинск,90000.0,160000.0,ИЦ АЙ-ТЕКО,2019-10-08T11:30:15+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Предлагаем присоединиться к новой команде Инновационного центра &quot;Ай-Теко&quot; в г. Екатеринбурге с оплачиваемой релокацией! Обязанности: Разработка программного обеспечения для финансовых учреждений, розничной торговли и т.д. Требования: Высшее техническое образование Опыт разработки программного обеспечения от 2-х лет; Хорошее знание и опыт программирования на Java 7 и выше; Знание и опыт работы со Spring (Spring IoC, Spring core, Spring JDBC, Spring JMS); Знание и опыт использования технологий интеграции приложений; Хорошее знание и опыт работы со средствами контроля версий; Хорошее знание и опыт работы со средствами сборки (Ant, Maven, Gradle); Знание SQL, умение писать запросы; Знание и опыт работы с одной из промышленных IDE; Умение работать в команде. Приветствуется: Знание и опыт работы с Hibernate; Знание и опыт работы с IBM WebSphere MQ, ActiveMQ или иной реализацией JMS; Знание и опыт работы с Jenkins (Hudson); Опыт использования юнит-тестирования и оценки покрытия тестами — JUnit, Mockito, Eclemma, Cobertura. Условия: Работа в стабильной компании, белая заработная плата График работы 5/2, гибкое утро и возможность удаленной работы Социальный пакет (медицинская страховка, включая стоматологию) Корпоративный спорт: скидки на посещение фитнес-клубов, футбольная и волейбольная секции Работу в команде, использующей гибкий подход к разработке Оформление в соответствии с ТК РФ с первого дня работы Оплачиваемая релокация в г. Екатеринбург."," Высшее техническое образование Опыт разработки программного обеспечения от 2-х лет; Хорошее знание и опыт программирования на Java 7 и выше; Знание и опыт работы со Spring (Spring IoC, Spring core, Spring JDBC, Spring JMS); Знание и опыт использования технологий интеграции приложений; Хорошее знание и опыт работы со средствами контроля версий; Хорошее знание и опыт работы со средствами сборки (Ant, Maven, Gradle); Знание SQL, умение писать запросы; Знание и опыт работы с одной из промышленных IDE; Умение работать в команде. Приветствуется: Знание и опыт работы с Hibernate; Знание и опыт работы с IBM WebSphere MQ, ActiveMQ или иной реализацией JMS; Знание и опыт работы с Jenkins (Hudson); Опыт использования юнит-тестирования и оценки покрытия тестами — JUnit, Mockito, Eclemma, Cobertura. "," Разработка программного обеспечения для финансовых учреждений, розничной торговли и т.д. "," Работа в стабильной компании, белая заработная плата График работы 5/2, гибкое утро и возможность удаленной работы Социальный пакет (медицинская страховка, включая стоматологию) Корпоративный спорт: скидки на посещение фитнес-клубов, футбольная и волейбольная секции Работу в команде, использующей гибкий подход к разработке Оформление в соответствии с ТК РФ с первого дня работы Оплачиваемая релокация в г. Екатеринбург.",JUnit|Spring Framework|Hibernate ORM|Apache Maven|Java
