,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days,"(12995.0, 43440.0]","(43440.0, 73885.0]","(73885.0, 104330.0]","(104330.0, 134775.0]","(134775.0, 165220.0]","(165220.0, 195665.0]","(195665.0, 226110.0]","(226110.0, 256555.0]","(256555.0, 287000.0]","(18500.0, 61555.556]","(61555.556, 104611.111]","(104611.111, 147666.667]","(147666.667, 190722.222]","(190722.222, 233777.778]","(233777.778, 276833.333]","(276833.333, 319888.889]","(319888.889, 362944.444]","(362944.444, 406000.0]",Екатеринбург,Краснодар,Новосибирск,Самара,Челябинск,Более 6 лет,Нет опыта,От 1 года до 3 лет,От 3 до 6 лет,Вахтовый метод,Гибкий график,Полный день,Сменный график,Удаленная работа,Полная занятость,Проектная работа,Стажировка,Частичная занятость,Без ключевых навыков,внутренний аудит сайта,Работа с доменами,Наполнение контентом,HTML,MySQL,CSS,PHP,Git,Ajax,Другое
4,4,веб разработчик,Новосибирск,61666.66666666666,83125.0,"kruchenas.net, рекламное агентство",2019-10-17T07:07:31+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Агентству со специализацией в диджитал нужен классный веб-технолог/фронтенд кодер. Что мы предлагаем? возможность работы над красивыми и интересными задачами; возможность личностного развития; работа в молодой и амбициозной команде - с нами просто интересно! Основные задачи: разработка нового фронтенда; доработка и развитие существующих проектов; постоянное совершенствование процессов верстки и разработки изнутри. Наши ожидания от специалиста: желание стать лучшим в своем деле; владение HTML, CSS, JavaScript, jQuery, PHP; знания Bootstrap; хорошее владение русским языком, коммуникабельность и ответственность; Плюсом будут: знание фреймворков; опыт с GIT; владение техническим английским; Портфолио отправляйте, пожалуйста, в ответе.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,0.13333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,236,веб разработчик,Новосибирск,61666.66666666666,50000.0,Собис,2019-10-21T05:53:17+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: разработка новых и доработка существующих проектов компании верстка php-программирование Требования: php, MySQL, html, css (кроссбраузерная блочная верстка) желательно иметь опыт работы с Bitrix, Drupal, Joomla, Wordpress и др. наличие сертификатов Битрикса по программированию будет плюсом Условия: официальное трудоустройство полный рабочий день в офисе молодой дружный коллектив много интересных проектов (сложных и не очень) стабильная и своевременная заработная плата Возможен приём программиста, обладающего меньшим объемом знаний, на меньшую зарплату."," php, MySQL, html, css (кроссбраузерная блочная верстка) желательно иметь опыт работы с Bitrix, Drupal, Joomla, Wordpress и др. наличие сертификатов Битрикса по программированию будет плюсом ", разработка новых и доработка существующих проектов компании верстка php-программирование ," официальное трудоустройство полный рабочий день в офисе молодой дружный коллектив много интересных проектов (сложных и не очень) стабильная и своевременная заработная плата Возможен приём программиста, обладающего меньшим объемом знаний, на меньшую зарплату.",Веб-программирование|1С-Битрикс|PHP|CSS|Кроссбраузерная верстка,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
245,245,веб разработчик,Новосибирск,61666.66666666666,60000.0,АЛНИКО,2019-10-11T21:29:27+0300,От 1 года до 3 лет,Удаленная работа,Частичная занятость,"Alniko основана в 2004г. Работаем на рынке систем самообслуживания: инфоматы, системы управления очередью, электронные кассиры. На проекты по системам электронной очереди требуется веб-программист для их сопровождения и доработок. Написание дополнительных скриптов и модулей интеграции. Пара слов о нас: Команда опытных интернет-предпринимателей, разработчиков и менеджеров Никакой бюрократии и иерархии, дружеская IT атмосфера Пара слов о проекте: Очень интересные задачи Отлаженные внутренние процессы Сначала думаем, потом делаем Все программисты умные Заказчики тоже умные PHP 7 XAMPP MySQL Нет проблем в коммуникациях От вас будет зависеть правильное распределение потоков людей в очередях и возможность предварительно записаться в очередь Идеальный кандидат имеет: Опыт в проектах веб-программирования Хорошее знание PHP, MySQL Желание проявлять самостоятельность и нести ответственность за качество и результат 90% ключевых навыков перечисленных ниже Место и график работы: Место: где есть розетка и хороший Интернет Гибкий график От Вас: Краткий рассказ о себе в сопроводительном письме к отклику. Также обязательно укажите уровень владения перечисленными ключевыми навыками.",Без требований,Без обязанностей,Без условий,PHP|HTML|JavaScript|MySQL|CSS|jQuery|HTML5|Linux|Git|CSS3|Ajax|PHP5|XML|ООП|PHP7|JSON API,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
204,204,веб разработчик,Новосибирск,61666.66666666666,83125.0,Dankolab,2019-10-20T00:05:59+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Dankolab - компания разработчик мобильных приложений и игр. В связи с расширением компании ищем в свою команду web-разработчика. Обязанности: Верстка шаблонов; Создание веб сайтов, веб сервисов, backend сервисов; Требования: Хорошее знание PHP; Опыт работы с фреймворком (Laravel) - крайне приветствуется; Опыт работы с базами данных MySQL, Mongo, Redis; Умение верстать (HTML/CSS), иногда что-то написать на JS - большой плюс; Способность к обучению и желание работать. Желательно, но не обязательно: Знание Linux(Ubuntu), Docker (docker-compose), Git; Опыт написания API серверов; Опыт работы в команде; Работа в Dankolab - это: Работа в компании полного цикла; Рабочий день в рамках: 9:00 – 18:00; 10:00 – 19:00 или 11:00 – 20:00 на Ваш выбор; Интересные проекты‚ творческая атмосфера в коллективе; Уютный офис в центре города, где Вас ждут вкусный кофе/чай, снеки и другие плюшки; Стабильная заработная плата; Возможность карьерного и финансового роста.",Без требований," Верстка шаблонов; Создание веб сайтов, веб сервисов, backend сервисов; ",Без условий,MySQL|JavaScript|CSS|PHP|Mongo|Redis|HTML,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
31,31,веб разработчик,Новосибирск,61666.66666666666,83125.0,Брокеркредитсервис,2019-10-02T08:20:43+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы занимаемся развитием цифрового брокерского бизнеса, в международной финансовой компании. В наших проектах мы разрабатываем собственный высоконагруженный backend для многочисленных front-приложений, используя стек технологий . NET Если ты хочешь присоединиться к нашей команде, то будь готов к следующим повседневным задачам: Построение веб сайтов на ASP.Net Core; Разработка на C# в Visual Studio 2017; Покрытие кода юнит тестами; Получение отзывов о работе сервисов от клиентов; Обсуждение новых технологий и трендов; Внутрикомандное взаимодействие; Планирование участия в профессиональных конференциях и митапах. Для этого тебе пригодится: Знание C#; Знания .NET CORE, ASP.NET MVC; Понимание Entity Framework или другой ORM, опыт работы с базами данных; Знакомство с системами контроля версий GIT, Mercurial; Понимание Rest API; Понимание методологий разработки ПО, знакомство с Agile; Желание разрабатывать качественный продукт, а значит покрывать свой код тестами; Желание изучать что-то новое и делиться этим с коллегами. Для комфортной работы мы можем предложить: Оформление согласно ТК РФ; Конкурентная заработная плата; Расположение офиса - м. Площадь Ленина; Гибкое начало дня, есть возможность сдвинуть рабочие часы, чтобы трудиться эффективнее; ДМС (по льготным условиям); Льготное приобретение фитнеса в компаниях World Class, фитнес-клуб Европа, X-FIT; Отсутствие дресс-кода; Вечерние занятия в танцевальной студии; Спортивные команды по футболу, волейболу, баскетболу.",Без требований,Без обязанностей,Без условий,C#|ASP.NET|Entity Framework|.NET CORE,0.6333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,356,веб разработчик,Краснодар,75000.0,71875.0,Базэл Аэро,2019-09-23T13:22:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Дирекция по информационным и производственным технологиям приглашает в свои ряды человека, который: Обладает аналитическими способностями – умеет разбираться в текущих бизнес-процессах компании, сможет предложить новые инновационные варианты их автоматизации и оптимизации; Коммуникабелен. Знает современные методологии ведения проектов и разработки программных продуктов для реализации своих амбициозных задач как самостоятельно, так и в организованной команде профессионалов; Обладает инженерными навыками – умеет программировать, решать сложные алгоритмические задачи, структурировать разрозненные массивы данных и находить истинно верные решения. Обязанности: Краткосрочное планирование работы. Разработка по требованиям заказчика. Программирование под web. Внедрение и тестирование программных решений. Отслеживание современных трендов и внедрение инновационных ИТ-технологий в компании. Анализ эффективности существующих бизнес-процессов, их автоматизация и оптимизация. Сбор данных из разных источников для последующей оперативной обработки. Взаимодействие с сотрудниками подразделений компании с целью поиска новых точек развития. Сопровождение программных решений, обучение пользователей. Требования: Высшее образование: инженерное/техническое. Опыт работы – от 2-х лет. Знание одного или нескольких языков программирования (PHP, Html, CSS, JS, jQuery, Ajax). Опыт работы с базами данных MySQL, PostgreSQL, MS SQL. Знание одной из методологий управления проектами. Опыт самостоятельного решения нестандартных задач. Желательно знание методологии Agile. Опыт подготовки технических заданий. Понимание принципов MVC. Навыки работы с CMS Битрикс, Wordpress. Навыки работы с инструментами git, composer. Базовые навыки работы с современными фреймворками Yii2, Laravel, Bootstrap, Semantic-UI. Приветствуется опыт программирования для мобильных платформ. Знание английского языка – чтение технической литературы. Условия: Работа в компании АО &quot;Международный аэропорт &quot;Краснодар&quot;. Полный рабочий день 08:00-17:00, 5/2 (возможен ненормированный рабочий день). Оформление по ТК РФ. Возможность профессионального роста и развития. Стандартный срок рассмотрения резюме - 10 дней. Если Вы не получили положительного ответа на Ваше резюме, значит, пока мы не готовы сделать Вам предложение по работе. Но Ваше резюме будет сохранено в нашей базе данных и, в случае появления подходящей вакансии, мы обязательно свяжемся с Вами по указанным телефонам. Благодарим Вас за желание построить свою карьеру в нашей компании!"," Высшее образование: инженерное/техническое. Опыт работы – от 2-х лет. Знание одного или нескольких языков программирования (PHP, Html, CSS, JS, jQuery, Ajax). Опыт работы с базами данных MySQL, PostgreSQL, MS SQL. Знание одной из методологий управления проектами. Опыт самостоятельного решения нестандартных задач. Желательно знание методологии Agile. Опыт подготовки технических заданий. Понимание принципов MVC. Навыки работы с CMS Битрикс, Wordpress. Навыки работы с инструментами git, composer. Базовые навыки работы с современными фреймворками Yii2, Laravel, Bootstrap, Semantic-UI. Приветствуется опыт программирования для мобильных платформ. Знание английского языка – чтение технической литературы. "," Краткосрочное планирование работы. Разработка по требованиям заказчика. Программирование под web. Внедрение и тестирование программных решений. Отслеживание современных трендов и внедрение инновационных ИТ-технологий в компании. Анализ эффективности существующих бизнес-процессов, их автоматизация и оптимизация. Сбор данных из разных источников для последующей оперативной обработки. Взаимодействие с сотрудниками подразделений компании с целью поиска новых точек развития. Сопровождение программных решений, обучение пользователей. "," Работа в компании АО &quot;Международный аэропорт &quot;Краснодар&quot;. Полный рабочий день 08:00-17:00, 5/2 (возможен ненормированный рабочий день). Оформление по ТК РФ. Возможность профессионального роста и развития. Стандартный срок рассмотрения резюме - 10 дней. Если Вы не получили положительного ответа на Ваше резюме, значит, пока мы не готовы сделать Вам предложение по работе. Но Ваше резюме будет сохранено в нашей базе данных и, в случае появления подходящей вакансии, мы обязательно свяжемся с Вами по указанным телефонам. Благодарим Вас за желание построить свою карьеру в нашей компании!",PHP|HTML|CSS|jQuery|Ajax|MySQL|PostgreSQL|MS SQL|Agile Project Management|MVC|Git|Avid Media Composer|Bootstrap,0.9333333333333332,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
649,649,веб разработчик,Челябинск,80000.0,120000.0,DIRON,2019-09-24T11:02:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: разработка и поддержание работоспособности финтех веб-проекта Требования: php/sql на уровне middle и выше. знание yii2 или symfony, сопутствующих веб-технологий. опыт разработки веб приложений. Условия: полный рабочий день. работы много. предстоит работать как с популярными фреймворками, так и с API ряда веб-сервисом. фиксированная заработная плата от 80 000 рублей + премии и бонусы (если вы не разгильдяй, то 100 000 будет получаться). работать можно удаленно из дома, с периодическими встречами на планерку."," php/sql на уровне middle и выше. знание yii2 или symfony, сопутствующих веб-технологий. опыт разработки веб приложений. ", разработка и поддержание работоспособности финтех веб-проекта ," полный рабочий день. работы много. предстоит работать как с популярными фреймворками, так и с API ряда веб-сервисом. фиксированная заработная плата от 80 000 рублей + премии и бонусы (если вы не разгильдяй, то 100 000 будет получаться). работать можно удаленно из дома, с периодическими встречами на планерку.",Symfony|Yii|PHP|SQL|ООП,0.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1229,1229,веб разработчик,Самара,80000.0,95937.5,Гедокорп,2019-10-02T15:00:54+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В интернет-агентство Гедокорп требуется веб-программист. Обязанности: Верстка по макетам Разработка сайтов с нуля Внесение правок и доработка существующих сайтов Требования: Хорошее знание PHP, MySQL, Ajax, JavaScript (jQuery) Уверенные знания HTML, CSS Умение разбираться в чужом коде Опыт работы с популярными CMS (1С-Битрикс, Joomla, WordPress, MODx, Opencart, NetCat) Условия: Работа в комфортном офисе Чай, кофе, печеньки зарплата в срок"," Хорошее знание PHP, MySQL, Ajax, JavaScript (jQuery) Уверенные знания HTML, CSS Умение разбираться в чужом коде Опыт работы с популярными CMS (1С-Битрикс, Joomla, WordPress, MODx, Opencart, NetCat) ", Верстка по макетам Разработка сайтов с нуля Внесение правок и доработка существующих сайтов ," Работа в комфортном офисе Чай, кофе, печеньки зарплата в срок",PHP|HTML|JavaScript|MySQL|jQuery|CSS|HTML5|CSS3|Ajax|MS SQL|CMS Wordpress|Bootstrap|1С-Битрикс|SQL,0.6333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
453,453,веб разработчик,Краснодар,80000.0,90000.0,Кубань Инструмент,2019-10-14T16:29:44+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: 1. Доработка существующих проектов на базе 1С-Битрикс 2. Интегрирование с внешними системами; 3. Администрирование серверов в части настройки (LAMP/LEMP) 4. Предлагать улучшения к этим проектам и реализовывать их; Требования: Опыт работы с 1С-Битрикс, умнее разрабатывать собственные компоненты и модули; Уверенное знание PHP; Умение работать с базами MySQL, уметь написать чистые запросы и с использованием популярных ORM; Знание JS на уровне, достаточном для написания фронтовой части к своим компонентам с нуля; Знание HTML, CSS, чтобы самостоятельно уметь сверстать по макету из Figma, PSD; Условия: пятидневка работа в офисе с 9 до 18:00 оплачивается питание (обед) оформление по ТК"," Опыт работы с 1С-Битрикс, умнее разрабатывать собственные компоненты и модули; Уверенное знание PHP; Умение работать с базами MySQL, уметь написать чистые запросы и с использованием популярных ORM; Знание JS на уровне, достаточном для написания фронтовой части к своим компонентам с нуля; Знание HTML, CSS, чтобы самостоятельно уметь сверстать по макету из Figma, PSD; ", 1. Доработка существующих проектов на базе 1С-Битрикс 2. Интегрирование с внешними системами; 3. Администрирование серверов в части настройки (LAMP/LEMP) 4. Предлагать улучшения к этим проектам и реализовывать их; , пятидневка работа в офисе с 9 до 18:00 оплачивается питание (обед) оформление по ТК,MySQL|HTML|PHP|Git|CSS,0.2333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1095,1095,веб разработчик,Самара,90000.0,95937.5,Сити Трэвел,2019-10-20T13:29:50+0300,От 1 года до 3 лет,Полный день,Полная занятость,"CITY TRAVEL Business Travel Solutions - профессиональное агентство бизнес-поездок с офисами в Москве, Казани, Самаре. Специалистами CITY TRAVEL разработана уникальная он-лайн платформа, которая представляет собой систему бронирования и учета заказов. Разработка новых сервисов личного кабинета клиентов (в основном XML API) Разработка сервисов по онлайн бронированию авиа, железнодорожных билетов и отелей Развитие существующих сервисов Техническая поддержка проекта Кого мы ждём: Обязательно знание PHP, MySQL, JS(JQuery), AJAX, XML Приветствуется опыт работы с API каких-либо сервисов Желателен опыт оптимизации кода и запросов к БД Знание систем контроля версий (как минимум одной) Мы можем Вам предложить: Оформление по ТК РФ График работы:постоянный (с 9.00 до 18.00) Современный удобный офис Полный соцпакет Молодой дружный коллектив Возможность воплощать свои идеи и проекты, не противоречащие компании Стабильная зарплата два раза в месяц, уровень заработной платы обсуждается с каждым кандидатов индивидуально",Без требований,Без обязанностей,Без условий,Без ключевых навыков,0.03333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,37,веб разработчик,Новосибирск,100000.0,200000.0,Консалтинговый Центр «Вакансия Плюс»,2019-10-21T08:29:36+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"В крупный стабильный холдинг по продаже лекарственных препаратов, медицинских приборов, товаров для красоты и здоровья, полезных подарков в связи с расширением штата требуется Ведущий web-программист (удаленная работа) . Мы захватываем новые регионы, растём и расширяемся. У Вас есть отличная возможность принять участие в реализации непростых и интересных проектов. Внутри компании есть своя дизайн-лаборатория - вы станете неотъемлемой частью дружной команды профессионалов своего дела. Для Вашей работы и профессионального роста у нас созданы благоприятные и комфортные условия: отсутствует жесткая иерархия, налажены дружеские отношения внутри отдела и за его пределами. Мы заботимся о профессиональном развитии и материальном стимулировании своих сотрудников. поддерживаем спортивные мероприятия: участвуем в различных событиях города; предоставляем компенсацию родителям, имеющих детей школьного возраста; гарантируем работу в команде профессионалов и интересные задачи. Обязанности: Разработка высоконагруженных, масштабируемых, безопасных сайтов и веб-сервисов. Выбор стэка технологий и разработка архитектуры проекта. Проведение код-ревью и ревью дизайна проектов на соответствие архитектурным стандартам. Преимуществом будет, если ты имеешь: опыт в разработке архитектуры, выборе стэка технологий и проектировании сайтов и веб-сервисов; опыт работы с PostgreSQL/MySQL/NoSQL и BigData; опыт работы Redis; опыт работы с одним из PHP фреймворков Symfony/Yii/Laravel; опыт работы с одним из фронтэнд фрэймворков Angular/React/Ember. Мы гарантируем: Официальное трудоустройство; Работаем полностью в белую: 36 дней отпуска, официальная зарплата со всеми выплатами. Возможность удаленной работы (на полный рабочий день).",Без требований,Без обязанностей,Без условий,PostgreSQL|MySQL|NoSQL|BigData|Symfony|Yii|Laravel|AngularJS|Веб-программирование|Ember|React,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,135,веб разработчик,Новосибирск,120000.0,150000.0,Холдинг Монастырев,2019-10-20T07:21:47+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы расширяем IT - команду, присоединяйся! Чем предстоит заниматься: Разработка высоконагруженных, масштабируемых, безопасных сайтов и веб-сервисов. Выбор стэка технологий и разработка архитектуры проекта. Проведение код-ревью и ревью дизайна проектов на соответствие архитектурным стандартам. Мы подходим друг другу, если у тебя есть: опыт в разработке архитектуры, выборе стэка технологий и проектировании сайтов и веб-сервисов; опыт работы с PostgreSQL/MySQL/NoSQL и BigData; опыт работы Redis; опыт работы с одним из PHP фреймворков Symfony/Yii/Laravel; опыт работы с одним из фронтэнд фрэймворков Angular/React/Ember. Преимущества работы в нашей команде: работаем в белую: 36 дней отпуска, полностью официальная зарплата; удобный рабочий график + в пятницу уходим с работы на час раньше; современные рабочие места, комфортные бытовые условия; компенсация 100% внешнего обучения и бесплатное участие во внутренних корпоративных тренингах; активная корпоративная жизнь: спортивные мероприятия, тимбилдинги, праздники и участие в благотворительных акциях; интересные и амбициозные задачи.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,0.03333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,1022,веб разработчик,Самара,182000.0,227500.0,Nitka Technologies,2019-09-24T15:08:04+0300,От 3 до 6 лет,Полный день,Полная занятость,"eTribez, международная компания, основанная в 2012 году, разрабатывает передовую enterprise SaaS платформу для продюсерских компаний, создающих телевизионные шоу и фильмы по всему миру. Среди клиентов - ведущие киностудии и производители телевизионного контента - Sony, BBC, NBC, Fox и другие. Наш продукт представляет собой ERP платформу для управления производством телешоу и фильмов: планирование, бюджет, управление ресурсами, логистика... В настоящее время она используется такими шоу, как: The Voice, Who Wants To Be A Millionaire, Survivor, Big Brother, и многими другими. eTribez расширяет центр разработки совместно с Nitka Technologies, частной американской компанией с более чем 200 разработчиков и специалистов технической поддержки. Команда Nitka Technologies разрабатывает основной функционал продукта. Мы приглашаем квалифицированных веб-разработчиков присоединиться к нашему быстро растущему долгосрочному проекту. Мы предлагаем конкурентоспособную компенсацию в долларах США, а также опционы на акции eTribez. Требования: Опыт разработки веб приложений от 3-х лет Опыт практического использования PHP, JavaScript, jQuery/Vue.JS, MySQL, Git, Linux Опыт работы с TypeScript приветствуется Опыт работы с AWS или другими облачными технологиями станет плюсом Понимание и применение принципов ООП на практике Внимание к деталям, хорошие технические и аналитические навыки Разговорный английский язык уровня intermediate Условия работы: Конкурентная компенсация в долларах США Удаленная работа на полный рабочий день Работа в международной команде профессионалов Стабильный долгосрочный проект Корпоративные курсы английского язык",Без требований,Без обязанностей,Без условий,PHP|JavaScript|jQuery|Vue.JS|MySQL|TypeScript|AWS|ООП,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
