,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
933,933,middle developer c#,Новосибирск,70000.0,120000.0,ИнСистем,2019-10-13T09:15:15+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Основные обязанности: Разработка высоконагруженных систем. Поддержка и сопровождение текущих проектов. Для нас важно: : Опыт разработки более 2х лет. Знание C#, RabbitMQ, LINQ, Git, MySQL, MongoDB, WCF, .NET Framework Опыт работы с реляционными базами данных. Будет плюсом: Опыт: Mysql, MongoDB, RabbitMQ, ClickHouse, ElasticSearch. Знания: Machine Learning, Blockchain technology, математическая статистика и теория вероятностей. Мы предлагаем: Итоговый уровень ЗП зависит от пожеланий и профессионально уровня кандидата. Комфортный, современный офис. Оформление по ТК РФ. Гибкое начало рабочего дня. Интересные и сложные и задачи. Удобное, оборудованное всем необходимым, рабочее место. Перспективы материального и профессионального роста. Корпоративные обеды + безлимитные: чай, кофе. Современный подход к управлению, постановке задач, процессам.",,,,.NET Framework|C#|LINQ|SQL|WPF
291,291,разработчик ios ios developer,Новосибирск,70000.0,150000.0,Навигационные системы,2019-10-15T08:35:24+0300,От 1 года до 3 лет,Полный день,Полная занятость,"NAVITEL - производитель портативных автонавигаторов и видеорегистраторов, разработчик навигационного программного обеспечения, картографических онлайн-сервисов. Наш основной продукт - Навител Навигатор - это навигационное ПО для мобильных платформ (Android, iOS), автомобильных навигаторов (Linux, Android, QNX) и других устройств. Сервис покрывает страны СНГ, Европы, Азии и Латинской Америки. На протяжении 13 лет мы помогаем в путешествиях более 40 миллионам пользователей. Мы являемся компанией полного цикла: самостоятельно создаем продукт, начиная с производства картографического материала и заканчивая релизами текущих версий для собственной линейки устройств. Чем предстоит заниматься: Участвовать в написании нативного GUI Навител Навигатора для iPhone; Создавать мобильные приложения «с нуля»: например, приложение для записи, передачи и управления данными для видеорегистраторов; Поддерживать существующие проекты. Основные технические требования: Уверенные знания Objective-C или Swift; Опыт коммерческой разработки под iOS, в том числе мобильных приложений «с нуля»; Понимание принципов ООП; Понимание принципов многопоточной и асинхронной работы; Технический английский; Широкий кругозор, желание работать в команде и развиваться. Будет плюсом : Знание git, cmake, рython, bash; Опубликованные приложения в App Store. Мы предлагаем: Возможность для развития в команде профессионалов; Официальное трудоустройство, полный соц. пакет (оплачиваемый больничный, отпуск); Комфортное рабочее место в новом офисе Наукограда Кольцово, большая парковка, прямой общ. транспорт из Академгородка и от м. Речной вокзал; Гибкий график работы, пятидневная рабочая неделя; Полностью оборудованная кухня в офисе, чай и кофе, комфортная комната отдыха; Насыщенная корпоративная жизнь.",,,,iOS|Objective-C|Swift|ООП
520,520,fullstack developer,Новосибирск,70000.0,150000.0,Кадровое агентство Алексея Сухорукова,2019-10-01T06:06:13+0300,От 3 до 6 лет,Полный день,Полная занятость,"Успешная международная компания с головным офисом в Швейцарии и подразделениями в Новосибирске, ищет в свои команды в Академгородке и центре Новосибирска высококвалифицированных Full Stack-разработчиков. Уже более 18 лет компания создает веб-проекты со сложной логикой и выстроенными бизнес-процессами. В ее портфолио более 200 проектов, десятки долгосрочных контрактов с крупнейшими компаниями Европы. Компания отстаивает принципы европейского качества и стабильной работы, предлагая сотрудникам выступать не только в роли программистов, но и инженеров-экспертов в создаваемом продукте. Если ты хочешь работать с проектами европейского уровня в команде талантливых и опытных IT-профессионалов, то эта вакансия для тебя. От тебя ожидают: Опыт разработки на стеке PHP + JavaScript или JavaScript + Node.js от 2-х лет Опыт работы с базами данных: PostgreSQL и MySQL Знание английского на уровне чтения документации Что тебе предложит компания: Соразмерную опыту заработную плату Офис на выбор: Академгородок или Центральный район Новосибирска А что еще тебя ждет: Ежегодный пересмотр уровня заработной платы Солидная 13 зарплата :) Оплата курсов иностранного языка Участие в профессиональных конференциях и обучение на курсах за счет компании Веселая корпоративная жизнь и бодрая команда Если ты заинтересован в профессиональном развитии, работе с новейшими технологиями и сложными проектами для бизнеса, отправляй отклик прямо сейчас! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,PHP|JavaScript|MySQL|PostgreSQL|Node.js
44,44,full stack developer,Новосибирск,70000.0,120000.0,Шпак Виктория Сергеевна,2019-10-07T12:41:11+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"К команде разработки компании ООО Туласофт приглашает присоединиться full-stack разработчика (JS/ASP.NET) Проект: High-load тизерная сеть, целевые параметры - десятки миллионов запросов в сутки, порядка сотни миллионов тизеров в сутки. Стек технологий компании: ASP.NET Core, SQL Server, PostgreSQL, Entity Framework 6, HTML, CSS, JavaScript, SASS/LESS, jQuery. Используем микросервисную архитектуру, различные фронт-энд фреймворки и инструменты (e.g. Angular 2+, npm), Yandex ClickHouse. Чем нужно будет заниматься: - проектированием и разработкой веб-сервиса; - писать понятный, оптимальный код; - разрабатывать новые фичи и многое другое. От кандидата ожидаем: - опыт коммерческой разработки от 2-х лет; - опыт в проектировании и разработке высоконагруженных веб-сервисов с использованием: ASP.NET MVC 4, 5, или ASP.NET Core; - опыт работы с HTML, CSS, JavaScript, angular 4+; - опыт работы с SQL (преимущественно SQL Server или PostgreSQL); - опыт работы с Entity Framework 6; - желание изучать современные технологии; - самостоятельность и ответственность; - опыт работы с git; - опыт работы в команде/удаленно; - английский на уровне чтения технической литературы. Будет большим плюсом: - опыт разработки с использованием vanilla.JS; - опыт работы с clickhouse; - английский (устное общение, чтение документации и требований); От нас: - заработная плата от 70 т.р. до 120 т.р. на руки; - график работы 40 часов в неделю (сб,вс - выходные); - гибкое начало дня с 8-12; - полностью удаленная работа в распределенной команде; - минимум бюрократии (больничные листы не обязательны к предъявлению и не влияют на заработную плату); - оплачиваемый отпуск 28 дней; - возможность профессионального развития (используем современные технологии в проектах).",,,,JavaScript|jQuery|AngularJS|ASP.NET|Entity Framework|SQL|SQL Server|PostgreSQL|Less|Sass|CSS|Linux|MVC|angular 4+|Git|remote
56,56,frontend developer reactjs redux,Новосибирск,70000.0,150000.0,Кадровое агентство Алексея Сухорукова,2019-09-18T05:38:46+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Успешная международная компания с головным офисом в Швейцарии и подразделениями в Новосибирске, ищет в свои команды в Академгородке и центре Новосибирска высококвалифицированных Frontend-разработчиков. Уже более 18 лет компания создает веб-проекты со сложной логикой и выстроенными бизнес-процессами. В ее портфолио более 200 проектов, десятки долгосрочных контрактов с крупнейшими компаниями Европы. Компания отстаивает принципы европейского качества и стабильной работы, предлагая сотрудникам выступать не только в роли программистов, но и инженеров-экспертов в создаваемом продукте. Если ты хочешь работать с проектами европейского уровня в команде талантливых и опытных IT-профессионалов, то эта вакансия для тебя. От тебя ожидают: Опыт командной разработки на JavaScript от 3-х лет Опыт работы с React, Redux, Webpack Знание английского на уровне переписки Будет плюсом: Опыт разработки на Node.js, PHP Что тебе предложит компания: Соразмерную опыту заработную плату Офис на выбор: Академгородок или Центральный район Новосибирска А что еще тебя ждет: Ежегодный пересмотр уровня заработной платы Солидная 13 зарплата :) Оплата курсов иностранного языка Возможность практиковать немецкий с носителем языка Участие в профессиональных конференциях и обучение на курсах за счет компании Веселая корпоративная жизнь и бодрая команда Если ты заинтересован в профессиональном развитии, работе с новейшими технологиями и сложными проектами для бизнеса, откликайся на вакансию! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,JavaScript|Redux|React|Webpack
28,28,frontend developer,Новосибирск,70000.0,120000.0,Даша.АИ,2019-10-14T15:56:20+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы в Dasha.AI делаем искусственный интеллект, который пройдет тест Тьюринга голосом (неотличим от человека). Проект был основан в ноябре 2016, сейчас у нас уже более 20 крупных клиентов в РФ, есть пилоты в США и в Индии. Ежедневно тысячи людей разговаривают с нашим ИИ, думая, что это человек. Сейчас мы закрываем крупный раунд финансирования, и перед нами стоит задача выйти на международный рынок. Задачи: Frontend-разработка панели управления ИИ (управление обучением ИИ, управление звонками, каналами, очередями, разговорами, графическая аналитика, внутренние редакторы и IDE). Разработка и улучшение сайта компании. Адаптивная и кроссбраузерная верстка. О вас: Вы умны, талантливы и всегда чувствовали, что созданы для чего-то большего, чем просто работа ради денег - вы хотите сделать мир лучше (to make an impact). Вы любите челленджи, и вам нравится искать и локализовывать проблемы так же, как и решать их. Вы добиваетесь результата. Вам нравятся умные разговоры о проблемах и путях их решения, но в итоге вы понимаете, что главное - это реально работающие решения. Вы - командный игрок. Вы безумно рады работать с и учиться у software, machine learning engineers, математиков, лингвистов и других ученых. Вы с радостью общаетесь с разными командами. Вы неустанно изобретательны, гибки и быстро адаптируетесь; для вас нет слишком мелких или слишком больших задач. Требования: Успешный опыт реализации и поддержки крупного b2b- и b2c-продукта. Компонентный подход к организации верстки. Профессиональное владение JavaScript, HTML5, CSS3. Знание и опыт использования основных JS-фреймворков (React, Vue, Angular). Умение работать с системами сборки и CSS-препроцессорами (SCSS/SASS). Владение системой контроля версий Git. Умение взаимодействовать с UI/UX дизайнерами. Будет плюсом: Опыт работы в крупных IT-компаниях. Что мы предлагаем: Возможность изменить мир и работать бок о бок с умными и талантливыми людьми. Потенциал роста. Мы быстро продвигаем членов команды, которые превосходят ожидания окружающих. Опционная программа (stock options) в виде опционов головной компании, зарегистрированной в US. За выдающиеся результаты работы возможно оформление визы L-1B с переводом в офис в Нью-Йорке (планируется открытие в след.году). Полностью белая зарплата, оформление по ТК РФ. Гибкий график отпусков. Гибкий график работы. Вкусняшки в офисе. Помощь в релокации между городами присутствия компании. Оплачиваемое участие в российских и международных конференциях. Сильный и молодой коллектив из PhD, победителей международных олимпиад по математике, участников ACM ICPC с настоящим духом стартапа и академии.",,,,
370,370,программист с++ под мобильные устройства,Новосибирск,75000.0,120000.0,Тензор,2019-09-30T12:56:08+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют более 1000 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы ждем от Вас: Опыт коммерческой разработки на С++; Знание С++11, STL, Boost; Понимание принципов ООП; Знание основных и архитектурных паттернов программирования; Умение писать защищенный код; Опыт написания многопоточных приложений; Опыт работы с системами контроля версий. Будет плюсом: Знакомство с iOS и Android; Опыт работы с торговым оборудованием. Мы предлагаем: трудоустройство по ТК РФ; премии от 5 до 20% по итогам работы за месяц; кроссплатформенную разработку - Android, iOS, Windows, Linux, Mac OS; опытную и постоянно развивающуюся команду профессиональных разработчиков; пространство для реализации себя, своих профессиональных и финансовых амбиций; комфортный офис в центре города с зонами отдыха и корпоративной столовой; курсы английского языка и компенсация занятий спортом; ДМС после 1 года работы.",,,,C++
342,342,программист python,Новосибирск,75000.0,120000.0,Тензор,2019-09-27T11:56:00+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют окола 1500 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы не работаем под заказ, мы создаем тиражные продукты. Используемый стек технологий: C++, Python, PostgreSQL, Javascript, NodeJS, Redis, ElasticSearch, Clickhouse. Вам не нужно знать буквально все наши технологии. Нужна светлая голова и страстное желание работать. Делать лучший продукт в России. Мы будем рады узнать о наличии у вас: опыта разработки на указанных выше ЯП или любом диалекте SQL; способности чувствовать «красоту кода»; опыта командной разработки; профильного (ИТ/инженерного) образования; желания развиваться – как вместе с нами, так и самостоятельно. Мы предлагаем: оформление по ТК РФ; заработная плата в зависимости от квалификации и уровня ответственности; премии от 5 до 20% по итогам работы за месяц; комфортный офис в центре города или в Академгородке; ДМС после года работы в компании; курсы английского языка и компенсацию занятий спортом; корпоративные праздники и различные совместные мероприятия.",,,,
558,558,программист js,Новосибирск,75000.0,120000.0,Тензор,2019-09-25T17:51:47+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют около 1500 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы ждем от Вас: владение JavaScript; понимание принципов ООП в JavaScript; понимание принципов верстки, адаптивности; знакомство с системой контроля версий (такие как GIT, SVN); представление о принципах работы web-сайтов: от запроса к серверу до отрендеренной в браузере страницы. Вам предстоит: Разрабатывать front-end для различных сервисов компании. Мы предлагаем: официальное трудоустройство по ТК РФ; оклад в зависимости от квалификации и уровня ответственности премии по результатам работы от 5 до 20%; интересные проекты; хороший, дружный коллектив; курсы английского языка и компенсацию занятий спортом; комфортный офис в центре города.",,,,
48,48,"web developer (javascript, reactjs)",Новосибирск,78000.0,130000.0,Profit Center,2019-09-24T15:18:03+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Добрый день. Компания Profit Center ищет в свою команду Web-разработчика. Работа заключается в разработке веб интерфейсов для торговли на финансовых рынках. Предстоит иметь дело с написанием быстрых и эффективных приложений, оптимизацией кода и доработкой существующего функционала. Идеально для нас: Javascript от 1−2 года Опыт HTML верстки, адаптивная верстка Понимание ООП Знание ReactJS или желание перейти Умение разбираться в чужом коде Было бы плюсом: Знание PHP Компания предлагает: Удаленная занятость с гибким графиком работы Вилку по заработной плате 1200−2000 USD Пересмотр заработной платы каждые пол года работы (первый пересмотри после прохождения ИС) Свобода действий и возможность принимать самостоятельные решения Опытная команда разработчиков Если вы рассматриваете удаленную занятость, вам интересно то, что я описала выше — присылайте ваше резюме. Пожалуйста, укажите вилку желаемой заработной платы в сопроводительном письме.",,,,JavaScript|jQuery|HTML|PHP|Bootstrap
940,940,frontend разработчик middle developer,Новосибирск,80000.0,120000.0,Bazon,2019-10-15T11:37:08+0300,От 3 до 6 лет,Полный день,Полная занятость,"Ты хороший программист и хочешь работать в активно растущей компании? Хочешь быть не просто рядовым сотрудником, выполняющим скучные технические задачки, а полноценным активным членом команды, со своими идеями, которые будут услышаны, и со своим мнением, которое будут уважать? Тогда давай знакомиться! Мы Bazon – развивающаяся быстрыми темпами, специализированная учетная система для продавцов б/у автозапчастей, и мы ищем именно тебя! Мы не зацикливаемся на старых технологиях, постоянно совершенствуемся и используем новые, современные способы для решения поставленных задач. Наши клиенты – это компании, продающие контрактные и б/у автозапчасти. Сейчас мы обслуживаем более 400 компаний от Москвы до Владивостока, и являемся лидером в своей сфере. Тебя ждут интересные задачи, огромное поле для идей и новшеств, дружный коллектив, который не только поддержит, но и направит, если вдруг сбился с курса, а ещё просторный офис с видом на реку, и другие плюшки, которые мы обсудим с тобой при личной встрече! Что мы уже делаем: Развиваем и сопровождаем крупный нагруженный проект с бизнес-логикой на PHP, MySQL и NodeJS, развитым фронтендом на JS, внешними API (сервисы и мобильные приложения). Мы активно используем CI/CD, Docker. И все это работает в Kubernetes. Что ты точно будешь делать: Создавать интерфейсы по эскизам UI дизайнера; Работать бок о бок c дизайнерами и бекенд-разработчиками; Рефакторинг существующих проектов; Разработка новых компонентов для существующих проектов; Участие в разработке новых проектов с нуля. Чего тебе делать не придется: Скучать и раскладывать Косынку от нечего делать :) Сидеть на долгих и нудных совещаниях – все решения мы принимаем быстро. Требования: Уверенное знание JS; Опыт работы с любым из фреймворков (Vue.JS, AngularJS, React.JS); Умение разбираться в чужом коде; Понимание взаимодействия между client и server, передачи и хранения данных, RESTFul; Отличное знание HTML5, CSS (опыт работы с любым препроцессором); Опыт кроссбраузерной адаптивной верстки; Личные качества: быстрая обучаемость и самостоятельность; Будет плюсом опыт написания тестов. Уровень заработной платы по результатам собеседования.",,,,JavaScript|Ajax|HTML|CSS3
57,57,математик программист c++ в г. коломна московской области,Новосибирск,80000.0,120000.0,АСКОН,2019-10-14T22:56:41+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Наша вакансия для разработчиков С++, ценящих возможность использования математики в проектах, и желающих сменить Сибирский регион на Московскую Область. Будем рады найти единомышленников и готовы оказать помощь в переезде. Компания C3D Labs создаёт программные модули для разработки инженерного ПО, в частности, ядро геометрического моделирования C3D. Задачи: Разработка и сопровождение модулей твердотельного и поверхностного моделирования C3D Modeler, модуля геометрических ограничений C3D Solver. Участие в планировании развития продукта. Взаимодействие с заказчиками и партнерами, техническая поддержка. Наши пожелания к кандидату: Высшее техническое или физико-математическое образование. Знание мат. анализа, численных методов, аналитической и дифференциальной геометрии. Опыт написания программ с использованием численных методов, владение С++, опыт программирования численных методов на С++. Опыт работы с геометрическими ядрами и (или) API CAD-систем является преимуществом. Английский язык не ниже Pre-Intermediate (устный и письменный). Условия: Полная занятость в офисе C3D Labs в Коломне, Московская область. Компенсация переезда и частичная оплата аренды жилья. Стартовый оклад зависит от квалификации кандидата. Высокопрофессиональный коллектив. Сложные, интересные задачи. Соблюдение соц. гарантий, комфортные условия работы. Обучение английскому языку, профессиональные курсы и тренинги.",,," Полная занятость в офисе C3D Labs в Коломне, Московская область. Компенсация переезда и частичная оплата аренды жилья. Стартовый оклад зависит от квалификации кандидата. Высокопрофессиональный коллектив. Сложные, интересные задачи. Соблюдение соц. гарантий, комфортные условия работы. Обучение английскому языку, профессиональные курсы и тренинги.",C++|Математическое программирование
874,874,php разработчик middle php developer,Новосибирск,80000.0,120000.0,Bazon,2019-10-14T11:57:40+0300,От 3 до 6 лет,Полный день,Полная занятость,"Ты хороший программист и хочешь работать в активно растущей компании? Хочешь быть не просто рядовым сотрудником, выполняющим скучные технические задачки, а полноценным активным членом команды, со своими идеями, которые будут услышаны, и со своим мнением, которое будут уважать? Тогда давай знакомиться! Мы Bazon – развивающаяся быстрыми темпами, специализированная учетная система для продавцов б/у автозапчастей, и мы ищем именно тебя! Мы не зацикливаемся на старых технологиях, постоянно совершенствуемся и используем новые, современные способы для решения поставленных задач. Наши клиенты – это компании, продающие контрактные и б/у автозапчасти. Сейчас мы обслуживаем более 400 компаний от Москвы до Владивостока, и являемся лидером в своей сфере. Тебя ждут интересные задачи, огромное поле для идей и новшеств, дружный коллектив, который не только поддержит, но и направит, если вдруг сбился с курса, а ещё просторный офис с видом на реку, и другие плюшки, которые мы обсудим с тобой при личной встрече! Что мы уже делаем: Развиваем и сопровождаем крупный нагруженный проект с бизнес-логикой на PHP, MySQL и NodeJS, развитым фронтендом на JS, внешними API (сервисы и мобильные приложения). Мы активно используем CI/CD, Docker. И все это работает в Kubernetes. Что ты точно будешь делать: Решать задачи самого разного плана: начиная от исправления небольшого бага до разработки и внедрения сложных бизнес-процессов компании; Рефакторить, оптимизировать и искать узкие места в уже существующем коде; Предлагать и обсуждать идеи, внедрять свои собственные решения. Чего тебе делать не придется: Скучать и раскладывать Косынку от нечего делать :) Сидеть на долгих и нудных совещаниях – все решения мы принимаем быстро. Требования: Опыт разработки проектов на PHP + MySQL не менее 3 лет; Знание любого современного фреймворка (Yii2, Laravel, Symfony); Понимание принципов построения HighLoad-сервисов с высоким SLA; Хорошее знание любой СУБД (MySQL, PostgreSQL и т.д.); Понимание и опыт применения паттернов проектирования (понимание принципов SOLID и MVC); Знание UNIX-подобных ОС (уровень продвинутого пользователя); Опыт командной разработки с использованием Git или Mercurial; Опыт разработки коммерческих продуктов; Ориентация на результат, а не процесс. Условия: Официальное трудоустройство; Работа в небольшой команде; Просторный офис с видом на реку; Современное рабочее место; Гибкий график работы; Только полная занятость и работа в офисе; Перспективы для профессионального и карьерного роста. Уровень заработной платы по результатам собеседования."," Опыт разработки проектов на PHP + MySQL не менее 3 лет; Знание любого современного фреймворка (Yii2, Laravel, Symfony); Понимание принципов построения HighLoad-сервисов с высоким SLA; Хорошее знание любой СУБД (MySQL, PostgreSQL и т.д.); Понимание и опыт применения паттернов проектирования (понимание принципов SOLID и MVC); Знание UNIX-подобных ОС (уровень продвинутого пользователя); Опыт командной разработки с использованием Git или Mercurial; Опыт разработки коммерческих продуктов; Ориентация на результат, а не процесс. ",, Официальное трудоустройство; Работа в небольшой команде; Просторный офис с видом на реку; Современное рабочее место; Гибкий график работы; Только полная занятость и работа в офисе; Перспективы для профессионального и карьерного роста. Уровень заработной платы по результатам собеседования.,PHP|MySQL|JavaScript|Ajax|HTML|jQuery|CSS
